dispositif,nombre_reports,montant_total,reg,libelle_region,code_section,libelle_section,date_maj
Reports d'échéances fiscales,57.00,1014538.00,53,Bretagne,R,"Arts, spectacles et activités récréatives",2020-11-26
Reports d'échéances fiscales,79.00,226255.00,53,Bretagne,S,Autres activités de services,2020-11-26
Reports d'échéances fiscales,17.00,445649.00,53,Bretagne,Z,Non connu,2020-11-26
Reports d'échéances fiscales,15.00,529155.00,24,Centre-Val de Loire,A,"Agriculture, sylviculture et pêche",2020-11-26
Reports d'échéances fiscales,238.00,11506395.00,24,Centre-Val de Loire,C,Industrie manufacturière,2020-11-26
Reports d'échéances fiscales,4.00,139761.00,24,Centre-Val de Loire,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-11-26
Reports d'échéances fiscales,201.00,3722304.00,24,Centre-Val de Loire,F,Construction,2020-11-26
Reports d'échéances fiscales,486.00,13604800.00,24,Centre-Val de Loire,G,Commerce,2020-11-26
Reports d'échéances fiscales,83.00,1809368.00,24,Centre-Val de Loire,H,Transports et entreposage,2020-11-26
Reports d'échéances fiscales,279.00,1942226.00,24,Centre-Val de Loire,I,Hébergement et restauration,2020-11-26
Reports d'échéances fiscales,40.00,924881.00,24,Centre-Val de Loire,J,Information et communication,2020-11-26
Reports d'échéances fiscales,103.00,1779409.00,24,Centre-Val de Loire,K,Activités financières et d'assurance,2020-11-26
Reports d'échéances fiscales,191.00,1463551.00,24,Centre-Val de Loire,L,Activités immobilières,2020-11-26
Reports d'échéances fiscales,165.00,2940669.00,24,Centre-Val de Loire,M,"Activités spécialisées, scientifiques et techniques",2020-11-26
Reports d'échéances fiscales,60.00,1126452.00,24,Centre-Val de Loire,N,Activités de services administratifs et de soutien,2020-11-26
Reports d'échéances fiscales,20.00,156121.00,24,Centre-Val de Loire,P,Enseignement,2020-11-26
Reports d'échéances fiscales,73.00,5165133.00,24,Centre-Val de Loire,Q,Santé humaine et action sociale,2020-11-26
Reports d'échéances fiscales,24.00,1220396.00,24,Centre-Val de Loire,R,"Arts, spectacles et activités récréatives",2020-11-26
Reports d'échéances fiscales,60.00,233002.00,24,Centre-Val de Loire,S,Autres activités de services,2020-11-26
Reports d'échéances fiscales,33.00,331014.00,24,Centre-Val de Loire,Z,Non connu,2020-11-26
Reports d'échéances fiscales,7.00,43204.00,94,Corse,A,"Agriculture, sylviculture et pêche",2020-11-26
Reports d'échéances fiscales,29.00,1005979.00,94,Corse,C,Industrie manufacturière,2020-11-26
Reports d'échéances fiscales,8.00,837421.00,94,Corse,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2020-11-26
Reports d'échéances fiscales,75.00,2508621.00,94,Corse,F,Construction,2020-11-26
Reports d'échéances fiscales,168.00,2742984.00,94,Corse,G,Commerce,2020-11-26
Reports d'échéances fiscales,18.00,751760.00,94,Corse,H,Transports et entreposage,2020-11-26
Reports d'échéances fiscales,120.00,1496319.00,94,Corse,I,Hébergement et restauration,2020-11-26
Reports d'échéances fiscales,8.00,272199.00,94,Corse,J,Information et communication,2020-11-26
Reports d'échéances fiscales,21.00,372975.00,94,Corse,K,Activités financières et d'assurance,2020-11-26
Reports d'échéances fiscales,59.00,1325499.00,94,Corse,L,Activités immobilières,2020-11-26
Reports d'échéances fiscales,51.00,368408.00,94,Corse,M,"Activités spécialisées, scientifiques et techniques",2020-11-26
Reports d'échéances fiscales,23.00,372396.00,94,Corse,N,Activités de services administratifs et de soutien,2020-11-26
Reports d'échéances fiscales,6.00,9821.00,94,Corse,P,Enseignement,2020-11-26
Reports d'échéances fiscales,23.00,321697.00,94,Corse,Q,Santé humaine et action sociale,2020-11-26
Reports d'échéances fiscales,10.00,989674.00,94,Corse,R,"Arts, spectacles et activités récréatives",2020-11-26
Reports d'échéances fiscales,10.00,47397.00,94,Corse,S,Autres activités de services,2020-11-26
Reports d'échéances fiscales,10.00,211220.00,94,Corse,Z,Non connu,2020-11-26
Reports d'échéances fiscales,82.00,1918001.00,44,Grand Est,A,"Agriculture, sylviculture et pêche",2020-11-26
Reports d'échéances fiscales,496.00,48494830.00,44,Grand Est,C,Industrie manufacturière,2020-11-26
Reports d'échéances fiscales,7.00,57630.00,44,Grand Est,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2020-11-26
Reports d'échéances fiscales,15.00,785481.00,44,Grand Est,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-11-26
Reports d'échéances fiscales,545.00,10349320.00,44,Grand Est,F,Construction,2020-11-26
Reports d'échéances fiscales,1164.00,45112501.00,44,Grand Est,G,Commerce,2020-11-26
Reports d'échéances fiscales,134.00,5597032.00,44,Grand Est,H,Transports et entreposage,2020-11-26
Reports d'échéances fiscales,622.00,7799652.00,44,Grand Est,I,Hébergement et restauration,2020-11-26
Reports d'échéances fiscales,77.00,1238871.00,44,Grand Est,J,Information et communication,2020-11-26
Reports d'échéances fiscales,224.00,6869362.00,44,Grand Est,K,Activités financières et d'assurance,2020-11-26
Reports d'échéances fiscales,469.00,6061873.00,44,Grand Est,L,Activités immobilières,2020-11-26
Reports d'échéances fiscales,403.00,6889233.00,44,Grand Est,M,"Activités spécialisées, scientifiques et techniques",2020-11-26
Reports d'échéances fiscales,185.00,3755227.00,44,Grand Est,N,Activités de services administratifs et de soutien,2020-11-26
Reports d'échéances fiscales,64.00,998087.00,44,Grand Est,P,Enseignement,2020-11-26
Reports d'échéances fiscales,225.00,6535321.00,44,Grand Est,Q,Santé humaine et action sociale,2020-11-26
Reports d'échéances fiscales,80.00,4294002.00,44,Grand Est,R,"Arts, spectacles et activités récréatives",2020-11-26
Reports d'échéances fiscales,144.00,734259.00,44,Grand Est,S,Autres activités de services,2020-11-26
Reports d'échéances fiscales,39.00,798394.00,44,Grand Est,Z,Non connu,2020-11-26
Reports d'échéances fiscales,10.00,157808.00,01,Guadeloupe,C,Industrie manufacturière,2020-11-26
Reports d'échéances fiscales,4.00,195560.00,01,Guadeloupe,F,Construction,2020-11-26
Reports d'échéances fiscales,27.00,1787239.00,01,Guadeloupe,G,Commerce,2020-11-26
Reports d'échéances fiscales,4.00,25152.00,01,Guadeloupe,I,Hébergement et restauration,2020-11-26
Reports d'échéances fiscales,5.00,80641.00,01,Guadeloupe,J,Information et communication,2020-11-26
Reports d'échéances fiscales,5.00,10056.00,01,Guadeloupe,K,Activités financières et d'assurance,2020-11-26
Reports d'échéances fiscales,6.00,601277.00,01,Guadeloupe,L,Activités immobilières,2020-11-26
Reports d'échéances fiscales,5.00,73288.00,01,Guadeloupe,M,"Activités spécialisées, scientifiques et techniques",2020-11-26
Reports d'échéances fiscales,7.00,116244.00,01,Guadeloupe,N,Activités de services administratifs et de soutien,2020-11-26
Reports d'échéances fiscales,7.00,227632.00,01,Guadeloupe,Q,Santé humaine et action sociale,2020-11-26
Reports d'échéances fiscales,10.00,2779587.00,01,Guadeloupe,Z,Non connu,2020-11-26
Reports d'échéances fiscales,5.00,93383.00,03,Guyane,C,Industrie manufacturière,2020-11-26
Reports d'échéances fiscales,62.00,1803775.00,03,Guyane,G,Commerce,2020-11-26
Reports d'échéances fiscales,6.00,184487.00,03,Guyane,H,Transports et entreposage,2020-11-26
Reports d'échéances fiscales,7.00,59818.00,03,Guyane,I,Hébergement et restauration,2020-11-26
Reports d'échéances fiscales,3.00,68618.00,03,Guyane,K,Activités financières et d'assurance,2020-11-26
Reports d'échéances fiscales,7.00,34490.00,03,Guyane,L,Activités immobilières,2020-11-26
Reports d'échéances fiscales,5.00,221821.00,03,Guyane,M,"Activités spécialisées, scientifiques et techniques",2020-11-26
Reports d'échéances fiscales,7.00,109989.00,03,Guyane,N,Activités de services administratifs et de soutien,2020-11-26
Reports d'échéances fiscales,7.00,1092961.00,03,Guyane,Q,Santé humaine et action sociale,2020-11-26
Reports d'échéances fiscales,14.00,185850.00,03,Guyane,Z,Non connu,2020-11-26
Reports d'échéances fiscales,10.00,344330.00,32,Hauts-de-France,A,"Agriculture, sylviculture et pêche",2020-11-26
Reports d'échéances fiscales,451.00,71515838.00,32,Hauts-de-France,C,Industrie manufacturière,2020-11-26
Reports d'échéances fiscales,32.00,615548.00,32,Hauts-de-France,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2020-11-26
Reports d'échéances fiscales,20.00,1860442.00,32,Hauts-de-France,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-11-26
Reports d'échéances fiscales,475.00,43762335.00,32,Hauts-de-France,F,Construction,2020-11-26
Reports d'échéances fiscales,1172.00,125261345.00,32,Hauts-de-France,G,Commerce,2020-11-26
Reports d'échéances fiscales,173.00,7095751.00,32,Hauts-de-France,H,Transports et entreposage,2020-11-26
Reports d'échéances fiscales,662.00,6364408.00,32,Hauts-de-France,I,Hébergement et restauration,2020-11-26
Reports d'échéances fiscales,119.00,6669988.00,32,Hauts-de-France,J,Information et communication,2020-11-26
Reports d'échéances fiscales,217.00,4298763.00,32,Hauts-de-France,K,Activités financières et d'assurance,2020-11-26
Reports d'échéances fiscales,360.00,5259389.00,32,Hauts-de-France,L,Activités immobilières,2020-11-26
Reports d'échéances fiscales,456.00,11612063.00,32,Hauts-de-France,M,"Activités spécialisées, scientifiques et techniques",2020-11-26
Reports d'échéances fiscales,197.00,9225483.00,32,Hauts-de-France,N,Activités de services administratifs et de soutien,2020-11-26
Reports d'échéances fiscales,81.00,643335.00,32,Hauts-de-France,P,Enseignement,2020-11-26
Reports d'échéances fiscales,179.00,5139469.00,32,Hauts-de-France,Q,Santé humaine et action sociale,2020-11-26
Reports d'échéances fiscales,65.00,3718626.00,32,Hauts-de-France,R,"Arts, spectacles et activités récréatives",2020-11-26
Reports d'échéances fiscales,219.00,1302239.00,32,Hauts-de-France,S,Autres activités de services,2020-11-26
Reports d'échéances fiscales,34.00,498029.00,32,Hauts-de-France,Z,Non connu,2020-11-26
Reports d'échéances fiscales,545.00,122856822.00,11,Île-de-France,C,Industrie manufacturière,2020-11-26
Reports d'échéances fiscales,58.00,5312748.00,11,Île-de-France,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2020-11-26
Reports d'échéances fiscales,9.00,122293.00,11,Île-de-France,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-11-26
Reports d'échéances fiscales,877.00,36649564.00,11,Île-de-France,F,Construction,2020-11-26
Reports d'échéances fiscales,2046.00,251110029.00,11,Île-de-France,G,Commerce,2020-11-26
Reports d'échéances fiscales,372.00,56275951.00,11,Île-de-France,H,Transports et entreposage,2020-11-26
Reports d'échéances fiscales,1230.00,31984461.00,11,Île-de-France,I,Hébergement et restauration,2020-11-26
Reports d'échéances fiscales,748.00,167466798.00,11,Île-de-France,J,Information et communication,2020-11-26
Reports d'échéances fiscales,606.00,67233929.00,11,Île-de-France,K,Activités financières et d'assurance,2020-11-26
Reports d'échéances fiscales,825.00,62420234.00,11,Île-de-France,L,Activités immobilières,2020-11-26
Reports d'échéances fiscales,2027.00,124989121.00,11,Île-de-France,M,"Activités spécialisées, scientifiques et techniques",2020-11-26
Reports d'échéances fiscales,629.00,47295715.00,11,Île-de-France,N,Activités de services administratifs et de soutien,2020-11-26
Reports d'échéances fiscales,204.00,13577133.00,11,Île-de-France,P,Enseignement,2020-11-26
Reports d'échéances fiscales,534.00,14856046.00,11,Île-de-France,Q,Santé humaine et action sociale,2020-11-26
Reports d'échéances fiscales,195.00,9425512.00,11,Île-de-France,R,"Arts, spectacles et activités récréatives",2020-11-26
Reports d'échéances fiscales,323.00,6492234.00,11,Île-de-France,S,Autres activités de services,2020-11-26
Reports d'échéances fiscales,113.00,7965239.00,11,Île-de-France,Z,Non connu,2020-11-26
Reports d'échéances fiscales,68.00,2868504.00,04,La Réunion,C,Industrie manufacturière,2020-11-26
Reports d'échéances fiscales,57.00,1231266.00,04,La Réunion,F,Construction,2020-11-26
Reports d'échéances fiscales,212.00,7462294.00,04,La Réunion,G,Commerce,2020-11-26
Reports d'échéances fiscales,26.00,394736.00,04,La Réunion,H,Transports et entreposage,2020-11-26
Reports d'échéances fiscales,50.00,812519.00,04,La Réunion,I,Hébergement et restauration,2020-11-26
Reports d'échéances fiscales,24.00,163146.00,04,La Réunion,J,Information et communication,2020-11-26
Reports d'échéances fiscales,31.00,2292656.00,04,La Réunion,K,Activités financières et d'assurance,2020-11-26
Reports d'échéances fiscales,73.00,1348619.00,04,La Réunion,L,Activités immobilières,2020-11-26
Reports d'échéances fiscales,58.00,1788420.00,04,La Réunion,M,"Activités spécialisées, scientifiques et techniques",2020-11-26
Reports d'échéances fiscales,33.00,562592.00,04,La Réunion,N,Activités de services administratifs et de soutien,2020-11-26
Reports d'échéances fiscales,16.00,93797.00,04,La Réunion,P,Enseignement,2020-11-26
Reports d'échéances fiscales,27.00,1123089.00,04,La Réunion,Q,Santé humaine et action sociale,2020-11-26
Reports d'échéances fiscales,7.00,1752438.00,04,La Réunion,R,"Arts, spectacles et activités récréatives",2020-11-26
Reports d'échéances fiscales,11.00,24127.00,04,La Réunion,S,Autres activités de services,2020-11-26
Reports d'échéances fiscales,3.00,532509.00,04,La Réunion,Z,Non connu,2020-11-26
Reports d'échéances fiscales,12.00,609175.00,02,Martinique,C,Industrie manufacturière,2020-11-26
Reports d'échéances fiscales,13.00,207255.00,02,Martinique,F,Construction,2020-11-26
Reports d'échéances fiscales,51.00,3251122.00,02,Martinique,G,Commerce,2020-11-26
Reports d'échéances fiscales,9.00,2018537.00,02,Martinique,H,Transports et entreposage,2020-11-26
Reports d'échéances fiscales,12.00,71921.00,02,Martinique,I,Hébergement et restauration,2020-11-26
Reports d'échéances fiscales,9.00,528072.00,02,Martinique,K,Activités financières et d'assurance,2020-11-26
Reports d'échéances fiscales,16.00,481944.00,02,Martinique,L,Activités immobilières,2020-11-26
Reports d'échéances fiscales,12.00,104984.00,02,Martinique,M,"Activités spécialisées, scientifiques et techniques",2020-11-26
Reports d'échéances fiscales,6.00,310517.00,02,Martinique,N,Activités de services administratifs et de soutien,2020-11-26
Reports d'échéances fiscales,7.00,358224.00,02,Martinique,Q,Santé humaine et action sociale,2020-11-26
Reports d'échéances fiscales,4.00,242076.00,02,Martinique,R,"Arts, spectacles et activités récréatives",2020-11-26
Reports d'échéances fiscales,14.00,135169.00,02,Martinique,S,Autres activités de services,2020-11-26
Reports d'échéances fiscales,7.00,397050.00,02,Martinique,Z,Non connu,2020-11-26
Reports d'échéances fiscales,10.00,129707.00,06,Mayotte,G,Commerce,2020-11-26
Reports d'échéances fiscales,3.00,16009.00,06,Mayotte,L,Activités immobilières,2020-11-26
Reports d'échéances fiscales,3.00,32875.00,06,Mayotte,M,"Activités spécialisées, scientifiques et techniques",2020-11-26
Reports d'échéances fiscales,6.00,56640.00,06,Mayotte,Z,Non connu,2020-11-26
Reports d'échéances fiscales,16.00,268308.00,28,Normandie,A,"Agriculture, sylviculture et pêche",2020-11-26
Reports d'échéances fiscales,264.00,17011437.00,28,Normandie,C,Industrie manufacturière,2020-11-26
Reports d'échéances fiscales,298.00,6968888.00,28,Normandie,F,Construction,2020-11-26
Reports d'échéances fiscales,688.00,16853605.00,28,Normandie,G,Commerce,2020-11-26
Reports d'échéances fiscales,115.00,4274440.00,28,Normandie,H,Transports et entreposage,2020-11-26
Reports d'échéances fiscales,400.00,4278020.00,28,Normandie,I,Hébergement et restauration,2020-11-26
Reports d'échéances fiscales,34.00,378919.00,28,Normandie,J,Information et communication,2020-11-26
Reports d'échéances fiscales,114.00,2482050.00,28,Normandie,K,Activités financières et d'assurance,2020-11-26
Reports d'échéances fiscales,232.00,2580068.00,28,Normandie,L,Activités immobilières,2020-11-26
Reports d'échéances fiscales,272.00,4485003.00,28,Normandie,M,"Activités spécialisées, scientifiques et techniques",2020-11-26
Reports d'échéances fiscales,90.00,5325082.00,28,Normandie,N,Activités de services administratifs et de soutien,2020-11-26
Reports d'échéances fiscales,37.00,424871.00,28,Normandie,P,Enseignement,2020-11-26
Reports d'échéances fiscales,120.00,2136414.00,28,Normandie,Q,Santé humaine et action sociale,2020-11-26
Reports d'échéances fiscales,68.00,1769621.00,28,Normandie,R,"Arts, spectacles et activités récréatives",2020-11-26
Reports d'échéances fiscales,70.00,249547.00,28,Normandie,S,Autres activités de services,2020-11-26
Reports d'échéances fiscales,26.00,624912.00,28,Normandie,Z,Non connu,2020-11-26
Reports d'échéances fiscales,123.00,5974700.00,75,Nouvelle-Aquitaine,A,"Agriculture, sylviculture et pêche",2020-11-26
Reports d'échéances fiscales,10.00,4277719.00,75,Nouvelle-Aquitaine,B,Industries extractives,2020-11-26
Reports d'échéances fiscales,644.00,50228615.00,75,Nouvelle-Aquitaine,C,Industrie manufacturière,2020-11-26
Reports d'échéances fiscales,9.00,67858.00,75,Nouvelle-Aquitaine,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2020-11-26
Reports d'échéances fiscales,13.00,293121.00,75,Nouvelle-Aquitaine,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-11-26
Reports d'échéances fiscales,658.00,20413443.00,75,Nouvelle-Aquitaine,F,Construction,2020-11-26
Reports d'échéances fiscales,1578.00,42723430.00,75,Nouvelle-Aquitaine,G,Commerce,2020-11-26
Reports d'échéances fiscales,180.00,7111074.00,75,Nouvelle-Aquitaine,H,Transports et entreposage,2020-11-26
Reports d'échéances fiscales,998.00,9440811.00,75,Nouvelle-Aquitaine,I,Hébergement et restauration,2020-11-26
Reports d'échéances fiscales,97.00,8430016.00,75,Nouvelle-Aquitaine,J,Information et communication,2020-11-26
Reports d'échéances fiscales,297.00,7523899.00,75,Nouvelle-Aquitaine,K,Activités financières et d'assurance,2020-11-26
Reports d'échéances fiscales,595.00,7052381.00,75,Nouvelle-Aquitaine,L,Activités immobilières,2020-11-26
Reports d'échéances fiscales,565.00,9044866.00,75,Nouvelle-Aquitaine,M,"Activités spécialisées, scientifiques et techniques",2020-11-26
Reports d'échéances fiscales,285.00,5839773.00,75,Nouvelle-Aquitaine,N,Activités de services administratifs et de soutien,2020-11-26
Reports d'échéances fiscales,90.00,863483.00,75,Nouvelle-Aquitaine,P,Enseignement,2020-11-26
Reports d'échéances fiscales,229.00,12175633.00,75,Nouvelle-Aquitaine,Q,Santé humaine et action sociale,2020-11-26
Reports d'échéances fiscales,102.00,1934384.00,75,Nouvelle-Aquitaine,R,"Arts, spectacles et activités récréatives",2020-11-26
Reports d'échéances fiscales,215.00,1031796.00,75,Nouvelle-Aquitaine,S,Autres activités de services,2020-11-26
Reports d'échéances fiscales,53.00,3605158.00,75,Nouvelle-Aquitaine,Z,Non connu,2020-11-26
Reports d'échéances fiscales,62.00,1130286.00,76,Occitanie,A,"Agriculture, sylviculture et pêche",2020-11-26
Reports d'échéances fiscales,4.00,553419.00,76,Occitanie,B,Industries extractives,2020-11-26
Reports d'échéances fiscales,419.00,33732553.00,76,Occitanie,C,Industrie manufacturière,2020-11-26
Reports d'échéances fiscales,14.00,796304.00,76,Occitanie,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2020-11-26
Reports d'échéances fiscales,13.00,360263.00,76,Occitanie,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-11-26
Reports d'échéances fiscales,573.00,22156555.00,76,Occitanie,F,Construction,2020-11-26
Reports d'échéances fiscales,1369.00,38486021.00,76,Occitanie,G,Commerce,2020-11-26
Reports d'échéances fiscales,182.00,7534555.00,76,Occitanie,H,Transports et entreposage,2020-11-26
Reports d'échéances fiscales,895.00,9205474.00,76,Occitanie,I,Hébergement et restauration,2020-11-26
Reports d'échéances fiscales,116.00,2859649.00,76,Occitanie,J,Information et communication,2020-11-26
Reports d'échéances fiscales,222.00,15234049.00,76,Occitanie,K,Activités financières et d'assurance,2020-11-26
Reports d'échéances fiscales,522.00,9855046.00,76,Occitanie,L,Activités immobilières,2020-11-26
Reports d'échéances fiscales,462.00,10720106.00,76,Occitanie,M,"Activités spécialisées, scientifiques et techniques",2020-11-26
Reports d'échéances fiscales,245.00,8601165.00,76,Occitanie,N,Activités de services administratifs et de soutien,2020-11-26
Reports d'échéances fiscales,62.00,640251.00,76,Occitanie,P,Enseignement,2020-11-26
Reports d'échéances fiscales,184.00,6385505.00,76,Occitanie,Q,Santé humaine et action sociale,2020-11-26
Reports d'échéances fiscales,113.00,3781860.00,76,Occitanie,R,"Arts, spectacles et activités récréatives",2020-11-26
Reports d'échéances fiscales,259.00,1424967.00,76,Occitanie,S,Autres activités de services,2020-11-26
Reports d'échéances fiscales,73.00,795902.00,76,Occitanie,Z,Non connu,2020-11-26
Reports d'échéances fiscales,26.00,594579.00,52,Pays de la Loire,A,"Agriculture, sylviculture et pêche",2020-11-26
Reports d'échéances fiscales,4.00,179921.00,52,Pays de la Loire,B,Industries extractives,2020-11-26
Reports d'échéances fiscales,478.00,37033610.00,52,Pays de la Loire,C,Industrie manufacturière,2020-11-26
Reports d'échéances fiscales,3.00,39918.00,52,Pays de la Loire,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2020-11-26
Reports d'échéances fiscales,6.00,108101.00,52,Pays de la Loire,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-11-26
Reports d'échéances fiscales,435.00,8315155.00,52,Pays de la Loire,F,Construction,2020-11-26
Reports d'échéances fiscales,904.00,31778814.00,52,Pays de la Loire,G,Commerce,2020-11-26
Reports d'échéances fiscales,130.00,3361683.00,52,Pays de la Loire,H,Transports et entreposage,2020-11-26
Reports d'échéances fiscales,559.00,5492215.00,52,Pays de la Loire,I,Hébergement et restauration,2020-11-26
Reports d'échéances fiscales,85.00,4202508.00,52,Pays de la Loire,J,Information et communication,2020-11-26
Reports d'échéances fiscales,229.00,7306451.00,52,Pays de la Loire,K,Activités financières et d'assurance,2020-11-26
