dispositif,mois,nombre_demandes_deposees,nombre_salaries_concernes,nombre_heures_demandees,reg,libelle_region,code_section_nace17,libelle_section_nace17,date_maj
Activite Partielle,2020-05,7720.00,90870.00,4845580.00,84,Auvergne-Rhône-Alpes,C5,Fabrication d'autres produits indus.,2020-12-08
Activite Partielle,2020-05,835.00,6800.00,332950.00,84,Auvergne-Rhône-Alpes,DE,Industries extractives,2020-12-08
Activite Partielle,2020-05,13855.00,59515.00,3268085.00,84,Auvergne-Rhône-Alpes,FZ,Construction,2020-12-08
Activite Partielle,2020-05,30605.00,149780.00,7915345.00,84,Auvergne-Rhône-Alpes,GZ,Commerce,2020-12-08
Activite Partielle,2020-05,4050.00,50280.00,2564115.00,84,Auvergne-Rhône-Alpes,HZ,Transports et entreposage,2020-12-08
Activite Partielle,2020-05,17360.00,89775.00,8247165.00,84,Auvergne-Rhône-Alpes,IZ,Hébergement et restauration,2020-12-08
Activite Partielle,2020-05,2455.00,18955.00,1188115.00,84,Auvergne-Rhône-Alpes,JZ,Information et communication,2020-12-08
Activite Partielle,2020-05,3535.00,12715.00,741780.00,84,Auvergne-Rhône-Alpes,KZ,Act. financières et d'assurance,2020-12-08
Activite Partielle,2020-05,2715.00,10450.00,505720.00,84,Auvergne-Rhône-Alpes,LZ,Activités immobilières,2020-12-08
Activite Partielle,2020-05,18270.00,124655.00,6741090.00,84,Auvergne-Rhône-Alpes,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-12-08
Activite Partielle,2020-05,10360.00,61505.00,2637655.00,84,Auvergne-Rhône-Alpes,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-12-08
Activite Partielle,2020-05,14605.00,59230.00,3243390.00,84,Auvergne-Rhône-Alpes,RU,Autres activités de services,2020-12-08
Activite Partielle,2020-06,250.00,450.00,28350.00,84,Auvergne-Rhône-Alpes,AZ,"Agriculture, sylviculture et pêche",2020-12-08
Activite Partielle,2020-06,1515.00,6790.00,412160.00,84,Auvergne-Rhône-Alpes,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-12-08
Activite Partielle,2020-06,790.00,14525.00,634055.00,84,Auvergne-Rhône-Alpes,C3,Fabr. d'équipements ; fabrication de machines,2020-12-08
Activite Partielle,2020-06,160.00,10130.00,531500.00,84,Auvergne-Rhône-Alpes,C4,Fabrication de matériels de transport,2020-12-08
Activite Partielle,2020-06,4525.00,53795.00,2503775.00,84,Auvergne-Rhône-Alpes,C5,Fabrication d'autres produits indus.,2020-12-08
Activite Partielle,2020-06,355.00,1495.00,77075.00,84,Auvergne-Rhône-Alpes,DE,Industries extractives,2020-12-08
Activite Partielle,2020-06,4085.00,11520.00,750950.00,84,Auvergne-Rhône-Alpes,FZ,Construction,2020-12-08
Activite Partielle,2020-06,11760.00,44570.00,2357845.00,84,Auvergne-Rhône-Alpes,GZ,Commerce,2020-12-08
Activite Partielle,2020-06,2180.00,20915.00,1041020.00,84,Auvergne-Rhône-Alpes,HZ,Transports et entreposage,2020-12-08
Activite Partielle,2020-06,11055.00,51410.00,3315920.00,84,Auvergne-Rhône-Alpes,IZ,Hébergement et restauration,2020-12-08
Activite Partielle,2020-06,1555.00,11475.00,708580.00,84,Auvergne-Rhône-Alpes,JZ,Information et communication,2020-12-08
Activite Partielle,2020-06,1390.00,5260.00,336440.00,84,Auvergne-Rhône-Alpes,KZ,Act. financières et d'assurance,2020-12-08
Activite Partielle,2020-06,785.00,1970.00,125895.00,84,Auvergne-Rhône-Alpes,LZ,Activités immobilières,2020-12-08
Activite Partielle,2020-06,9445.00,53335.00,3101655.00,84,Auvergne-Rhône-Alpes,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-12-08
Activite Partielle,2020-06,4380.00,21565.00,894685.00,84,Auvergne-Rhône-Alpes,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-12-08
Activite Partielle,2020-06,7070.00,29750.00,1522640.00,84,Auvergne-Rhône-Alpes,RU,Autres activités de services,2020-12-08
Activite Partielle,2020-07,105.00,230.00,10090.00,84,Auvergne-Rhône-Alpes,AZ,"Agriculture, sylviculture et pêche",2020-12-08
Activite Partielle,2020-07,765.00,3475.00,188945.00,84,Auvergne-Rhône-Alpes,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-12-08
Activite Partielle,2020-07,535.00,10000.00,384070.00,84,Auvergne-Rhône-Alpes,C3,Fabr. d'équipements ; fabrication de machines,2020-12-08
Activite Partielle,2020-07,110.00,6825.00,269975.00,84,Auvergne-Rhône-Alpes,C4,Fabrication de matériels de transport,2020-12-08
Activite Partielle,2020-07,2990.00,35815.00,1505965.00,84,Auvergne-Rhône-Alpes,C5,Fabrication d'autres produits indus.,2020-12-08
Activite Partielle,2020-07,140.00,515.00,33735.00,84,Auvergne-Rhône-Alpes,DE,Industries extractives,2020-12-08
Activite Partielle,2020-07,1695.00,3940.00,263915.00,84,Auvergne-Rhône-Alpes,FZ,Construction,2020-12-08
Activite Partielle,2020-07,5530.00,19210.00,985780.00,84,Auvergne-Rhône-Alpes,GZ,Commerce,2020-12-08
Activite Partielle,2020-07,1330.00,10580.00,524415.00,84,Auvergne-Rhône-Alpes,HZ,Transports et entreposage,2020-12-08
Activite Partielle,2020-07,7455.00,30350.00,1840185.00,84,Auvergne-Rhône-Alpes,IZ,Hébergement et restauration,2020-12-08
Activite Partielle,2020-07,1025.00,6820.00,420880.00,84,Auvergne-Rhône-Alpes,JZ,Information et communication,2020-12-08
Activite Partielle,2020-07,665.00,2815.00,153125.00,84,Auvergne-Rhône-Alpes,KZ,Act. financières et d'assurance,2020-12-08
Activite Partielle,2020-07,350.00,765.00,50220.00,84,Auvergne-Rhône-Alpes,LZ,Activités immobilières,2020-12-08
Activite Partielle,2020-07,5650.00,30285.00,1744005.00,84,Auvergne-Rhône-Alpes,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-12-08
Activite Partielle,2020-07,2115.00,7155.00,316940.00,84,Auvergne-Rhône-Alpes,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-12-08
Activite Partielle,2020-07,3790.00,14325.00,687955.00,84,Auvergne-Rhône-Alpes,RU,Autres activités de services,2020-12-08
Activite Partielle,2020-08,50.00,115.00,6935.00,84,Auvergne-Rhône-Alpes,AZ,"Agriculture, sylviculture et pêche",2020-12-08
Activite Partielle,2020-08,395.00,1765.00,88700.00,84,Auvergne-Rhône-Alpes,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-12-08
Activite Partielle,2020-08,305.00,4610.00,119495.00,84,Auvergne-Rhône-Alpes,C3,Fabr. d'équipements ; fabrication de machines,2020-12-08
Activite Partielle,2020-08,80.00,2870.00,91590.00,84,Auvergne-Rhône-Alpes,C4,Fabrication de matériels de transport,2020-12-08
Activite Partielle,2020-08,1560.00,14680.00,450615.00,84,Auvergne-Rhône-Alpes,C5,Fabrication d'autres produits indus.,2020-12-08
Activite Partielle,2020-08,85.00,305.00,17450.00,84,Auvergne-Rhône-Alpes,DE,Industries extractives,2020-12-08
Activite Partielle,2020-08,675.00,1660.00,119685.00,84,Auvergne-Rhône-Alpes,FZ,Construction,2020-12-08
Activite Partielle,2020-08,2695.00,9125.00,422725.00,84,Auvergne-Rhône-Alpes,GZ,Commerce,2020-12-08
Activite Partielle,2020-08,825.00,6175.00,297075.00,84,Auvergne-Rhône-Alpes,HZ,Transports et entreposage,2020-12-08
Activite Partielle,2020-08,4865.00,18225.00,979015.00,84,Auvergne-Rhône-Alpes,IZ,Hébergement et restauration,2020-12-08
Activite Partielle,2020-08,670.00,4390.00,224775.00,84,Auvergne-Rhône-Alpes,JZ,Information et communication,2020-12-08
Activite Partielle,2020-08,340.00,1770.00,82690.00,84,Auvergne-Rhône-Alpes,KZ,Act. financières et d'assurance,2020-12-08
Activite Partielle,2020-08,165.00,430.00,28435.00,84,Auvergne-Rhône-Alpes,LZ,Activités immobilières,2020-12-08
Activite Partielle,2020-08,3540.00,17265.00,839455.00,84,Auvergne-Rhône-Alpes,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-12-08
Activite Partielle,2020-08,935.00,2795.00,119795.00,84,Auvergne-Rhône-Alpes,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-12-08
Activite Partielle,2020-08,2060.00,7000.00,308740.00,84,Auvergne-Rhône-Alpes,RU,Autres activités de services,2020-12-08
Activite Partielle,2020-09,40.00,95.00,4315.00,84,Auvergne-Rhône-Alpes,AZ,"Agriculture, sylviculture et pêche",2020-12-08
Activite Partielle,2020-09,315.00,1515.00,74240.00,84,Auvergne-Rhône-Alpes,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-12-08
Activite Partielle,2020-09,325.00,6120.00,205635.00,84,Auvergne-Rhône-Alpes,C3,Fabr. d'équipements ; fabrication de machines,2020-12-08
Activite Partielle,2020-09,50.00,1430.00,48990.00,84,Auvergne-Rhône-Alpes,C4,Fabrication de matériels de transport,2020-12-08
Activite Partielle,2020-09,1795.00,19940.00,833490.00,84,Auvergne-Rhône-Alpes,C5,Fabrication d'autres produits indus.,2020-12-08
Activite Partielle,2020-09,60.00,340.00,23560.00,84,Auvergne-Rhône-Alpes,DE,Industries extractives,2020-12-08
Activite Partielle,2020-09,600.00,1795.00,126265.00,84,Auvergne-Rhône-Alpes,FZ,Construction,2020-12-08
Activite Partielle,2020-09,2380.00,8125.00,430535.00,84,Auvergne-Rhône-Alpes,GZ,Commerce,2020-12-08
Activite Partielle,2020-09,695.00,5275.00,248585.00,84,Auvergne-Rhône-Alpes,HZ,Transports et entreposage,2020-12-08
Activite Partielle,2020-09,5280.00,19590.00,1028240.00,84,Auvergne-Rhône-Alpes,IZ,Hébergement et restauration,2020-12-08
Activite Partielle,2020-09,615.00,3785.00,231835.00,84,Auvergne-Rhône-Alpes,JZ,Information et communication,2020-12-08
Activite Partielle,2020-09,315.00,1295.00,72960.00,84,Auvergne-Rhône-Alpes,KZ,Act. financières et d'assurance,2020-12-08
Activite Partielle,2020-09,150.00,320.00,19810.00,84,Auvergne-Rhône-Alpes,LZ,Activités immobilières,2020-12-08
Activite Partielle,2020-09,3235.00,17410.00,1033770.00,84,Auvergne-Rhône-Alpes,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-12-08
Activite Partielle,2020-09,705.00,1970.00,82980.00,84,Auvergne-Rhône-Alpes,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-12-08
Activite Partielle,2020-09,2040.00,7070.00,308360.00,84,Auvergne-Rhône-Alpes,RU,Autres activités de services,2020-12-08
Activite Partielle,2020-10,50.00,130.00,4820.00,84,Auvergne-Rhône-Alpes,AZ,"Agriculture, sylviculture et pêche",2020-12-08
Activite Partielle,2020-10,235.00,990.00,51855.00,84,Auvergne-Rhône-Alpes,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-12-08
Activite Partielle,2020-10,215.00,2855.00,99200.00,84,Auvergne-Rhône-Alpes,C3,Fabr. d'équipements ; fabrication de machines,2020-12-08
Activite Partielle,2020-10,30.00,665.00,22575.00,84,Auvergne-Rhône-Alpes,C4,Fabrication de matériels de transport,2020-12-08
Activite Partielle,2020-10,1365.00,13580.00,548465.00,84,Auvergne-Rhône-Alpes,C5,Fabrication d'autres produits indus.,2020-12-08
Activite Partielle,2020-10,30.00,250.00,19390.00,84,Auvergne-Rhône-Alpes,DE,Industries extractives,2020-12-08
Activite Partielle,2020-10,405.00,1270.00,91920.00,84,Auvergne-Rhône-Alpes,FZ,Construction,2020-12-08
Activite Partielle,2020-10,3505.00,10815.00,365535.00,84,Auvergne-Rhône-Alpes,GZ,Commerce,2020-12-08
Activite Partielle,2020-10,495.00,3970.00,195080.00,84,Auvergne-Rhône-Alpes,HZ,Transports et entreposage,2020-12-08
Activite Partielle,2020-10,7760.00,32880.00,1472295.00,84,Auvergne-Rhône-Alpes,IZ,Hébergement et restauration,2020-12-08
Activite Partielle,2020-10,440.00,2260.00,124775.00,84,Auvergne-Rhône-Alpes,JZ,Information et communication,2020-12-08
Activite Partielle,2020-10,265.00,830.00,57660.00,84,Auvergne-Rhône-Alpes,KZ,Act. financières et d'assurance,2020-12-08
Activite Partielle,2020-10,200.00,405.00,16600.00,84,Auvergne-Rhône-Alpes,LZ,Activités immobilières,2020-12-08
Activite Partielle,2020-10,2390.00,12470.00,767375.00,84,Auvergne-Rhône-Alpes,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-12-08
Activite Partielle,2020-10,605.00,1740.00,62645.00,84,Auvergne-Rhône-Alpes,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-12-08
Activite Partielle,2020-10,4290.00,14120.00,511210.00,84,Auvergne-Rhône-Alpes,RU,Autres activités de services,2020-12-08
Activite Partielle,2020-03,340.00,930.00,40350.00,27,Bourgogne-Franche-Comté,AZ,"Agriculture, sylviculture et pêche",2020-12-08
Activite Partielle,2020-03,860.00,3820.00,153885.00,27,Bourgogne-Franche-Comté,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-12-08
Activite Partielle,2020-03,0.00,5.00,150.00,27,Bourgogne-Franche-Comté,C2,Cokéfaction et raffinage,2020-12-08
Activite Partielle,2020-03,285.00,6900.00,287410.00,27,Bourgogne-Franche-Comté,C3,Fabr. d'équipements ; fabrication de machines,2020-12-08
Activite Partielle,2020-03,100.00,10950.00,503445.00,27,Bourgogne-Franche-Comté,C4,Fabrication de matériels de transport,2020-12-08
Activite Partielle,2020-03,2285.00,36405.00,1602690.00,27,Bourgogne-Franche-Comté,C5,Fabrication d'autres produits indus.,2020-12-08
Activite Partielle,2020-03,270.00,1825.00,75795.00,27,Bourgogne-Franche-Comté,DE,Industries extractives,2020-12-08
Activite Partielle,2020-03,5185.00,29445.00,1403245.00,27,Bourgogne-Franche-Comté,FZ,Construction,2020-12-08
Activite Partielle,2020-03,9395.00,45715.00,2273985.00,27,Bourgogne-Franche-Comté,GZ,Commerce,2020-12-08
Activite Partielle,2020-03,1145.00,12975.00,521500.00,27,Bourgogne-Franche-Comté,HZ,Transports et entreposage,2020-12-08
Activite Partielle,2020-03,4900.00,24285.00,1325220.00,27,Bourgogne-Franche-Comté,IZ,Hébergement et restauration,2020-12-08
Activite Partielle,2020-03,305.00,1245.00,59660.00,27,Bourgogne-Franche-Comté,JZ,Information et communication,2020-12-08
Activite Partielle,2020-03,775.00,2225.00,91455.00,27,Bourgogne-Franche-Comté,KZ,Act. financières et d'assurance,2020-12-08
Activite Partielle,2020-03,560.00,2050.00,93745.00,27,Bourgogne-Franche-Comté,LZ,Activités immobilières,2020-12-08
Activite Partielle,2020-03,4170.00,38600.00,1434200.00,27,Bourgogne-Franche-Comté,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-12-08
Activite Partielle,2020-03,2790.00,16715.00,579895.00,27,Bourgogne-Franche-Comté,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-12-08
Activite Partielle,2020-03,3970.00,15240.00,703705.00,27,Bourgogne-Franche-Comté,RU,Autres activités de services,2020-12-08
Activite Partielle,2020-04,455.00,1315.00,110980.00,27,Bourgogne-Franche-Comté,AZ,"Agriculture, sylviculture et pêche",2020-12-08
Activite Partielle,2020-04,1160.00,6200.00,516795.00,27,Bourgogne-Franche-Comté,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-12-08
Activite Partielle,2020-04,5.00,25.00,2370.00,27,Bourgogne-Franche-Comté,C2,Cokéfaction et raffinage,2020-12-08
Activite Partielle,2020-04,330.00,10335.00,800125.00,27,Bourgogne-Franche-Comté,C3,Fabr. d'équipements ; fabrication de machines,2020-12-08
Activite Partielle,2020-04,115.00,16610.00,1694015.00,27,Bourgogne-Franche-Comté,C4,Fabrication de matériels de transport,2020-12-08
Activite Partielle,2020-04,2595.00,45340.00,3944945.00,27,Bourgogne-Franche-Comté,C5,Fabrication d'autres produits indus.,2020-12-08
Activite Partielle,2020-04,330.00,3080.00,232845.00,27,Bourgogne-Franche-Comté,DE,Industries extractives,2020-12-08
Activite Partielle,2020-04,5470.00,33640.00,3267505.00,27,Bourgogne-Franche-Comté,FZ,Construction,2020-12-08
Activite Partielle,2020-04,10625.00,56580.00,6006505.00,27,Bourgogne-Franche-Comté,GZ,Commerce,2020-12-08
Activite Partielle,2020-04,1315.00,19085.00,1460610.00,27,Bourgogne-Franche-Comté,HZ,Transports et entreposage,2020-12-08
Activite Partielle,2020-04,5195.00,26265.00,3241965.00,27,Bourgogne-Franche-Comté,IZ,Hébergement et restauration,2020-12-08
Activite Partielle,2020-04,415.00,1790.00,175195.00,27,Bourgogne-Franche-Comté,JZ,Information et communication,2020-12-08
Activite Partielle,2020-04,1065.00,3395.00,304560.00,27,Bourgogne-Franche-Comté,KZ,Act. financières et d'assurance,2020-12-08
Activite Partielle,2020-04,645.00,2575.00,274025.00,27,Bourgogne-Franche-Comté,LZ,Activités immobilières,2020-12-08
Activite Partielle,2020-04,4950.00,39985.00,3125220.00,27,Bourgogne-Franche-Comté,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-12-08
Activite Partielle,2020-04,3255.00,20250.00,1404730.00,27,Bourgogne-Franche-Comté,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-12-08
Activite Partielle,2020-04,4635.00,18190.00,1819550.00,27,Bourgogne-Franche-Comté,RU,Autres activités de services,2020-12-08
Activite Partielle,2020-05,435.00,1025.00,63375.00,27,Bourgogne-Franche-Comté,AZ,"Agriculture, sylviculture et pêche",2020-12-08
Activite Partielle,2020-05,1145.00,6160.00,362005.00,27,Bourgogne-Franche-Comté,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-12-08
Activite Partielle,2020-05,0.00,15.00,385.00,27,Bourgogne-Franche-Comté,C2,Cokéfaction et raffinage,2020-12-08
Activite Partielle,2020-05,325.00,7940.00,400500.00,27,Bourgogne-Franche-Comté,C3,Fabr. d'équipements ; fabrication de machines,2020-12-08
Activite Partielle,2020-05,105.00,16030.00,1037260.00,27,Bourgogne-Franche-Comté,C4,Fabrication de matériels de transport,2020-12-08
Activite Partielle,2020-05,2395.00,36040.00,2038470.00,27,Bourgogne-Franche-Comté,C5,Fabrication d'autres produits indus.,2020-12-08
Activite Partielle,2020-05,295.00,2300.00,114050.00,27,Bourgogne-Franche-Comté,DE,Industries extractives,2020-12-08
Activite Partielle,2020-05,3785.00,16060.00,859025.00,27,Bourgogne-Franche-Comté,FZ,Construction,2020-12-08
Activite Partielle,2020-05,9770.00,44395.00,2273260.00,27,Bourgogne-Franche-Comté,GZ,Commerce,2020-12-08
Activite Partielle,2020-05,1190.00,15900.00,849220.00,27,Bourgogne-Franche-Comté,HZ,Transports et entreposage,2020-12-08
Activite Partielle,2020-05,5000.00,25085.00,2383290.00,27,Bourgogne-Franche-Comté,IZ,Hébergement et restauration,2020-12-08
Activite Partielle,2020-05,405.00,1595.00,108735.00,27,Bourgogne-Franche-Comté,JZ,Information et communication,2020-12-08
Activite Partielle,2020-05,990.00,3025.00,159340.00,27,Bourgogne-Franche-Comté,KZ,Act. financières et d'assurance,2020-12-08
Activite Partielle,2020-05,585.00,2280.00,103160.00,27,Bourgogne-Franche-Comté,LZ,Activités immobilières,2020-12-08
Activite Partielle,2020-05,4445.00,30530.00,1613355.00,27,Bourgogne-Franche-Comté,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-12-08
Activite Partielle,2020-05,3175.00,17450.00,710470.00,27,Bourgogne-Franche-Comté,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-12-08
Activite Partielle,2020-05,4460.00,17110.00,939565.00,27,Bourgogne-Franche-Comté,RU,Autres activités de services,2020-12-08
Activite Partielle,2020-06,175.00,360.00,25585.00,27,Bourgogne-Franche-Comté,AZ,"Agriculture, sylviculture et pêche",2020-12-08
Activite Partielle,2020-06,545.00,2755.00,144975.00,27,Bourgogne-Franche-Comté,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-12-08
Activite Partielle,2020-06,240.00,5005.00,218920.00,27,Bourgogne-Franche-Comté,C3,Fabr. d'équipements ; fabrication de machines,2020-12-08
Activite Partielle,2020-06,85.00,9340.00,438585.00,27,Bourgogne-Franche-Comté,C4,Fabrication de matériels de transport,2020-12-08
Activite Partielle,2020-06,1405.00,20770.00,1017350.00,27,Bourgogne-Franche-Comté,C5,Fabrication d'autres produits indus.,2020-12-08
Activite Partielle,2020-06,135.00,670.00,33665.00,27,Bourgogne-Franche-Comté,DE,Industries extractives,2020-12-08
Activite Partielle,2020-06,970.00,2535.00,153145.00,27,Bourgogne-Franche-Comté,FZ,Construction,2020-12-08
Activite Partielle,2020-06,3425.00,11405.00,585310.00,27,Bourgogne-Franche-Comté,GZ,Commerce,2020-12-08
Activite Partielle,2020-06,695.00,6485.00,263795.00,27,Bourgogne-Franche-Comté,HZ,Transports et entreposage,2020-12-08
Activite Partielle,2020-06,3360.00,16070.00,936815.00,27,Bourgogne-Franche-Comté,IZ,Hébergement et restauration,2020-12-08
Activite Partielle,2020-06,230.00,800.00,52530.00,27,Bourgogne-Franche-Comté,JZ,Information et communication,2020-12-08
Activite Partielle,2020-06,340.00,980.00,53365.00,27,Bourgogne-Franche-Comté,KZ,Act. financières et d'assurance,2020-12-08
Activite Partielle,2020-06,140.00,320.00,22810.00,27,Bourgogne-Franche-Comté,LZ,Activités immobilières,2020-12-08
Activite Partielle,2020-06,2155.00,12355.00,747750.00,27,Bourgogne-Franche-Comté,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-12-08
Activite Partielle,2020-06,1240.00,5170.00,211530.00,27,Bourgogne-Franche-Comté,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-12-08
Activite Partielle,2020-06,2015.00,8150.00,441275.00,27,Bourgogne-Franche-Comté,RU,Autres activités de services,2020-12-08
Activite Partielle,2020-07,60.00,130.00,7565.00,27,Bourgogne-Franche-Comté,AZ,"Agriculture, sylviculture et pêche",2020-12-08
Activite Partielle,2020-07,275.00,1095.00,59610.00,27,Bourgogne-Franche-Comté,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-12-08
