dispositif,nombre_reports,montant_total,reg,libelle_region,code_section,libelle_section,date_maj
Reports d'échéances fiscales,7.00,603209.00,01,Guadeloupe,L,Activités immobilières,2021-06-17
Reports d'échéances fiscales,8.00,78210.00,01,Guadeloupe,M,"Activités spécialisées, scientifiques et techniques",2021-06-17
Reports d'échéances fiscales,14.00,149922.00,01,Guadeloupe,N,Activités de services administratifs et de soutien,2021-06-17
Reports d'échéances fiscales,3.00,50544.00,01,Guadeloupe,P,Enseignement,2021-06-17
Reports d'échéances fiscales,8.00,486352.00,01,Guadeloupe,Q,Santé humaine et action sociale,2021-06-17
Reports d'échéances fiscales,10.00,2735539.00,01,Guadeloupe,Z,Non connu,2021-06-17
Reports d'échéances fiscales,3.00,282011.00,03,Guyane,B,Industries extractives,2021-06-17
Reports d'échéances fiscales,7.00,98461.00,03,Guyane,C,Industrie manufacturière,2021-06-17
Reports d'échéances fiscales,68.00,1931160.00,03,Guyane,G,Commerce,2021-06-17
Reports d'échéances fiscales,7.00,185240.00,03,Guyane,H,Transports et entreposage,2021-06-17
Reports d'échéances fiscales,8.00,116805.00,03,Guyane,I,Hébergement et restauration,2021-06-17
Reports d'échéances fiscales,3.00,68618.00,03,Guyane,K,Activités financières et d'assurance,2021-06-17
Reports d'échéances fiscales,8.00,97734.00,03,Guyane,L,Activités immobilières,2021-06-17
Reports d'échéances fiscales,6.00,293981.00,03,Guyane,M,"Activités spécialisées, scientifiques et techniques",2021-06-17
Reports d'échéances fiscales,11.00,198006.00,03,Guyane,N,Activités de services administratifs et de soutien,2021-06-17
Reports d'échéances fiscales,8.00,1098749.00,03,Guyane,Q,Santé humaine et action sociale,2021-06-17
Reports d'échéances fiscales,16.00,153833.00,03,Guyane,Z,Non connu,2021-06-17
Reports d'échéances fiscales,20.00,538719.00,32,Hauts-de-France,A,"Agriculture, sylviculture et pêche",2021-06-17
Reports d'échéances fiscales,563.00,77407161.00,32,Hauts-de-France,C,Industrie manufacturière,2021-06-17
Reports d'échéances fiscales,23.00,412647.00,32,Hauts-de-France,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-06-17
Reports d'échéances fiscales,25.00,2251452.00,32,Hauts-de-France,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-06-17
Reports d'échéances fiscales,547.00,44379627.00,32,Hauts-de-France,F,Construction,2021-06-17
Reports d'échéances fiscales,1509.00,150568490.00,32,Hauts-de-France,G,Commerce,2021-06-17
Reports d'échéances fiscales,214.00,9975162.00,32,Hauts-de-France,H,Transports et entreposage,2021-06-17
Reports d'échéances fiscales,1002.00,8236486.00,32,Hauts-de-France,I,Hébergement et restauration,2021-06-17
Reports d'échéances fiscales,128.00,6642220.00,32,Hauts-de-France,J,Information et communication,2021-06-17
Reports d'échéances fiscales,242.00,4538727.00,32,Hauts-de-France,K,Activités financières et d'assurance,2021-06-17
Reports d'échéances fiscales,387.00,5524606.00,32,Hauts-de-France,L,Activités immobilières,2021-06-17
Reports d'échéances fiscales,521.00,12825314.00,32,Hauts-de-France,M,"Activités spécialisées, scientifiques et techniques",2021-06-17
Reports d'échéances fiscales,231.00,12419684.00,32,Hauts-de-France,N,Activités de services administratifs et de soutien,2021-06-17
Reports d'échéances fiscales,106.00,941724.00,32,Hauts-de-France,P,Enseignement,2021-06-17
Reports d'échéances fiscales,186.00,5218853.00,32,Hauts-de-France,Q,Santé humaine et action sociale,2021-06-17
Reports d'échéances fiscales,111.00,4479684.00,32,Hauts-de-France,R,"Arts, spectacles et activités récréatives",2021-06-17
Reports d'échéances fiscales,357.00,1732750.00,32,Hauts-de-France,S,Autres activités de services,2021-06-17
Reports d'échéances fiscales,40.00,561510.00,32,Hauts-de-France,Z,Non connu,2021-06-17
Reports d'échéances fiscales,785.00,133974103.00,11,Île-de-France,C,Industrie manufacturière,2021-06-17
Reports d'échéances fiscales,59.00,5315571.00,11,Île-de-France,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-06-17
Reports d'échéances fiscales,24.00,1578679.00,11,Île-de-France,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-06-17
Reports d'échéances fiscales,1259.00,46149353.00,11,Île-de-France,F,Construction,2021-06-17
Reports d'échéances fiscales,3198.00,275011233.00,11,Île-de-France,G,Commerce,2021-06-17
Reports d'échéances fiscales,843.00,64932301.00,11,Île-de-France,H,Transports et entreposage,2021-06-17
Reports d'échéances fiscales,2456.00,58539890.00,11,Île-de-France,I,Hébergement et restauration,2021-06-17
Reports d'échéances fiscales,953.00,180092403.00,11,Île-de-France,J,Information et communication,2021-06-17
Reports d'échéances fiscales,717.00,74261098.00,11,Île-de-France,K,Activités financières et d'assurance,2021-06-17
Reports d'échéances fiscales,982.00,66641549.00,11,Île-de-France,L,Activités immobilières,2021-06-17
Reports d'échéances fiscales,2501.00,141769958.00,11,Île-de-France,M,"Activités spécialisées, scientifiques et techniques",2021-06-17
Reports d'échéances fiscales,891.00,67723690.00,11,Île-de-France,N,Activités de services administratifs et de soutien,2021-06-17
Reports d'échéances fiscales,280.00,14517958.00,11,Île-de-France,P,Enseignement,2021-06-17
Reports d'échéances fiscales,573.00,15486129.00,11,Île-de-France,Q,Santé humaine et action sociale,2021-06-17
Reports d'échéances fiscales,399.00,13169298.00,11,Île-de-France,R,"Arts, spectacles et activités récréatives",2021-06-17
Reports d'échéances fiscales,704.00,8451197.00,11,Île-de-France,S,Autres activités de services,2021-06-17
Reports d'échéances fiscales,4.00,9243.00,11,Île-de-France,X,,2021-06-17
Reports d'échéances fiscales,44.00,4777718.00,11,Île-de-France,Z,Non connu,2021-06-17
Reports d'échéances fiscales,84.00,3045629.00,04,La Réunion,C,Industrie manufacturière,2021-06-17
Reports d'échéances fiscales,88.00,1318607.00,04,La Réunion,F,Construction,2021-06-17
Reports d'échéances fiscales,279.00,7761571.00,04,La Réunion,G,Commerce,2021-06-17
Reports d'échéances fiscales,33.00,499175.00,04,La Réunion,H,Transports et entreposage,2021-06-17
Reports d'échéances fiscales,77.00,933804.00,04,La Réunion,I,Hébergement et restauration,2021-06-17
Reports d'échéances fiscales,29.00,166871.00,04,La Réunion,J,Information et communication,2021-06-17
Reports d'échéances fiscales,36.00,2304003.00,04,La Réunion,K,Activités financières et d'assurance,2021-06-17
Reports d'échéances fiscales,84.00,1666168.00,04,La Réunion,L,Activités immobilières,2021-06-17
Reports d'échéances fiscales,74.00,1897160.00,04,La Réunion,M,"Activités spécialisées, scientifiques et techniques",2021-06-17
Reports d'échéances fiscales,41.00,763650.00,04,La Réunion,N,Activités de services administratifs et de soutien,2021-06-17
Reports d'échéances fiscales,18.00,102475.00,04,La Réunion,P,Enseignement,2021-06-17
Reports d'échéances fiscales,31.00,1163275.00,04,La Réunion,Q,Santé humaine et action sociale,2021-06-17
Reports d'échéances fiscales,9.00,1757698.00,04,La Réunion,R,"Arts, spectacles et activités récréatives",2021-06-17
Reports d'échéances fiscales,22.00,39176.00,04,La Réunion,S,Autres activités de services,2021-06-17
Reports d'échéances fiscales,4.00,592509.00,04,La Réunion,Z,Non connu,2021-06-17
Reports d'échéances fiscales,28.00,697982.00,02,Martinique,C,Industrie manufacturière,2021-06-17
Reports d'échéances fiscales,3.00,351750.00,02,Martinique,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-06-17
Reports d'échéances fiscales,25.00,305176.00,02,Martinique,F,Construction,2021-06-17
Reports d'échéances fiscales,84.00,3376908.00,02,Martinique,G,Commerce,2021-06-17
Reports d'échéances fiscales,16.00,2537587.00,02,Martinique,H,Transports et entreposage,2021-06-17
Reports d'échéances fiscales,31.00,282954.00,02,Martinique,I,Hébergement et restauration,2021-06-17
Reports d'échéances fiscales,11.00,43778.00,02,Martinique,J,Information et communication,2021-06-17
Reports d'échéances fiscales,13.00,637596.00,02,Martinique,K,Activités financières et d'assurance,2021-06-17
Reports d'échéances fiscales,24.00,531415.00,02,Martinique,L,Activités immobilières,2021-06-17
Reports d'échéances fiscales,28.00,160955.00,02,Martinique,M,"Activités spécialisées, scientifiques et techniques",2021-06-17
Reports d'échéances fiscales,29.00,466719.00,02,Martinique,N,Activités de services administratifs et de soutien,2021-06-17
Reports d'échéances fiscales,10.00,366539.00,02,Martinique,Q,Santé humaine et action sociale,2021-06-17
Reports d'échéances fiscales,13.00,197039.00,02,Martinique,R,"Arts, spectacles et activités récréatives",2021-06-17
Reports d'échéances fiscales,26.00,164949.00,02,Martinique,S,Autres activités de services,2021-06-17
Reports d'échéances fiscales,6.00,53187.00,02,Martinique,Z,Non connu,2021-06-17
Reports d'échéances fiscales,10.00,193107.00,06,Mayotte,G,Commerce,2021-06-17
Reports d'échéances fiscales,3.00,16009.00,06,Mayotte,L,Activités immobilières,2021-06-17
Reports d'échéances fiscales,3.00,32875.00,06,Mayotte,M,"Activités spécialisées, scientifiques et techniques",2021-06-17
Reports d'échéances fiscales,6.00,56640.00,06,Mayotte,Z,Non connu,2021-06-17
Reports d'échéances fiscales,17.00,273214.00,28,Normandie,A,"Agriculture, sylviculture et pêche",2021-06-17
Reports d'échéances fiscales,296.00,17965393.00,28,Normandie,C,Industrie manufacturière,2021-06-17
Reports d'échéances fiscales,4.00,82206.00,28,Normandie,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-06-17
Reports d'échéances fiscales,320.00,7128133.00,28,Normandie,F,Construction,2021-06-17
Reports d'échéances fiscales,803.00,17921887.00,28,Normandie,G,Commerce,2021-06-17
Reports d'échéances fiscales,123.00,4289938.00,28,Normandie,H,Transports et entreposage,2021-06-17
Reports d'échéances fiscales,529.00,5116151.00,28,Normandie,I,Hébergement et restauration,2021-06-17
Reports d'échéances fiscales,44.00,409520.00,28,Normandie,J,Information et communication,2021-06-17
Reports d'échéances fiscales,121.00,2575025.00,28,Normandie,K,Activités financières et d'assurance,2021-06-17
Reports d'échéances fiscales,243.00,2640445.00,28,Normandie,L,Activités immobilières,2021-06-17
Reports d'échéances fiscales,298.00,4663939.00,28,Normandie,M,"Activités spécialisées, scientifiques et techniques",2021-06-17
Reports d'échéances fiscales,112.00,6123502.00,28,Normandie,N,Activités de services administratifs et de soutien,2021-06-17
Reports d'échéances fiscales,45.00,620538.00,28,Normandie,P,Enseignement,2021-06-17
Reports d'échéances fiscales,124.00,3230880.00,28,Normandie,Q,Santé humaine et action sociale,2021-06-17
Reports d'échéances fiscales,103.00,2183029.00,28,Normandie,R,"Arts, spectacles et activités récréatives",2021-06-17
Reports d'échéances fiscales,100.00,953667.00,28,Normandie,S,Autres activités de services,2021-06-17
Reports d'échéances fiscales,25.00,602687.00,28,Normandie,Z,Non connu,2021-06-17
Reports d'échéances fiscales,129.00,6090388.00,75,Nouvelle-Aquitaine,A,"Agriculture, sylviculture et pêche",2021-06-17
Reports d'échéances fiscales,13.00,4485374.00,75,Nouvelle-Aquitaine,B,Industries extractives,2021-06-17
Reports d'échéances fiscales,784.00,56856026.00,75,Nouvelle-Aquitaine,C,Industrie manufacturière,2021-06-17
Reports d'échéances fiscales,9.00,67858.00,75,Nouvelle-Aquitaine,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-06-17
Reports d'échéances fiscales,25.00,1539887.00,75,Nouvelle-Aquitaine,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-06-17
Reports d'échéances fiscales,776.00,21117020.00,75,Nouvelle-Aquitaine,F,Construction,2021-06-17
Reports d'échéances fiscales,2003.00,46576125.00,75,Nouvelle-Aquitaine,G,Commerce,2021-06-17
Reports d'échéances fiscales,212.00,7504915.00,75,Nouvelle-Aquitaine,H,Transports et entreposage,2021-06-17
Reports d'échéances fiscales,1528.00,13457907.00,75,Nouvelle-Aquitaine,I,Hébergement et restauration,2021-06-17
Reports d'échéances fiscales,125.00,8599673.00,75,Nouvelle-Aquitaine,J,Information et communication,2021-06-17
Reports d'échéances fiscales,354.00,8054746.00,75,Nouvelle-Aquitaine,K,Activités financières et d'assurance,2021-06-17
Reports d'échéances fiscales,677.00,7835541.00,75,Nouvelle-Aquitaine,L,Activités immobilières,2021-06-17
Reports d'échéances fiscales,682.00,9331306.00,75,Nouvelle-Aquitaine,M,"Activités spécialisées, scientifiques et techniques",2021-06-17
Reports d'échéances fiscales,358.00,6117105.00,75,Nouvelle-Aquitaine,N,Activités de services administratifs et de soutien,2021-06-17
Reports d'échéances fiscales,112.00,918898.00,75,Nouvelle-Aquitaine,P,Enseignement,2021-06-17
Reports d'échéances fiscales,234.00,12195844.00,75,Nouvelle-Aquitaine,Q,Santé humaine et action sociale,2021-06-17
Reports d'échéances fiscales,176.00,2477210.00,75,Nouvelle-Aquitaine,R,"Arts, spectacles et activités récréatives",2021-06-17
Reports d'échéances fiscales,319.00,1338407.00,75,Nouvelle-Aquitaine,S,Autres activités de services,2021-06-17
Reports d'échéances fiscales,52.00,2567598.00,75,Nouvelle-Aquitaine,Z,Non connu,2021-06-17
Reports d'échéances fiscales,69.00,1147077.00,76,Occitanie,A,"Agriculture, sylviculture et pêche",2021-06-17
Reports d'échéances fiscales,4.00,553419.00,76,Occitanie,B,Industries extractives,2021-06-17
Reports d'échéances fiscales,539.00,37258447.00,76,Occitanie,C,Industrie manufacturière,2021-06-17
Reports d'échéances fiscales,15.00,800078.00,76,Occitanie,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-06-17
Reports d'échéances fiscales,20.00,457381.00,76,Occitanie,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-06-17
Reports d'échéances fiscales,741.00,23612434.00,76,Occitanie,F,Construction,2021-06-17
Reports d'échéances fiscales,1848.00,48949799.00,76,Occitanie,G,Commerce,2021-06-17
Reports d'échéances fiscales,231.00,8575898.00,76,Occitanie,H,Transports et entreposage,2021-06-17
Reports d'échéances fiscales,1308.00,12753516.00,76,Occitanie,I,Hébergement et restauration,2021-06-17
Reports d'échéances fiscales,159.00,3142209.00,76,Occitanie,J,Information et communication,2021-06-17
Reports d'échéances fiscales,246.00,15846834.00,76,Occitanie,K,Activités financières et d'assurance,2021-06-17
Reports d'échéances fiscales,603.00,10626003.00,76,Occitanie,L,Activités immobilières,2021-06-17
Reports d'échéances fiscales,588.00,12865139.00,76,Occitanie,M,"Activités spécialisées, scientifiques et techniques",2021-06-17
Reports d'échéances fiscales,309.00,9504175.00,76,Occitanie,N,Activités de services administratifs et de soutien,2021-06-17
Reports d'échéances fiscales,102.00,1493410.00,76,Occitanie,P,Enseignement,2021-06-17
Reports d'échéances fiscales,196.00,6514947.00,76,Occitanie,Q,Santé humaine et action sociale,2021-06-17
Reports d'échéances fiscales,180.00,4242510.00,76,Occitanie,R,"Arts, spectacles et activités récréatives",2021-06-17
Reports d'échéances fiscales,348.00,2075203.00,76,Occitanie,S,Autres activités de services,2021-06-17
Reports d'échéances fiscales,61.00,657106.00,76,Occitanie,Z,Non connu,2021-06-17
Reports d'échéances fiscales,26.00,594579.00,52,Pays de la Loire,A,"Agriculture, sylviculture et pêche",2021-06-17
Reports d'échéances fiscales,4.00,179921.00,52,Pays de la Loire,B,Industries extractives,2021-06-17
Reports d'échéances fiscales,528.00,38777006.00,52,Pays de la Loire,C,Industrie manufacturière,2021-06-17
Reports d'échéances fiscales,3.00,39918.00,52,Pays de la Loire,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-06-17
Reports d'échéances fiscales,7.00,108955.00,52,Pays de la Loire,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-06-17
Reports d'échéances fiscales,466.00,8925722.00,52,Pays de la Loire,F,Construction,2021-06-17
