dispositif,mois,nombre_demandes_deposees,nombre_salaries_concernes,nombre_heures_demandees,reg,libelle_region,code_section_nace17,libelle_section_nace17,date_maj
Activite Partielle,2020-03,9390.00,57375.00,2142590.00,84,Auvergne-Rhône-Alpes,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2021-01-19
Activite Partielle,2020-03,13160.00,54100.00,2441885.00,84,Auvergne-Rhône-Alpes,RU,Autres activités de services,2021-01-19
Activite Partielle,2020-04,785.00,2270.00,178345.00,84,Auvergne-Rhône-Alpes,AZ,"Agriculture, sylviculture et pêche",2021-01-19
Activite Partielle,2020-04,3320.00,17975.00,1573220.00,84,Auvergne-Rhône-Alpes,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2021-01-19
Activite Partielle,2020-04,1230.00,33075.00,2432345.00,84,Auvergne-Rhône-Alpes,C3,Fabr. d'équipements ; fabrication de machines,2021-01-19
Activite Partielle,2020-04,290.00,18900.00,1661375.00,84,Auvergne-Rhône-Alpes,C4,Fabrication de matériels de transport,2021-01-19
Activite Partielle,2020-04,8320.00,115885.00,9991475.00,84,Auvergne-Rhône-Alpes,C5,Fabrication d'autres produits indus.,2021-01-19
Activite Partielle,2020-04,985.00,9765.00,770855.00,84,Auvergne-Rhône-Alpes,DE,Industries extractives,2021-01-19
Activite Partielle,2020-04,19965.00,126965.00,12298050.00,84,Auvergne-Rhône-Alpes,FZ,Construction,2021-01-19
Activite Partielle,2020-04,34180.00,189665.00,20149280.00,84,Auvergne-Rhône-Alpes,GZ,Commerce,2021-01-19
Activite Partielle,2020-04,4480.00,69040.00,5669455.00,84,Auvergne-Rhône-Alpes,HZ,Transports et entreposage,2021-01-19
Activite Partielle,2020-04,19295.00,112655.00,13027835.00,84,Auvergne-Rhône-Alpes,IZ,Hébergement et restauration,2021-01-19
Activite Partielle,2020-04,2495.00,19740.00,1670310.00,84,Auvergne-Rhône-Alpes,JZ,Information et communication,2021-01-19
Activite Partielle,2020-04,3880.00,13815.00,1306455.00,84,Auvergne-Rhône-Alpes,KZ,Act. financières et d'assurance,2021-01-19
Activite Partielle,2020-04,2980.00,12355.00,1234635.00,84,Auvergne-Rhône-Alpes,LZ,Activités immobilières,2021-01-19
Activite Partielle,2020-04,20415.00,160315.00,13006185.00,84,Auvergne-Rhône-Alpes,MN,Act. scientif. et tech. ; services admin. et de soutien,2021-01-19
Activite Partielle,2020-04,10835.00,70260.00,5282645.00,84,Auvergne-Rhône-Alpes,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2021-01-19
Activite Partielle,2020-04,15310.00,65040.00,6133520.00,84,Auvergne-Rhône-Alpes,RU,Autres activités de services,2021-01-19
Activite Partielle,2020-05,670.00,1465.00,81450.00,84,Auvergne-Rhône-Alpes,AZ,"Agriculture, sylviculture et pêche",2021-01-19
Activite Partielle,2020-05,3270.00,17275.00,1038195.00,84,Auvergne-Rhône-Alpes,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2021-01-19
Activite Partielle,2020-05,1225.00,26385.00,1236805.00,84,Auvergne-Rhône-Alpes,C3,Fabr. d'équipements ; fabrication de machines,2021-01-19
Activite Partielle,2020-05,265.00,15875.00,915895.00,84,Auvergne-Rhône-Alpes,C4,Fabrication de matériels de transport,2021-01-19
Activite Partielle,2020-05,7755.00,91375.00,4864930.00,84,Auvergne-Rhône-Alpes,C5,Fabrication d'autres produits indus.,2021-01-19
Activite Partielle,2020-05,835.00,6855.00,334855.00,84,Auvergne-Rhône-Alpes,DE,Industries extractives,2021-01-19
Activite Partielle,2020-05,13905.00,60005.00,3293535.00,84,Auvergne-Rhône-Alpes,FZ,Construction,2021-01-19
Activite Partielle,2020-05,30710.00,150695.00,7952640.00,84,Auvergne-Rhône-Alpes,GZ,Commerce,2021-01-19
Activite Partielle,2020-05,4075.00,50610.00,2583255.00,84,Auvergne-Rhône-Alpes,HZ,Transports et entreposage,2021-01-19
Activite Partielle,2020-05,17385.00,89970.00,8265945.00,84,Auvergne-Rhône-Alpes,IZ,Hébergement et restauration,2021-01-19
Activite Partielle,2020-05,2480.00,19190.00,1198350.00,84,Auvergne-Rhône-Alpes,JZ,Information et communication,2021-01-19
Activite Partielle,2020-05,3555.00,12770.00,744950.00,84,Auvergne-Rhône-Alpes,KZ,Act. financières et d'assurance,2021-01-19
Activite Partielle,2020-05,2735.00,10645.00,511725.00,84,Auvergne-Rhône-Alpes,LZ,Activités immobilières,2021-01-19
Activite Partielle,2020-05,18450.00,126505.00,6838220.00,84,Auvergne-Rhône-Alpes,MN,Act. scientif. et tech. ; services admin. et de soutien,2021-01-19
Activite Partielle,2020-05,10490.00,62825.00,2684580.00,84,Auvergne-Rhône-Alpes,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2021-01-19
Activite Partielle,2020-05,14665.00,59490.00,3253885.00,84,Auvergne-Rhône-Alpes,RU,Autres activités de services,2021-01-19
Activite Partielle,2020-06,250.00,455.00,28475.00,84,Auvergne-Rhône-Alpes,AZ,"Agriculture, sylviculture et pêche",2021-01-19
Activite Partielle,2020-06,1520.00,7035.00,418860.00,84,Auvergne-Rhône-Alpes,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2021-01-19
Activite Partielle,2020-06,800.00,14750.00,639520.00,84,Auvergne-Rhône-Alpes,C3,Fabr. d'équipements ; fabrication de machines,2021-01-19
Activite Partielle,2020-06,165.00,10130.00,531100.00,84,Auvergne-Rhône-Alpes,C4,Fabrication de matériels de transport,2021-01-19
Activite Partielle,2020-06,4565.00,54340.00,2528405.00,84,Auvergne-Rhône-Alpes,C5,Fabrication d'autres produits indus.,2021-01-19
Activite Partielle,2020-06,355.00,1500.00,77360.00,84,Auvergne-Rhône-Alpes,DE,Industries extractives,2021-01-19
Activite Partielle,2020-06,4120.00,11675.00,759835.00,84,Auvergne-Rhône-Alpes,FZ,Construction,2021-01-19
Activite Partielle,2020-06,11940.00,45310.00,2388285.00,84,Auvergne-Rhône-Alpes,GZ,Commerce,2021-01-19
Activite Partielle,2020-06,2215.00,21455.00,1064565.00,84,Auvergne-Rhône-Alpes,HZ,Transports et entreposage,2021-01-19
Activite Partielle,2020-06,11110.00,51655.00,3330495.00,84,Auvergne-Rhône-Alpes,IZ,Hébergement et restauration,2021-01-19
Activite Partielle,2020-06,1560.00,11620.00,712795.00,84,Auvergne-Rhône-Alpes,JZ,Information et communication,2021-01-19
Activite Partielle,2020-06,1410.00,5295.00,338275.00,84,Auvergne-Rhône-Alpes,KZ,Act. financières et d'assurance,2021-01-19
Activite Partielle,2020-06,790.00,1980.00,126555.00,84,Auvergne-Rhône-Alpes,LZ,Activités immobilières,2021-01-19
Activite Partielle,2020-06,9580.00,54700.00,3182175.00,84,Auvergne-Rhône-Alpes,MN,Act. scientif. et tech. ; services admin. et de soutien,2021-01-19
Activite Partielle,2020-06,4465.00,22070.00,911980.00,84,Auvergne-Rhône-Alpes,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2021-01-19
Activite Partielle,2020-06,7110.00,30050.00,1534110.00,84,Auvergne-Rhône-Alpes,RU,Autres activités de services,2021-01-19
Activite Partielle,2020-07,105.00,235.00,10260.00,84,Auvergne-Rhône-Alpes,AZ,"Agriculture, sylviculture et pêche",2021-01-19
Activite Partielle,2020-07,780.00,3585.00,191440.00,84,Auvergne-Rhône-Alpes,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2021-01-19
Activite Partielle,2020-07,545.00,10085.00,388510.00,84,Auvergne-Rhône-Alpes,C3,Fabr. d'équipements ; fabrication de machines,2021-01-19
Activite Partielle,2020-07,115.00,6855.00,274030.00,84,Auvergne-Rhône-Alpes,C4,Fabrication de matériels de transport,2021-01-19
Activite Partielle,2020-07,3045.00,36700.00,1556050.00,84,Auvergne-Rhône-Alpes,C5,Fabrication d'autres produits indus.,2021-01-19
Activite Partielle,2020-07,140.00,530.00,34020.00,84,Auvergne-Rhône-Alpes,DE,Industries extractives,2021-01-19
Activite Partielle,2020-07,1735.00,4040.00,270210.00,84,Auvergne-Rhône-Alpes,FZ,Construction,2021-01-19
Activite Partielle,2020-07,5655.00,19525.00,997520.00,84,Auvergne-Rhône-Alpes,GZ,Commerce,2021-01-19
Activite Partielle,2020-07,1370.00,10945.00,537420.00,84,Auvergne-Rhône-Alpes,HZ,Transports et entreposage,2021-01-19
Activite Partielle,2020-07,7550.00,30765.00,1860675.00,84,Auvergne-Rhône-Alpes,IZ,Hébergement et restauration,2021-01-19
Activite Partielle,2020-07,1055.00,7000.00,428535.00,84,Auvergne-Rhône-Alpes,JZ,Information et communication,2021-01-19
Activite Partielle,2020-07,675.00,2835.00,153625.00,84,Auvergne-Rhône-Alpes,KZ,Act. financières et d'assurance,2021-01-19
Activite Partielle,2020-07,355.00,770.00,50260.00,84,Auvergne-Rhône-Alpes,LZ,Activités immobilières,2021-01-19
Activite Partielle,2020-07,5795.00,30975.00,1775430.00,84,Auvergne-Rhône-Alpes,MN,Act. scientif. et tech. ; services admin. et de soutien,2021-01-19
Activite Partielle,2020-07,2245.00,7640.00,332210.00,84,Auvergne-Rhône-Alpes,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2021-01-19
Activite Partielle,2020-07,3820.00,14510.00,696800.00,84,Auvergne-Rhône-Alpes,RU,Autres activités de services,2021-01-19
Activite Partielle,2020-08,50.00,120.00,7210.00,84,Auvergne-Rhône-Alpes,AZ,"Agriculture, sylviculture et pêche",2021-01-19
Activite Partielle,2020-08,400.00,1775.00,89460.00,84,Auvergne-Rhône-Alpes,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2021-01-19
Activite Partielle,2020-08,320.00,4715.00,122670.00,84,Auvergne-Rhône-Alpes,C3,Fabr. d'équipements ; fabrication de machines,2021-01-19
Activite Partielle,2020-08,80.00,2910.00,92970.00,84,Auvergne-Rhône-Alpes,C4,Fabrication de matériels de transport,2021-01-19
Activite Partielle,2020-08,1595.00,15785.00,483610.00,84,Auvergne-Rhône-Alpes,C5,Fabrication d'autres produits indus.,2021-01-19
Activite Partielle,2020-08,90.00,310.00,17640.00,84,Auvergne-Rhône-Alpes,DE,Industries extractives,2021-01-19
Activite Partielle,2020-08,720.00,1825.00,130140.00,84,Auvergne-Rhône-Alpes,FZ,Construction,2021-01-19
Activite Partielle,2020-08,2770.00,9295.00,430220.00,84,Auvergne-Rhône-Alpes,GZ,Commerce,2021-01-19
Activite Partielle,2020-08,895.00,6440.00,309570.00,84,Auvergne-Rhône-Alpes,HZ,Transports et entreposage,2021-01-19
Activite Partielle,2020-08,4945.00,18675.00,998610.00,84,Auvergne-Rhône-Alpes,IZ,Hébergement et restauration,2021-01-19
Activite Partielle,2020-08,695.00,4465.00,228505.00,84,Auvergne-Rhône-Alpes,JZ,Information et communication,2021-01-19
Activite Partielle,2020-08,345.00,1785.00,83260.00,84,Auvergne-Rhône-Alpes,KZ,Act. financières et d'assurance,2021-01-19
Activite Partielle,2020-08,170.00,435.00,28720.00,84,Auvergne-Rhône-Alpes,LZ,Activités immobilières,2021-01-19
Activite Partielle,2020-08,3685.00,18170.00,879075.00,84,Auvergne-Rhône-Alpes,MN,Act. scientif. et tech. ; services admin. et de soutien,2021-01-19
Activite Partielle,2020-08,1000.00,2955.00,126255.00,84,Auvergne-Rhône-Alpes,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2021-01-19
Activite Partielle,2020-08,2080.00,7080.00,313075.00,84,Auvergne-Rhône-Alpes,RU,Autres activités de services,2021-01-19
Activite Partielle,2020-09,45.00,110.00,4775.00,84,Auvergne-Rhône-Alpes,AZ,"Agriculture, sylviculture et pêche",2021-01-19
Activite Partielle,2020-09,335.00,1580.00,77750.00,84,Auvergne-Rhône-Alpes,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2021-01-19
Activite Partielle,2020-09,345.00,6635.00,220745.00,84,Auvergne-Rhône-Alpes,C3,Fabr. d'équipements ; fabrication de machines,2021-01-19
Activite Partielle,2020-09,60.00,2190.00,84995.00,84,Auvergne-Rhône-Alpes,C4,Fabrication de matériels de transport,2021-01-19
Activite Partielle,2020-09,1930.00,22585.00,933670.00,84,Auvergne-Rhône-Alpes,C5,Fabrication d'autres produits indus.,2021-01-19
Activite Partielle,2020-09,70.00,395.00,25230.00,84,Auvergne-Rhône-Alpes,DE,Industries extractives,2021-01-19
Activite Partielle,2020-09,680.00,1980.00,138085.00,84,Auvergne-Rhône-Alpes,FZ,Construction,2021-01-19
Activite Partielle,2020-09,2585.00,9380.00,466920.00,84,Auvergne-Rhône-Alpes,GZ,Commerce,2021-01-19
Activite Partielle,2020-09,780.00,6120.00,288930.00,84,Auvergne-Rhône-Alpes,HZ,Transports et entreposage,2021-01-19
Activite Partielle,2020-09,5715.00,21520.00,1106810.00,84,Auvergne-Rhône-Alpes,IZ,Hébergement et restauration,2021-01-19
Activite Partielle,2020-09,655.00,4210.00,259395.00,84,Auvergne-Rhône-Alpes,JZ,Information et communication,2021-01-19
Activite Partielle,2020-09,345.00,1355.00,75685.00,84,Auvergne-Rhône-Alpes,KZ,Act. financières et d'assurance,2021-01-19
Activite Partielle,2020-09,165.00,345.00,21610.00,84,Auvergne-Rhône-Alpes,LZ,Activités immobilières,2021-01-19
Activite Partielle,2020-09,3565.00,19330.00,1131845.00,84,Auvergne-Rhône-Alpes,MN,Act. scientif. et tech. ; services admin. et de soutien,2021-01-19
Activite Partielle,2020-09,800.00,2280.00,91640.00,84,Auvergne-Rhône-Alpes,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2021-01-19
Activite Partielle,2020-09,2205.00,7575.00,321180.00,84,Auvergne-Rhône-Alpes,RU,Autres activités de services,2021-01-19
Activite Partielle,2020-10,75.00,175.00,6990.00,84,Auvergne-Rhône-Alpes,AZ,"Agriculture, sylviculture et pêche",2021-01-19
Activite Partielle,2020-10,385.00,1620.00,68965.00,84,Auvergne-Rhône-Alpes,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2021-01-19
Activite Partielle,2020-10,270.00,4885.00,150310.00,84,Auvergne-Rhône-Alpes,C3,Fabr. d'équipements ; fabrication de machines,2021-01-19
Activite Partielle,2020-10,40.00,1455.00,45650.00,84,Auvergne-Rhône-Alpes,C4,Fabrication de matériels de transport,2021-01-19
Activite Partielle,2020-10,1685.00,18360.00,711835.00,84,Auvergne-Rhône-Alpes,C5,Fabrication d'autres produits indus.,2021-01-19
Activite Partielle,2020-10,45.00,320.00,21535.00,84,Auvergne-Rhône-Alpes,DE,Industries extractives,2021-01-19
Activite Partielle,2020-10,565.00,1710.00,115445.00,84,Auvergne-Rhône-Alpes,FZ,Construction,2021-01-19
Activite Partielle,2020-10,6915.00,22105.00,555535.00,84,Auvergne-Rhône-Alpes,GZ,Commerce,2021-01-19
Activite Partielle,2020-10,680.00,5465.00,260990.00,84,Auvergne-Rhône-Alpes,HZ,Transports et entreposage,2021-01-19
Activite Partielle,2020-10,11220.00,48750.00,1936050.00,84,Auvergne-Rhône-Alpes,IZ,Hébergement et restauration,2021-01-19
Activite Partielle,2020-10,565.00,3055.00,166460.00,84,Auvergne-Rhône-Alpes,JZ,Information et communication,2021-01-19
Activite Partielle,2020-10,365.00,1050.00,65930.00,84,Auvergne-Rhône-Alpes,KZ,Act. financières et d'assurance,2021-01-19
Activite Partielle,2020-10,390.00,790.00,24025.00,84,Auvergne-Rhône-Alpes,LZ,Activités immobilières,2021-01-19
Activite Partielle,2020-10,3260.00,16455.00,938110.00,84,Auvergne-Rhône-Alpes,MN,Act. scientif. et tech. ; services admin. et de soutien,2021-01-19
Activite Partielle,2020-10,945.00,2675.00,87180.00,84,Auvergne-Rhône-Alpes,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2021-01-19
Activite Partielle,2020-10,6930.00,21390.00,680050.00,84,Auvergne-Rhône-Alpes,RU,Autres activités de services,2021-01-19
Activite Partielle,2020-11,210.00,480.00,33300.00,84,Auvergne-Rhône-Alpes,AZ,"Agriculture, sylviculture et pêche",2021-01-19
Activite Partielle,2020-11,1225.00,5160.00,304090.00,84,Auvergne-Rhône-Alpes,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2021-01-19
Activite Partielle,2020-11,300.00,3975.00,137010.00,84,Auvergne-Rhône-Alpes,C3,Fabr. d'équipements ; fabrication de machines,2021-01-19
Activite Partielle,2020-11,55.00,745.00,28265.00,84,Auvergne-Rhône-Alpes,C4,Fabrication de matériels de transport,2021-01-19
Activite Partielle,2020-11,2200.00,19740.00,841170.00,84,Auvergne-Rhône-Alpes,C5,Fabrication d'autres produits indus.,2021-01-19
Activite Partielle,2020-11,85.00,335.00,24745.00,84,Auvergne-Rhône-Alpes,DE,Industries extractives,2021-01-19
Activite Partielle,2020-11,1185.00,2980.00,230485.00,84,Auvergne-Rhône-Alpes,FZ,Construction,2021-01-19
Activite Partielle,2020-11,14105.00,54900.00,4225030.00,84,Auvergne-Rhône-Alpes,GZ,Commerce,2021-01-19
Activite Partielle,2020-11,1030.00,7355.00,393845.00,84,Auvergne-Rhône-Alpes,HZ,Transports et entreposage,2021-01-19
Activite Partielle,2020-11,14950.00,71830.00,6673360.00,84,Auvergne-Rhône-Alpes,IZ,Hébergement et restauration,2021-01-19
Activite Partielle,2020-11,820.00,3930.00,283640.00,84,Auvergne-Rhône-Alpes,JZ,Information et communication,2021-01-19
Activite Partielle,2020-11,840.00,2695.00,194070.00,84,Auvergne-Rhône-Alpes,KZ,Act. financières et d'assurance,2021-01-19
Activite Partielle,2020-11,1585.00,4020.00,363365.00,84,Auvergne-Rhône-Alpes,LZ,Activités immobilières,2021-01-19
Activite Partielle,2020-11,5170.00,25865.00,1680370.00,84,Auvergne-Rhône-Alpes,MN,Act. scientif. et tech. ; services admin. et de soutien,2021-01-19
Activite Partielle,2020-11,2530.00,9505.00,554290.00,84,Auvergne-Rhône-Alpes,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2021-01-19
Activite Partielle,2020-11,11675.00,39755.00,3146215.00,84,Auvergne-Rhône-Alpes,RU,Autres activités de services,2021-01-19
Activite Partielle,2020-03,340.00,940.00,41085.00,27,Bourgogne-Franche-Comté,AZ,"Agriculture, sylviculture et pêche",2021-01-19
Activite Partielle,2020-03,865.00,3825.00,153975.00,27,Bourgogne-Franche-Comté,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2021-01-19
Activite Partielle,2020-03,0.00,5.00,150.00,27,Bourgogne-Franche-Comté,C2,Cokéfaction et raffinage,2021-01-19
Activite Partielle,2020-03,285.00,6900.00,287410.00,27,Bourgogne-Franche-Comté,C3,Fabr. d'équipements ; fabrication de machines,2021-01-19
Activite Partielle,2020-03,100.00,11835.00,543535.00,27,Bourgogne-Franche-Comté,C4,Fabrication de matériels de transport,2021-01-19
Activite Partielle,2020-03,2290.00,36470.00,1605940.00,27,Bourgogne-Franche-Comté,C5,Fabrication d'autres produits indus.,2021-01-19
Activite Partielle,2020-03,270.00,1825.00,75795.00,27,Bourgogne-Franche-Comté,DE,Industries extractives,2021-01-19
Activite Partielle,2020-03,5205.00,29550.00,1406625.00,27,Bourgogne-Franche-Comté,FZ,Construction,2021-01-19
Activite Partielle,2020-03,9405.00,45760.00,2275540.00,27,Bourgogne-Franche-Comté,GZ,Commerce,2021-01-19
Activite Partielle,2020-03,1145.00,12975.00,521475.00,27,Bourgogne-Franche-Comté,HZ,Transports et entreposage,2021-01-19
Activite Partielle,2020-03,4905.00,24315.00,1326600.00,27,Bourgogne-Franche-Comté,IZ,Hébergement et restauration,2021-01-19
Activite Partielle,2020-03,310.00,1250.00,59990.00,27,Bourgogne-Franche-Comté,JZ,Information et communication,2021-01-19
Activite Partielle,2020-03,775.00,2230.00,91580.00,27,Bourgogne-Franche-Comté,KZ,Act. financières et d'assurance,2021-01-19
Activite Partielle,2020-03,560.00,2050.00,93740.00,27,Bourgogne-Franche-Comté,LZ,Activités immobilières,2021-01-19
Activite Partielle,2020-03,4185.00,38925.00,1445965.00,27,Bourgogne-Franche-Comté,MN,Act. scientif. et tech. ; services admin. et de soutien,2021-01-19
Activite Partielle,2020-03,2805.00,16930.00,588045.00,27,Bourgogne-Franche-Comté,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2021-01-19
Activite Partielle,2020-03,3980.00,15250.00,703655.00,27,Bourgogne-Franche-Comté,RU,Autres activités de services,2021-01-19
Activite Partielle,2020-04,460.00,1330.00,112085.00,27,Bourgogne-Franche-Comté,AZ,"Agriculture, sylviculture et pêche",2021-01-19
Activite Partielle,2020-04,1165.00,6205.00,516585.00,27,Bourgogne-Franche-Comté,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2021-01-19
Activite Partielle,2020-04,5.00,25.00,2370.00,27,Bourgogne-Franche-Comté,C2,Cokéfaction et raffinage,2021-01-19
Activite Partielle,2020-04,330.00,10340.00,800505.00,27,Bourgogne-Franche-Comté,C3,Fabr. d'équipements ; fabrication de machines,2021-01-19
Activite Partielle,2020-04,115.00,17665.00,1790730.00,27,Bourgogne-Franche-Comté,C4,Fabrication de matériels de transport,2021-01-19
Activite Partielle,2020-04,2600.00,45505.00,3955375.00,27,Bourgogne-Franche-Comté,C5,Fabrication d'autres produits indus.,2021-01-19
Activite Partielle,2020-04,330.00,3080.00,232845.00,27,Bourgogne-Franche-Comté,DE,Industries extractives,2021-01-19
Activite Partielle,2020-04,5490.00,33835.00,3285890.00,27,Bourgogne-Franche-Comté,FZ,Construction,2021-01-19
Activite Partielle,2020-04,10645.00,56660.00,6011255.00,27,Bourgogne-Franche-Comté,GZ,Commerce,2021-01-19
Activite Partielle,2020-04,1310.00,19090.00,1460465.00,27,Bourgogne-Franche-Comté,HZ,Transports et entreposage,2021-01-19
Activite Partielle,2020-04,5205.00,26295.00,3243330.00,27,Bourgogne-Franche-Comté,IZ,Hébergement et restauration,2021-01-19
Activite Partielle,2020-04,420.00,1800.00,176315.00,27,Bourgogne-Franche-Comté,JZ,Information et communication,2021-01-19
Activite Partielle,2020-04,1065.00,3405.00,304730.00,27,Bourgogne-Franche-Comté,KZ,Act. financières et d'assurance,2021-01-19
Activite Partielle,2020-04,645.00,2575.00,274075.00,27,Bourgogne-Franche-Comté,LZ,Activités immobilières,2021-01-19
Activite Partielle,2020-04,4980.00,40735.00,3199050.00,27,Bourgogne-Franche-Comté,MN,Act. scientif. et tech. ; services admin. et de soutien,2021-01-19
Activite Partielle,2020-04,3275.00,20550.00,1425665.00,27,Bourgogne-Franche-Comté,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2021-01-19
Activite Partielle,2020-04,4655.00,18250.00,1821650.00,27,Bourgogne-Franche-Comté,RU,Autres activités de services,2021-01-19
Activite Partielle,2020-05,440.00,1035.00,64175.00,27,Bourgogne-Franche-Comté,AZ,"Agriculture, sylviculture et pêche",2021-01-19
Activite Partielle,2020-05,1145.00,6175.00,362945.00,27,Bourgogne-Franche-Comté,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2021-01-19
Activite Partielle,2020-05,0.00,15.00,385.00,27,Bourgogne-Franche-Comté,C2,Cokéfaction et raffinage,2021-01-19
Activite Partielle,2020-05,330.00,7970.00,402390.00,27,Bourgogne-Franche-Comté,C3,Fabr. d'équipements ; fabrication de machines,2021-01-19
Activite Partielle,2020-05,110.00,16510.00,1047520.00,27,Bourgogne-Franche-Comté,C4,Fabrication de matériels de transport,2021-01-19
Activite Partielle,2020-05,2410.00,36180.00,2049095.00,27,Bourgogne-Franche-Comté,C5,Fabrication d'autres produits indus.,2021-01-19
Activite Partielle,2020-05,295.00,2320.00,114885.00,27,Bourgogne-Franche-Comté,DE,Industries extractives,2021-01-19
Activite Partielle,2020-05,3805.00,16150.00,863625.00,27,Bourgogne-Franche-Comté,FZ,Construction,2021-01-19
Activite Partielle,2020-05,9800.00,44635.00,2282735.00,27,Bourgogne-Franche-Comté,GZ,Commerce,2021-01-19
Activite Partielle,2020-05,1190.00,15920.00,850930.00,27,Bourgogne-Franche-Comté,HZ,Transports et entreposage,2021-01-19
Activite Partielle,2020-05,5010.00,25120.00,2386705.00,27,Bourgogne-Franche-Comté,IZ,Hébergement et restauration,2021-01-19
Activite Partielle,2020-05,410.00,1600.00,109500.00,27,Bourgogne-Franche-Comté,JZ,Information et communication,2021-01-19
Activite Partielle,2020-05,995.00,3035.00,159975.00,27,Bourgogne-Franche-Comté,KZ,Act. financières et d'assurance,2021-01-19
Activite Partielle,2020-05,585.00,2285.00,103165.00,27,Bourgogne-Franche-Comté,LZ,Activités immobilières,2021-01-19
Activite Partielle,2020-05,4505.00,31265.00,1666400.00,27,Bourgogne-Franche-Comté,MN,Act. scientif. et tech. ; services admin. et de soutien,2021-01-19
Activite Partielle,2020-05,3210.00,17835.00,724465.00,27,Bourgogne-Franche-Comté,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2021-01-19
Activite Partielle,2020-05,4480.00,17165.00,941015.00,27,Bourgogne-Franche-Comté,RU,Autres activités de services,2021-01-19
Activite Partielle,2020-06,180.00,370.00,26175.00,27,Bourgogne-Franche-Comté,AZ,"Agriculture, sylviculture et pêche",2021-01-19
Activite Partielle,2020-06,550.00,2765.00,145555.00,27,Bourgogne-Franche-Comté,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2021-01-19
