dispositif,nombre_reports,montant_total,reg,libelle_region,code_section,libelle_section,date_maj
Reports d'échéances fiscales,59.00,679217.00,84,Auvergne-Rhône-Alpes,Z,Non connu,2020-07-09
Reports d'échéances fiscales,27.00,485451.00,27,Bourgogne-Franche-Comté,A,"Agriculture, sylviculture et pêche",2020-07-09
Reports d'échéances fiscales,275.00,24574378.00,27,Bourgogne-Franche-Comté,C,Industrie manufacturière,2020-07-09
Reports d'échéances fiscales,8.00,121449.00,27,Bourgogne-Franche-Comté,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-07-09
Reports d'échéances fiscales,179.00,2375515.00,27,Bourgogne-Franche-Comté,F,Construction,2020-07-09
Reports d'échéances fiscales,542.00,16534218.00,27,Bourgogne-Franche-Comté,G,Commerce,2020-07-09
Reports d'échéances fiscales,78.00,2057083.00,27,Bourgogne-Franche-Comté,H,Transports et entreposage,2020-07-09
Reports d'échéances fiscales,299.00,1784527.00,27,Bourgogne-Franche-Comté,I,Hébergement et restauration,2020-07-09
Reports d'échéances fiscales,28.00,930143.00,27,Bourgogne-Franche-Comté,J,Information et communication,2020-07-09
Reports d'échéances fiscales,66.00,2474091.00,27,Bourgogne-Franche-Comté,K,Activités financières et d'assurance,2020-07-09
Reports d'échéances fiscales,195.00,2050781.00,27,Bourgogne-Franche-Comté,L,Activités immobilières,2020-07-09
Reports d'échéances fiscales,199.00,3425321.00,27,Bourgogne-Franche-Comté,M,"Activités spécialisées, scientifiques et techniques",2020-07-09
Reports d'échéances fiscales,62.00,1477437.00,27,Bourgogne-Franche-Comté,N,Activités de services administratifs et de soutien,2020-07-09
Reports d'échéances fiscales,20.00,67044.00,27,Bourgogne-Franche-Comté,P,Enseignement,2020-07-09
Reports d'échéances fiscales,84.00,2608728.00,27,Bourgogne-Franche-Comté,Q,Santé humaine et action sociale,2020-07-09
Reports d'échéances fiscales,38.00,4533869.00,27,Bourgogne-Franche-Comté,R,"Arts, spectacles et activités récréatives",2020-07-09
Reports d'échéances fiscales,65.00,262142.00,27,Bourgogne-Franche-Comté,S,Autres activités de services,2020-07-09
Reports d'échéances fiscales,39.00,542239.00,27,Bourgogne-Franche-Comté,Z,Non connu,2020-07-09
Reports d'échéances fiscales,22.00,291089.00,53,Bretagne,A,"Agriculture, sylviculture et pêche",2020-07-09
Reports d'échéances fiscales,301.00,20440211.00,53,Bretagne,C,Industrie manufacturière,2020-07-09
Reports d'échéances fiscales,4.00,70951.00,53,Bretagne,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-07-09
Reports d'échéances fiscales,352.00,13575214.00,53,Bretagne,F,Construction,2020-07-09
Reports d'échéances fiscales,735.00,17026888.00,53,Bretagne,G,Commerce,2020-07-09
Reports d'échéances fiscales,81.00,3866650.00,53,Bretagne,H,Transports et entreposage,2020-07-09
Reports d'échéances fiscales,583.00,8139198.00,53,Bretagne,I,Hébergement et restauration,2020-07-09
Reports d'échéances fiscales,58.00,3306731.00,53,Bretagne,J,Information et communication,2020-07-09
Reports d'échéances fiscales,186.00,7131233.00,53,Bretagne,K,Activités financières et d'assurance,2020-07-09
Reports d'échéances fiscales,263.00,3728820.00,53,Bretagne,L,Activités immobilières,2020-07-09
Reports d'échéances fiscales,300.00,5829685.00,53,Bretagne,M,"Activités spécialisées, scientifiques et techniques",2020-07-09
Reports d'échéances fiscales,107.00,2681658.00,53,Bretagne,N,Activités de services administratifs et de soutien,2020-07-09
Reports d'échéances fiscales,46.00,513135.00,53,Bretagne,P,Enseignement,2020-07-09
Reports d'échéances fiscales,109.00,6161355.00,53,Bretagne,Q,Santé humaine et action sociale,2020-07-09
Reports d'échéances fiscales,48.00,975797.00,53,Bretagne,R,"Arts, spectacles et activités récréatives",2020-07-09
Reports d'échéances fiscales,78.00,222849.00,53,Bretagne,S,Autres activités de services,2020-07-09
Reports d'échéances fiscales,24.00,467134.00,53,Bretagne,Z,Non connu,2020-07-09
Reports d'échéances fiscales,15.00,529155.00,24,Centre-Val de Loire,A,"Agriculture, sylviculture et pêche",2020-07-09
Reports d'échéances fiscales,219.00,9882719.00,24,Centre-Val de Loire,C,Industrie manufacturière,2020-07-09
Reports d'échéances fiscales,3.00,19533.00,24,Centre-Val de Loire,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-07-09
Reports d'échéances fiscales,194.00,3591082.00,24,Centre-Val de Loire,F,Construction,2020-07-09
Reports d'échéances fiscales,464.00,13002791.00,24,Centre-Val de Loire,G,Commerce,2020-07-09
Reports d'échéances fiscales,81.00,1751794.00,24,Centre-Val de Loire,H,Transports et entreposage,2020-07-09
Reports d'échéances fiscales,253.00,1772820.00,24,Centre-Val de Loire,I,Hébergement et restauration,2020-07-09
Reports d'échéances fiscales,38.00,914897.00,24,Centre-Val de Loire,J,Information et communication,2020-07-09
Reports d'échéances fiscales,99.00,1716666.00,24,Centre-Val de Loire,K,Activités financières et d'assurance,2020-07-09
Reports d'échéances fiscales,175.00,1267401.00,24,Centre-Val de Loire,L,Activités immobilières,2020-07-09
Reports d'échéances fiscales,157.00,2820075.00,24,Centre-Val de Loire,M,"Activités spécialisées, scientifiques et techniques",2020-07-09
Reports d'échéances fiscales,60.00,1041224.00,24,Centre-Val de Loire,N,Activités de services administratifs et de soutien,2020-07-09
Reports d'échéances fiscales,20.00,156121.00,24,Centre-Val de Loire,P,Enseignement,2020-07-09
Reports d'échéances fiscales,67.00,5142730.00,24,Centre-Val de Loire,Q,Santé humaine et action sociale,2020-07-09
Reports d'échéances fiscales,22.00,1209681.00,24,Centre-Val de Loire,R,"Arts, spectacles et activités récréatives",2020-07-09
Reports d'échéances fiscales,55.00,195752.00,24,Centre-Val de Loire,S,Autres activités de services,2020-07-09
Reports d'échéances fiscales,33.00,238811.00,24,Centre-Val de Loire,Z,Non connu,2020-07-09
Reports d'échéances fiscales,7.00,43204.00,94,Corse,A,"Agriculture, sylviculture et pêche",2020-07-09
Reports d'échéances fiscales,29.00,1005979.00,94,Corse,C,Industrie manufacturière,2020-07-09
Reports d'échéances fiscales,8.00,837421.00,94,Corse,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2020-07-09
Reports d'échéances fiscales,71.00,2245104.00,94,Corse,F,Construction,2020-07-09
Reports d'échéances fiscales,163.00,2366295.00,94,Corse,G,Commerce,2020-07-09
Reports d'échéances fiscales,17.00,221935.00,94,Corse,H,Transports et entreposage,2020-07-09
Reports d'échéances fiscales,114.00,1393901.00,94,Corse,I,Hébergement et restauration,2020-07-09
Reports d'échéances fiscales,8.00,272199.00,94,Corse,J,Information et communication,2020-07-09
Reports d'échéances fiscales,21.00,372975.00,94,Corse,K,Activités financières et d'assurance,2020-07-09
Reports d'échéances fiscales,54.00,602905.00,94,Corse,L,Activités immobilières,2020-07-09
Reports d'échéances fiscales,49.00,358418.00,94,Corse,M,"Activités spécialisées, scientifiques et techniques",2020-07-09
Reports d'échéances fiscales,22.00,351131.00,94,Corse,N,Activités de services administratifs et de soutien,2020-07-09
Reports d'échéances fiscales,5.00,9534.00,94,Corse,P,Enseignement,2020-07-09
Reports d'échéances fiscales,22.00,286754.00,94,Corse,Q,Santé humaine et action sociale,2020-07-09
Reports d'échéances fiscales,10.00,989674.00,94,Corse,R,"Arts, spectacles et activités récréatives",2020-07-09
Reports d'échéances fiscales,9.00,36387.00,94,Corse,S,Autres activités de services,2020-07-09
Reports d'échéances fiscales,8.00,200751.00,94,Corse,Z,Non connu,2020-07-09
Reports d'échéances fiscales,79.00,1903254.00,44,Grand Est,A,"Agriculture, sylviculture et pêche",2020-07-09
Reports d'échéances fiscales,459.00,45860046.00,44,Grand Est,C,Industrie manufacturière,2020-07-09
Reports d'échéances fiscales,3.00,5229.00,44,Grand Est,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2020-07-09
Reports d'échéances fiscales,18.00,813989.00,44,Grand Est,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-07-09
Reports d'échéances fiscales,521.00,9898040.00,44,Grand Est,F,Construction,2020-07-09
Reports d'échéances fiscales,1106.00,44388097.00,44,Grand Est,G,Commerce,2020-07-09
Reports d'échéances fiscales,127.00,5013519.00,44,Grand Est,H,Transports et entreposage,2020-07-09
Reports d'échéances fiscales,570.00,6913261.00,44,Grand Est,I,Hébergement et restauration,2020-07-09
Reports d'échéances fiscales,75.00,1210614.00,44,Grand Est,J,Information et communication,2020-07-09
Reports d'échéances fiscales,218.00,6184969.00,44,Grand Est,K,Activités financières et d'assurance,2020-07-09
Reports d'échéances fiscales,441.00,5604282.00,44,Grand Est,L,Activités immobilières,2020-07-09
Reports d'échéances fiscales,392.00,6748165.00,44,Grand Est,M,"Activités spécialisées, scientifiques et techniques",2020-07-09
Reports d'échéances fiscales,177.00,3485248.00,44,Grand Est,N,Activités de services administratifs et de soutien,2020-07-09
Reports d'échéances fiscales,59.00,955386.00,44,Grand Est,P,Enseignement,2020-07-09
Reports d'échéances fiscales,222.00,6551814.00,44,Grand Est,Q,Santé humaine et action sociale,2020-07-09
Reports d'échéances fiscales,64.00,3876386.00,44,Grand Est,R,"Arts, spectacles et activités récréatives",2020-07-09
Reports d'échéances fiscales,124.00,664210.00,44,Grand Est,S,Autres activités de services,2020-07-09
Reports d'échéances fiscales,45.00,838211.00,44,Grand Est,Z,Non connu,2020-07-09
Reports d'échéances fiscales,9.00,149069.00,01,Guadeloupe,C,Industrie manufacturière,2020-07-09
Reports d'échéances fiscales,4.00,195560.00,01,Guadeloupe,F,Construction,2020-07-09
Reports d'échéances fiscales,26.00,1780239.00,01,Guadeloupe,G,Commerce,2020-07-09
Reports d'échéances fiscales,4.00,25152.00,01,Guadeloupe,I,Hébergement et restauration,2020-07-09
Reports d'échéances fiscales,4.00,72931.00,01,Guadeloupe,J,Information et communication,2020-07-09
Reports d'échéances fiscales,5.00,10056.00,01,Guadeloupe,K,Activités financières et d'assurance,2020-07-09
Reports d'échéances fiscales,6.00,601277.00,01,Guadeloupe,L,Activités immobilières,2020-07-09
Reports d'échéances fiscales,4.00,72587.00,01,Guadeloupe,M,"Activités spécialisées, scientifiques et techniques",2020-07-09
Reports d'échéances fiscales,7.00,116244.00,01,Guadeloupe,N,Activités de services administratifs et de soutien,2020-07-09
Reports d'échéances fiscales,7.00,227632.00,01,Guadeloupe,Q,Santé humaine et action sociale,2020-07-09
Reports d'échéances fiscales,10.00,2779587.00,01,Guadeloupe,Z,Non connu,2020-07-09
Reports d'échéances fiscales,3.00,74473.00,03,Guyane,C,Industrie manufacturière,2020-07-09
Reports d'échéances fiscales,59.00,1567539.00,03,Guyane,G,Commerce,2020-07-09
Reports d'échéances fiscales,6.00,184487.00,03,Guyane,H,Transports et entreposage,2020-07-09
Reports d'échéances fiscales,6.00,55874.00,03,Guyane,I,Hébergement et restauration,2020-07-09
Reports d'échéances fiscales,3.00,42981.00,03,Guyane,K,Activités financières et d'assurance,2020-07-09
Reports d'échéances fiscales,7.00,34490.00,03,Guyane,L,Activités immobilières,2020-07-09
Reports d'échéances fiscales,5.00,221821.00,03,Guyane,M,"Activités spécialisées, scientifiques et techniques",2020-07-09
Reports d'échéances fiscales,7.00,92041.00,03,Guyane,N,Activités de services administratifs et de soutien,2020-07-09
Reports d'échéances fiscales,5.00,170083.00,03,Guyane,Q,Santé humaine et action sociale,2020-07-09
Reports d'échéances fiscales,11.00,146616.00,03,Guyane,Z,Non connu,2020-07-09
Reports d'échéances fiscales,10.00,344330.00,32,Hauts-de-France,A,"Agriculture, sylviculture et pêche",2020-07-09
Reports d'échéances fiscales,425.00,62732958.00,32,Hauts-de-France,C,Industrie manufacturière,2020-07-09
Reports d'échéances fiscales,32.00,615548.00,32,Hauts-de-France,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2020-07-09
Reports d'échéances fiscales,17.00,1513926.00,32,Hauts-de-France,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-07-09
Reports d'échéances fiscales,458.00,34620306.00,32,Hauts-de-France,F,Construction,2020-07-09
Reports d'échéances fiscales,1118.00,121566337.00,32,Hauts-de-France,G,Commerce,2020-07-09
Reports d'échéances fiscales,164.00,7045125.00,32,Hauts-de-France,H,Transports et entreposage,2020-07-09
Reports d'échéances fiscales,600.00,5524476.00,32,Hauts-de-France,I,Hébergement et restauration,2020-07-09
Reports d'échéances fiscales,120.00,5861917.00,32,Hauts-de-France,J,Information et communication,2020-07-09
Reports d'échéances fiscales,213.00,3930919.00,32,Hauts-de-France,K,Activités financières et d'assurance,2020-07-09
Reports d'échéances fiscales,343.00,4818796.00,32,Hauts-de-France,L,Activités immobilières,2020-07-09
Reports d'échéances fiscales,440.00,10820915.00,32,Hauts-de-France,M,"Activités spécialisées, scientifiques et techniques",2020-07-09
Reports d'échéances fiscales,190.00,9045509.00,32,Hauts-de-France,N,Activités de services administratifs et de soutien,2020-07-09
Reports d'échéances fiscales,75.00,573762.00,32,Hauts-de-France,P,Enseignement,2020-07-09
Reports d'échéances fiscales,174.00,4936236.00,32,Hauts-de-France,Q,Santé humaine et action sociale,2020-07-09
Reports d'échéances fiscales,61.00,2965841.00,32,Hauts-de-France,R,"Arts, spectacles et activités récréatives",2020-07-09
Reports d'échéances fiscales,187.00,1001988.00,32,Hauts-de-France,S,Autres activités de services,2020-07-09
Reports d'échéances fiscales,32.00,458808.00,32,Hauts-de-France,Z,Non connu,2020-07-09
Reports d'échéances fiscales,491.00,103081723.00,11,Île-de-France,C,Industrie manufacturière,2020-07-09
Reports d'échéances fiscales,58.00,5284607.00,11,Île-de-France,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2020-07-09
Reports d'échéances fiscales,13.00,396986.00,11,Île-de-France,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-07-09
Reports d'échéances fiscales,807.00,31141289.00,11,Île-de-France,F,Construction,2020-07-09
Reports d'échéances fiscales,1901.00,178204901.00,11,Île-de-France,G,Commerce,2020-07-09
Reports d'échéances fiscales,361.00,49497462.00,11,Île-de-France,H,Transports et entreposage,2020-07-09
Reports d'échéances fiscales,1081.00,27050728.00,11,Île-de-France,I,Hébergement et restauration,2020-07-09
Reports d'échéances fiscales,701.00,127256694.00,11,Île-de-France,J,Information et communication,2020-07-09
Reports d'échéances fiscales,591.00,64818526.00,11,Île-de-France,K,Activités financières et d'assurance,2020-07-09
Reports d'échéances fiscales,767.00,60025177.00,11,Île-de-France,L,Activités immobilières,2020-07-09
Reports d'échéances fiscales,1914.00,116031508.00,11,Île-de-France,M,"Activités spécialisées, scientifiques et techniques",2020-07-09
Reports d'échéances fiscales,559.00,42687804.00,11,Île-de-France,N,Activités de services administratifs et de soutien,2020-07-09
Reports d'échéances fiscales,192.00,12371495.00,11,Île-de-France,P,Enseignement,2020-07-09
Reports d'échéances fiscales,519.00,13958312.00,11,Île-de-France,Q,Santé humaine et action sociale,2020-07-09
Reports d'échéances fiscales,128.00,4916049.00,11,Île-de-France,R,"Arts, spectacles et activités récréatives",2020-07-09
Reports d'échéances fiscales,291.00,6203068.00,11,Île-de-France,S,Autres activités de services,2020-07-09
Reports d'échéances fiscales,111.00,5888354.00,11,Île-de-France,Z,Non connu,2020-07-09
Reports d'échéances fiscales,67.00,2866755.00,04,La Réunion,C,Industrie manufacturière,2020-07-09
Reports d'échéances fiscales,55.00,1209105.00,04,La Réunion,F,Construction,2020-07-09
Reports d'échéances fiscales,206.00,7074850.00,04,La Réunion,G,Commerce,2020-07-09
Reports d'échéances fiscales,26.00,394736.00,04,La Réunion,H,Transports et entreposage,2020-07-09
Reports d'échéances fiscales,47.00,675899.00,04,La Réunion,I,Hébergement et restauration,2020-07-09
Reports d'échéances fiscales,23.00,162962.00,04,La Réunion,J,Information et communication,2020-07-09
Reports d'échéances fiscales,31.00,2272199.00,04,La Réunion,K,Activités financières et d'assurance,2020-07-09
Reports d'échéances fiscales,69.00,1236619.00,04,La Réunion,L,Activités immobilières,2020-07-09
Reports d'échéances fiscales,57.00,1786626.00,04,La Réunion,M,"Activités spécialisées, scientifiques et techniques",2020-07-09
Reports d'échéances fiscales,29.00,401394.00,04,La Réunion,N,Activités de services administratifs et de soutien,2020-07-09
Reports d'échéances fiscales,16.00,93797.00,04,La Réunion,P,Enseignement,2020-07-09
Reports d'échéances fiscales,27.00,1123089.00,04,La Réunion,Q,Santé humaine et action sociale,2020-07-09
Reports d'échéances fiscales,6.00,1748568.00,04,La Réunion,R,"Arts, spectacles et activités récréatives",2020-07-09
Reports d'échéances fiscales,11.00,24127.00,04,La Réunion,S,Autres activités de services,2020-07-09
Reports d'échéances fiscales,3.00,532509.00,04,La Réunion,Z,Non connu,2020-07-09
Reports d'échéances fiscales,10.00,538105.00,02,Martinique,C,Industrie manufacturière,2020-07-09
Reports d'échéances fiscales,13.00,207255.00,02,Martinique,F,Construction,2020-07-09
Reports d'échéances fiscales,49.00,3220941.00,02,Martinique,G,Commerce,2020-07-09
Reports d'échéances fiscales,9.00,2018537.00,02,Martinique,H,Transports et entreposage,2020-07-09
Reports d'échéances fiscales,8.00,34043.00,02,Martinique,I,Hébergement et restauration,2020-07-09
Reports d'échéances fiscales,8.00,504316.00,02,Martinique,K,Activités financières et d'assurance,2020-07-09
Reports d'échéances fiscales,16.00,481944.00,02,Martinique,L,Activités immobilières,2020-07-09
Reports d'échéances fiscales,12.00,104984.00,02,Martinique,M,"Activités spécialisées, scientifiques et techniques",2020-07-09
Reports d'échéances fiscales,6.00,310517.00,02,Martinique,N,Activités de services administratifs et de soutien,2020-07-09
Reports d'échéances fiscales,7.00,358224.00,02,Martinique,Q,Santé humaine et action sociale,2020-07-09
Reports d'échéances fiscales,4.00,242076.00,02,Martinique,R,"Arts, spectacles et activités récréatives",2020-07-09
Reports d'échéances fiscales,14.00,135900.00,02,Martinique,S,Autres activités de services,2020-07-09
Reports d'échéances fiscales,7.00,397050.00,02,Martinique,Z,Non connu,2020-07-09
Reports d'échéances fiscales,10.00,129707.00,06,Mayotte,G,Commerce,2020-07-09
Reports d'échéances fiscales,3.00,16009.00,06,Mayotte,L,Activités immobilières,2020-07-09
Reports d'échéances fiscales,3.00,32875.00,06,Mayotte,M,"Activités spécialisées, scientifiques et techniques",2020-07-09
Reports d'échéances fiscales,6.00,56640.00,06,Mayotte,Z,Non connu,2020-07-09
Reports d'échéances fiscales,21.00,228708.00,28,Normandie,A,"Agriculture, sylviculture et pêche",2020-07-09
Reports d'échéances fiscales,286.00,13394766.00,28,Normandie,C,Industrie manufacturière,2020-07-09
Reports d'échéances fiscales,6.00,137997.00,28,Normandie,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-07-09
Reports d'échéances fiscales,362.00,6311560.00,28,Normandie,F,Construction,2020-07-09
Reports d'échéances fiscales,723.00,15440136.00,28,Normandie,G,Commerce,2020-07-09
Reports d'échéances fiscales,127.00,3834742.00,28,Normandie,H,Transports et entreposage,2020-07-09
Reports d'échéances fiscales,403.00,3326752.00,28,Normandie,I,Hébergement et restauration,2020-07-09
Reports d'échéances fiscales,44.00,405605.00,28,Normandie,J,Information et communication,2020-07-09
Reports d'échéances fiscales,128.00,2432958.00,28,Normandie,K,Activités financières et d'assurance,2020-07-09
Reports d'échéances fiscales,316.00,2436712.00,28,Normandie,L,Activités immobilières,2020-07-09
Reports d'échéances fiscales,300.00,3970112.00,28,Normandie,M,"Activités spécialisées, scientifiques et techniques",2020-07-09
Reports d'échéances fiscales,113.00,5282574.00,28,Normandie,N,Activités de services administratifs et de soutien,2020-07-09
Reports d'échéances fiscales,40.00,420042.00,28,Normandie,P,Enseignement,2020-07-09
Reports d'échéances fiscales,131.00,2124739.00,28,Normandie,Q,Santé humaine et action sociale,2020-07-09
Reports d'échéances fiscales,61.00,1637214.00,28,Normandie,R,"Arts, spectacles et activités récréatives",2020-07-09
Reports d'échéances fiscales,82.00,208273.00,28,Normandie,S,Autres activités de services,2020-07-09
Reports d'échéances fiscales,22.00,366922.00,28,Normandie,Z,Non connu,2020-07-09
Reports d'échéances fiscales,118.00,5923276.00,75,Nouvelle-Aquitaine,A,"Agriculture, sylviculture et pêche",2020-07-09
Reports d'échéances fiscales,9.00,4256951.00,75,Nouvelle-Aquitaine,B,Industries extractives,2020-07-09
Reports d'échéances fiscales,582.00,39234466.00,75,Nouvelle-Aquitaine,C,Industrie manufacturière,2020-07-09
Reports d'échéances fiscales,9.00,67858.00,75,Nouvelle-Aquitaine,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2020-07-09
Reports d'échéances fiscales,13.00,288821.00,75,Nouvelle-Aquitaine,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-07-09
Reports d'échéances fiscales,620.00,19316444.00,75,Nouvelle-Aquitaine,F,Construction,2020-07-09
Reports d'échéances fiscales,1478.00,42165743.00,75,Nouvelle-Aquitaine,G,Commerce,2020-07-09
Reports d'échéances fiscales,168.00,6842703.00,75,Nouvelle-Aquitaine,H,Transports et entreposage,2020-07-09
Reports d'échéances fiscales,897.00,8612628.00,75,Nouvelle-Aquitaine,I,Hébergement et restauration,2020-07-09
Reports d'échéances fiscales,86.00,5767521.00,75,Nouvelle-Aquitaine,J,Information et communication,2020-07-09
Reports d'échéances fiscales,280.00,7037639.00,75,Nouvelle-Aquitaine,K,Activités financières et d'assurance,2020-07-09
Reports d'échéances fiscales,553.00,6126041.00,75,Nouvelle-Aquitaine,L,Activités immobilières,2020-07-09
Reports d'échéances fiscales,540.00,8291530.00,75,Nouvelle-Aquitaine,M,"Activités spécialisées, scientifiques et techniques",2020-07-09
Reports d'échéances fiscales,263.00,5646223.00,75,Nouvelle-Aquitaine,N,Activités de services administratifs et de soutien,2020-07-09
Reports d'échéances fiscales,90.00,872131.00,75,Nouvelle-Aquitaine,P,Enseignement,2020-07-09
Reports d'échéances fiscales,207.00,11616769.00,75,Nouvelle-Aquitaine,Q,Santé humaine et action sociale,2020-07-09
Reports d'échéances fiscales,86.00,1700002.00,75,Nouvelle-Aquitaine,R,"Arts, spectacles et activités récréatives",2020-07-09
Reports d'échéances fiscales,197.00,818427.00,75,Nouvelle-Aquitaine,S,Autres activités de services,2020-07-09
Reports d'échéances fiscales,58.00,3626485.00,75,Nouvelle-Aquitaine,Z,Non connu,2020-07-09
Reports d'échéances fiscales,58.00,1037809.00,76,Occitanie,A,"Agriculture, sylviculture et pêche",2020-07-09
Reports d'échéances fiscales,4.00,553419.00,76,Occitanie,B,Industries extractives,2020-07-09
Reports d'échéances fiscales,392.00,23127522.00,76,Occitanie,C,Industrie manufacturière,2020-07-09
Reports d'échéances fiscales,14.00,796304.00,76,Occitanie,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2020-07-09
Reports d'échéances fiscales,540.00,21383696.00,76,Occitanie,F,Construction,2020-07-09
Reports d'échéances fiscales,1272.00,36395566.00,76,Occitanie,G,Commerce,2020-07-09
Reports d'échéances fiscales,165.00,6829862.00,76,Occitanie,H,Transports et entreposage,2020-07-09
Reports d'échéances fiscales,781.00,8264399.00,76,Occitanie,I,Hébergement et restauration,2020-07-09
Reports d'échéances fiscales,110.00,2624972.00,76,Occitanie,J,Information et communication,2020-07-09
Reports d'échéances fiscales,214.00,14864638.00,76,Occitanie,K,Activités financières et d'assurance,2020-07-09
Reports d'échéances fiscales,495.00,9374676.00,76,Occitanie,L,Activités immobilières,2020-07-09
Reports d'échéances fiscales,439.00,10117050.00,76,Occitanie,M,"Activités spécialisées, scientifiques et techniques",2020-07-09
Reports d'échéances fiscales,228.00,7005729.00,76,Occitanie,N,Activités de services administratifs et de soutien,2020-07-09
Reports d'échéances fiscales,58.00,311324.00,76,Occitanie,P,Enseignement,2020-07-09
Reports d'échéances fiscales,181.00,6378974.00,76,Occitanie,Q,Santé humaine et action sociale,2020-07-09
Reports d'échéances fiscales,98.00,3627151.00,76,Occitanie,R,"Arts, spectacles et activités récréatives",2020-07-09
Reports d'échéances fiscales,230.00,1309143.00,76,Occitanie,S,Autres activités de services,2020-07-09
Reports d'échéances fiscales,84.00,1042603.00,76,Occitanie,Z,Non connu,2020-07-09
Reports d'échéances fiscales,25.00,585216.00,52,Pays de la Loire,A,"Agriculture, sylviculture et pêche",2020-07-09
Reports d'échéances fiscales,4.00,179921.00,52,Pays de la Loire,B,Industries extractives,2020-07-09
Reports d'échéances fiscales,470.00,36685014.00,52,Pays de la Loire,C,Industrie manufacturière,2020-07-09
Reports d'échéances fiscales,3.00,39918.00,52,Pays de la Loire,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2020-07-09
Reports d'échéances fiscales,3.00,68970.00,52,Pays de la Loire,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-07-09
Reports d'échéances fiscales,431.00,8102962.00,52,Pays de la Loire,F,Construction,2020-07-09
Reports d'échéances fiscales,894.00,29299787.00,52,Pays de la Loire,G,Commerce,2020-07-09
Reports d'échéances fiscales,129.00,3355452.00,52,Pays de la Loire,H,Transports et entreposage,2020-07-09
Reports d'échéances fiscales,548.00,5384043.00,52,Pays de la Loire,I,Hébergement et restauration,2020-07-09
Reports d'échéances fiscales,83.00,3451351.00,52,Pays de la Loire,J,Information et communication,2020-07-09
Reports d'échéances fiscales,224.00,7168906.00,52,Pays de la Loire,K,Activités financières et d'assurance,2020-07-09
