dispositif,mois,nombre_demandes_deposees,nombre_salaries_concernes,nombre_heures_demandees,reg,libelle_region,code_section_nace17,libelle_section_nace17,date_maj
Activite Partielle,2020-06,2120.00,20680.00,1027560.00,84,Auvergne-Rhône-Alpes,HZ,Transports et entreposage,2020-11-10
Activite Partielle,2020-06,10955.00,50885.00,3285850.00,84,Auvergne-Rhône-Alpes,IZ,Hébergement et restauration,2020-11-10
Activite Partielle,2020-06,1535.00,11260.00,696810.00,84,Auvergne-Rhône-Alpes,JZ,Information et communication,2020-11-10
Activite Partielle,2020-06,1365.00,5090.00,324060.00,84,Auvergne-Rhône-Alpes,KZ,Act. financières et d'assurance,2020-11-10
Activite Partielle,2020-06,780.00,1950.00,124390.00,84,Auvergne-Rhône-Alpes,LZ,Activités immobilières,2020-11-10
Activite Partielle,2020-06,9165.00,51780.00,3022850.00,84,Auvergne-Rhône-Alpes,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-11-10
Activite Partielle,2020-06,4300.00,21225.00,878215.00,84,Auvergne-Rhône-Alpes,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-11-10
Activite Partielle,2020-06,6975.00,29355.00,1509925.00,84,Auvergne-Rhône-Alpes,RU,Autres activités de services,2020-11-10
Activite Partielle,2020-07,85.00,165.00,9560.00,84,Auvergne-Rhône-Alpes,AZ,"Agriculture, sylviculture et pêche",2020-11-10
Activite Partielle,2020-07,615.00,3080.00,180965.00,84,Auvergne-Rhône-Alpes,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-11-10
Activite Partielle,2020-07,450.00,8300.00,341155.00,84,Auvergne-Rhône-Alpes,C3,Fabr. d'équipements ; fabrication de machines,2020-11-10
Activite Partielle,2020-07,100.00,6645.00,268185.00,84,Auvergne-Rhône-Alpes,C4,Fabrication de matériels de transport,2020-11-10
Activite Partielle,2020-07,2605.00,33125.00,1426425.00,84,Auvergne-Rhône-Alpes,C5,Fabrication d'autres produits indus.,2020-11-10
Activite Partielle,2020-07,125.00,485.00,31720.00,84,Auvergne-Rhône-Alpes,DE,Industries extractives,2020-11-10
Activite Partielle,2020-07,1260.00,3230.00,245140.00,84,Auvergne-Rhône-Alpes,FZ,Construction,2020-11-10
Activite Partielle,2020-07,4400.00,16695.00,929365.00,84,Auvergne-Rhône-Alpes,GZ,Commerce,2020-11-10
Activite Partielle,2020-07,1140.00,9910.00,507775.00,84,Auvergne-Rhône-Alpes,HZ,Transports et entreposage,2020-11-10
Activite Partielle,2020-07,6615.00,28210.00,1787270.00,84,Auvergne-Rhône-Alpes,IZ,Hébergement et restauration,2020-11-10
Activite Partielle,2020-07,870.00,6050.00,395405.00,84,Auvergne-Rhône-Alpes,JZ,Information et communication,2020-11-10
Activite Partielle,2020-07,530.00,2380.00,143835.00,84,Auvergne-Rhône-Alpes,KZ,Act. financières et d'assurance,2020-11-10
Activite Partielle,2020-07,270.00,625.00,46660.00,84,Auvergne-Rhône-Alpes,LZ,Activités immobilières,2020-11-10
Activite Partielle,2020-07,4640.00,26170.00,1595455.00,84,Auvergne-Rhône-Alpes,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-11-10
Activite Partielle,2020-07,1730.00,6230.00,296630.00,84,Auvergne-Rhône-Alpes,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-11-10
Activite Partielle,2020-07,3170.00,12385.00,651015.00,84,Auvergne-Rhône-Alpes,RU,Autres activités de services,2020-11-10
Activite Partielle,2020-08,50.00,115.00,6935.00,84,Auvergne-Rhône-Alpes,AZ,"Agriculture, sylviculture et pêche",2020-11-10
Activite Partielle,2020-08,375.00,1425.00,77195.00,84,Auvergne-Rhône-Alpes,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-11-10
Activite Partielle,2020-08,290.00,4165.00,109935.00,84,Auvergne-Rhône-Alpes,C3,Fabr. d'équipements ; fabrication de machines,2020-11-10
Activite Partielle,2020-08,75.00,2730.00,87640.00,84,Auvergne-Rhône-Alpes,C4,Fabrication de matériels de transport,2020-11-10
Activite Partielle,2020-08,1480.00,14110.00,434700.00,84,Auvergne-Rhône-Alpes,C5,Fabrication d'autres produits indus.,2020-11-10
Activite Partielle,2020-08,70.00,265.00,14715.00,84,Auvergne-Rhône-Alpes,DE,Industries extractives,2020-11-10
Activite Partielle,2020-08,620.00,1535.00,110925.00,84,Auvergne-Rhône-Alpes,FZ,Construction,2020-11-10
Activite Partielle,2020-08,2555.00,8820.00,406755.00,84,Auvergne-Rhône-Alpes,GZ,Commerce,2020-11-10
Activite Partielle,2020-08,775.00,5650.00,274205.00,84,Auvergne-Rhône-Alpes,HZ,Transports et entreposage,2020-11-10
Activite Partielle,2020-08,4700.00,17465.00,952140.00,84,Auvergne-Rhône-Alpes,IZ,Hébergement et restauration,2020-11-10
Activite Partielle,2020-08,635.00,3935.00,195940.00,84,Auvergne-Rhône-Alpes,JZ,Information et communication,2020-11-10
Activite Partielle,2020-08,330.00,1645.00,77780.00,84,Auvergne-Rhône-Alpes,KZ,Act. financières et d'assurance,2020-11-10
Activite Partielle,2020-08,160.00,405.00,27080.00,84,Auvergne-Rhône-Alpes,LZ,Activités immobilières,2020-11-10
Activite Partielle,2020-08,3275.00,15845.00,772185.00,84,Auvergne-Rhône-Alpes,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-11-10
Activite Partielle,2020-08,885.00,2655.00,114005.00,84,Auvergne-Rhône-Alpes,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-11-10
Activite Partielle,2020-08,1995.00,6745.00,300745.00,84,Auvergne-Rhône-Alpes,RU,Autres activités de services,2020-11-10
Activite Partielle,2020-09,30.00,85.00,3550.00,84,Auvergne-Rhône-Alpes,AZ,"Agriculture, sylviculture et pêche",2020-11-10
Activite Partielle,2020-09,235.00,980.00,53290.00,84,Auvergne-Rhône-Alpes,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-11-10
Activite Partielle,2020-09,245.00,3730.00,144460.00,84,Auvergne-Rhône-Alpes,C3,Fabr. d'équipements ; fabrication de machines,2020-11-10
Activite Partielle,2020-09,45.00,1000.00,36465.00,84,Auvergne-Rhône-Alpes,C4,Fabrication de matériels de transport,2020-11-10
Activite Partielle,2020-09,1455.00,14575.00,643590.00,84,Auvergne-Rhône-Alpes,C5,Fabrication d'autres produits indus.,2020-11-10
Activite Partielle,2020-09,50.00,305.00,21345.00,84,Auvergne-Rhône-Alpes,DE,Industries extractives,2020-11-10
Activite Partielle,2020-09,440.00,1430.00,106840.00,84,Auvergne-Rhône-Alpes,FZ,Construction,2020-11-10
Activite Partielle,2020-09,1810.00,6055.00,347100.00,84,Auvergne-Rhône-Alpes,GZ,Commerce,2020-11-10
Activite Partielle,2020-09,490.00,4020.00,199475.00,84,Auvergne-Rhône-Alpes,HZ,Transports et entreposage,2020-11-10
Activite Partielle,2020-09,3830.00,14255.00,828545.00,84,Auvergne-Rhône-Alpes,IZ,Hébergement et restauration,2020-11-10
Activite Partielle,2020-09,470.00,2800.00,174120.00,84,Auvergne-Rhône-Alpes,JZ,Information et communication,2020-11-10
Activite Partielle,2020-09,240.00,1080.00,63030.00,84,Auvergne-Rhône-Alpes,KZ,Act. financières et d'assurance,2020-11-10
Activite Partielle,2020-09,120.00,240.00,15760.00,84,Auvergne-Rhône-Alpes,LZ,Activités immobilières,2020-11-10
Activite Partielle,2020-09,2465.00,11475.00,794415.00,84,Auvergne-Rhône-Alpes,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-11-10
Activite Partielle,2020-09,500.00,1420.00,62140.00,84,Auvergne-Rhône-Alpes,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-11-10
Activite Partielle,2020-09,1545.00,5325.00,260065.00,84,Auvergne-Rhône-Alpes,RU,Autres activités de services,2020-11-10
Activite Partielle,2020-03,335.00,925.00,40100.00,27,Bourgogne-Franche-Comté,AZ,"Agriculture, sylviculture et pêche",2020-11-10
Activite Partielle,2020-03,855.00,3795.00,152705.00,27,Bourgogne-Franche-Comté,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-11-10
Activite Partielle,2020-03,0.00,5.00,150.00,27,Bourgogne-Franche-Comté,C2,Cokéfaction et raffinage,2020-11-10
Activite Partielle,2020-03,280.00,6835.00,285620.00,27,Bourgogne-Franche-Comté,C3,Fabr. d'équipements ; fabrication de machines,2020-11-10
Activite Partielle,2020-03,100.00,10950.00,503470.00,27,Bourgogne-Franche-Comté,C4,Fabrication de matériels de transport,2020-11-10
Activite Partielle,2020-03,2235.00,34905.00,1536080.00,27,Bourgogne-Franche-Comté,C5,Fabrication d'autres produits indus.,2020-11-10
Activite Partielle,2020-03,265.00,1760.00,73360.00,27,Bourgogne-Franche-Comté,DE,Industries extractives,2020-11-10
Activite Partielle,2020-03,5165.00,29305.00,1396580.00,27,Bourgogne-Franche-Comté,FZ,Construction,2020-11-10
Activite Partielle,2020-03,9370.00,45600.00,2265365.00,27,Bourgogne-Franche-Comté,GZ,Commerce,2020-11-10
Activite Partielle,2020-03,1135.00,12675.00,513640.00,27,Bourgogne-Franche-Comté,HZ,Transports et entreposage,2020-11-10
Activite Partielle,2020-03,4880.00,24060.00,1311230.00,27,Bourgogne-Franche-Comté,IZ,Hébergement et restauration,2020-11-10
Activite Partielle,2020-03,305.00,1240.00,59170.00,27,Bourgogne-Franche-Comté,JZ,Information et communication,2020-11-10
Activite Partielle,2020-03,775.00,2225.00,91655.00,27,Bourgogne-Franche-Comté,KZ,Act. financières et d'assurance,2020-11-10
Activite Partielle,2020-03,560.00,2045.00,93625.00,27,Bourgogne-Franche-Comté,LZ,Activités immobilières,2020-11-10
Activite Partielle,2020-03,4145.00,38010.00,1409920.00,27,Bourgogne-Franche-Comté,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-11-10
Activite Partielle,2020-03,2765.00,16465.00,570655.00,27,Bourgogne-Franche-Comté,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-11-10
Activite Partielle,2020-03,3935.00,15070.00,696170.00,27,Bourgogne-Franche-Comté,RU,Autres activités de services,2020-11-10
Activite Partielle,2020-04,440.00,1305.00,110690.00,27,Bourgogne-Franche-Comté,AZ,"Agriculture, sylviculture et pêche",2020-11-10
Activite Partielle,2020-04,1105.00,6095.00,514630.00,27,Bourgogne-Franche-Comté,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-11-10
Activite Partielle,2020-04,5.00,25.00,2370.00,27,Bourgogne-Franche-Comté,C2,Cokéfaction et raffinage,2020-11-10
Activite Partielle,2020-04,320.00,9700.00,761145.00,27,Bourgogne-Franche-Comté,C3,Fabr. d'équipements ; fabrication de machines,2020-11-10
Activite Partielle,2020-04,115.00,16610.00,1694445.00,27,Bourgogne-Franche-Comté,C4,Fabrication de matériels de transport,2020-11-10
Activite Partielle,2020-04,2535.00,44170.00,3862575.00,27,Bourgogne-Franche-Comté,C5,Fabrication d'autres produits indus.,2020-11-10
Activite Partielle,2020-04,320.00,2925.00,224330.00,27,Bourgogne-Franche-Comté,DE,Industries extractives,2020-11-10
Activite Partielle,2020-04,5400.00,33385.00,3253920.00,27,Bourgogne-Franche-Comté,FZ,Construction,2020-11-10
Activite Partielle,2020-04,10410.00,55940.00,5977795.00,27,Bourgogne-Franche-Comté,GZ,Commerce,2020-11-10
Activite Partielle,2020-04,1295.00,18805.00,1446835.00,27,Bourgogne-Franche-Comté,HZ,Transports et entreposage,2020-11-10
Activite Partielle,2020-04,5130.00,25920.00,3207855.00,27,Bourgogne-Franche-Comté,IZ,Hébergement et restauration,2020-11-10
Activite Partielle,2020-04,410.00,1785.00,174440.00,27,Bourgogne-Franche-Comté,JZ,Information et communication,2020-11-10
Activite Partielle,2020-04,1050.00,3370.00,302670.00,27,Bourgogne-Franche-Comté,KZ,Act. financières et d'assurance,2020-11-10
Activite Partielle,2020-04,640.00,2555.00,273780.00,27,Bourgogne-Franche-Comté,LZ,Activités immobilières,2020-11-10
Activite Partielle,2020-04,4830.00,39335.00,3078515.00,27,Bourgogne-Franche-Comté,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-11-10
Activite Partielle,2020-04,3175.00,19750.00,1377505.00,27,Bourgogne-Franche-Comté,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-11-10
Activite Partielle,2020-04,4535.00,17895.00,1800905.00,27,Bourgogne-Franche-Comté,RU,Autres activités de services,2020-11-10
Activite Partielle,2020-05,425.00,1010.00,62310.00,27,Bourgogne-Franche-Comté,AZ,"Agriculture, sylviculture et pêche",2020-11-10
Activite Partielle,2020-05,1135.00,6080.00,356715.00,27,Bourgogne-Franche-Comté,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-11-10
Activite Partielle,2020-05,0.00,15.00,385.00,27,Bourgogne-Franche-Comté,C2,Cokéfaction et raffinage,2020-11-10
Activite Partielle,2020-05,325.00,7690.00,391940.00,27,Bourgogne-Franche-Comté,C3,Fabr. d'équipements ; fabrication de machines,2020-11-10
Activite Partielle,2020-05,105.00,15745.00,1020745.00,27,Bourgogne-Franche-Comté,C4,Fabrication de matériels de transport,2020-11-10
Activite Partielle,2020-05,2365.00,35100.00,1984925.00,27,Bourgogne-Franche-Comté,C5,Fabrication d'autres produits indus.,2020-11-10
Activite Partielle,2020-05,275.00,1980.00,103070.00,27,Bourgogne-Franche-Comté,DE,Industries extractives,2020-11-10
Activite Partielle,2020-05,3770.00,16015.00,858120.00,27,Bourgogne-Franche-Comté,FZ,Construction,2020-11-10
Activite Partielle,2020-05,9710.00,43880.00,2247810.00,27,Bourgogne-Franche-Comté,GZ,Commerce,2020-11-10
Activite Partielle,2020-05,1180.00,15455.00,829380.00,27,Bourgogne-Franche-Comté,HZ,Transports et entreposage,2020-11-10
Activite Partielle,2020-05,4980.00,24850.00,2357595.00,27,Bourgogne-Franche-Comté,IZ,Hébergement et restauration,2020-11-10
Activite Partielle,2020-05,400.00,1565.00,107080.00,27,Bourgogne-Franche-Comté,JZ,Information et communication,2020-11-10
Activite Partielle,2020-05,980.00,2985.00,155910.00,27,Bourgogne-Franche-Comté,KZ,Act. financières et d'assurance,2020-11-10
Activite Partielle,2020-05,580.00,2280.00,103070.00,27,Bourgogne-Franche-Comté,LZ,Activités immobilières,2020-11-10
Activite Partielle,2020-05,4375.00,29995.00,1581875.00,27,Bourgogne-Franche-Comté,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-11-10
Activite Partielle,2020-05,3135.00,17110.00,699835.00,27,Bourgogne-Franche-Comté,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-11-10
Activite Partielle,2020-05,4415.00,16855.00,927830.00,27,Bourgogne-Franche-Comté,RU,Autres activités de services,2020-11-10
Activite Partielle,2020-06,170.00,350.00,25200.00,27,Bourgogne-Franche-Comté,AZ,"Agriculture, sylviculture et pêche",2020-11-10
Activite Partielle,2020-06,540.00,2740.00,144295.00,27,Bourgogne-Franche-Comté,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-11-10
Activite Partielle,2020-06,235.00,4645.00,206165.00,27,Bourgogne-Franche-Comté,C3,Fabr. d'équipements ; fabrication de machines,2020-11-10
Activite Partielle,2020-06,80.00,9220.00,433330.00,27,Bourgogne-Franche-Comté,C4,Fabrication de matériels de transport,2020-11-10
Activite Partielle,2020-06,1375.00,20080.00,980625.00,27,Bourgogne-Franche-Comté,C5,Fabrication d'autres produits indus.,2020-11-10
Activite Partielle,2020-06,120.00,605.00,31465.00,27,Bourgogne-Franche-Comté,DE,Industries extractives,2020-11-10
Activite Partielle,2020-06,960.00,2500.00,151610.00,27,Bourgogne-Franche-Comté,FZ,Construction,2020-11-10
Activite Partielle,2020-06,3340.00,11130.00,574495.00,27,Bourgogne-Franche-Comté,GZ,Commerce,2020-11-10
Activite Partielle,2020-06,665.00,6155.00,247285.00,27,Bourgogne-Franche-Comté,HZ,Transports et entreposage,2020-11-10
Activite Partielle,2020-06,3345.00,15830.00,921165.00,27,Bourgogne-Franche-Comté,IZ,Hébergement et restauration,2020-11-10
Activite Partielle,2020-06,225.00,800.00,52340.00,27,Bourgogne-Franche-Comté,JZ,Information et communication,2020-11-10
Activite Partielle,2020-06,330.00,955.00,51555.00,27,Bourgogne-Franche-Comté,KZ,Act. financières et d'assurance,2020-11-10
Activite Partielle,2020-06,135.00,315.00,22680.00,27,Bourgogne-Franche-Comté,LZ,Activités immobilières,2020-11-10
Activite Partielle,2020-06,2090.00,11760.00,712175.00,27,Bourgogne-Franche-Comté,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-11-10
Activite Partielle,2020-06,1185.00,4930.00,204565.00,27,Bourgogne-Franche-Comté,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-11-10
Activite Partielle,2020-06,1980.00,8000.00,434775.00,27,Bourgogne-Franche-Comté,RU,Autres activités de services,2020-11-10
Activite Partielle,2020-07,45.00,110.00,7120.00,27,Bourgogne-Franche-Comté,AZ,"Agriculture, sylviculture et pêche",2020-11-10
Activite Partielle,2020-07,220.00,985.00,57445.00,27,Bourgogne-Franche-Comté,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-11-10
Activite Partielle,2020-07,120.00,2305.00,102850.00,27,Bourgogne-Franche-Comté,C3,Fabr. d'équipements ; fabrication de machines,2020-11-10
Activite Partielle,2020-07,55.00,5300.00,193960.00,27,Bourgogne-Franche-Comté,C4,Fabrication de matériels de transport,2020-11-10
Activite Partielle,2020-07,840.00,13515.00,543590.00,27,Bourgogne-Franche-Comté,C5,Fabrication d'autres produits indus.,2020-11-10
Activite Partielle,2020-07,35.00,220.00,13945.00,27,Bourgogne-Franche-Comté,DE,Industries extractives,2020-11-10
Activite Partielle,2020-07,270.00,780.00,54160.00,27,Bourgogne-Franche-Comté,FZ,Construction,2020-11-10
Activite Partielle,2020-07,1155.00,3495.00,208240.00,27,Bourgogne-Franche-Comté,GZ,Commerce,2020-11-10
Activite Partielle,2020-07,350.00,2315.00,94735.00,27,Bourgogne-Franche-Comté,HZ,Transports et entreposage,2020-11-10
Activite Partielle,2020-07,1835.00,7520.00,405000.00,27,Bourgogne-Franche-Comté,IZ,Hébergement et restauration,2020-11-10
Activite Partielle,2020-07,110.00,300.00,20715.00,27,Bourgogne-Franche-Comté,JZ,Information et communication,2020-11-10
Activite Partielle,2020-07,125.00,330.00,20300.00,27,Bourgogne-Franche-Comté,KZ,Act. financières et d'assurance,2020-11-10
Activite Partielle,2020-07,55.00,200.00,21240.00,27,Bourgogne-Franche-Comté,LZ,Activités immobilières,2020-11-10
Activite Partielle,2020-07,1015.00,5405.00,348065.00,27,Bourgogne-Franche-Comté,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-11-10
Activite Partielle,2020-07,425.00,1330.00,71275.00,27,Bourgogne-Franche-Comté,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-11-10
Activite Partielle,2020-07,945.00,3330.00,172450.00,27,Bourgogne-Franche-Comté,RU,Autres activités de services,2020-11-10
Activite Partielle,2020-08,25.00,45.00,1935.00,27,Bourgogne-Franche-Comté,AZ,"Agriculture, sylviculture et pêche",2020-11-10
Activite Partielle,2020-08,125.00,585.00,28680.00,27,Bourgogne-Franche-Comté,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-11-10
