dispositif,nombre_reports,montant_total,reg,libelle_region,code_section,libelle_section,date_maj
Reports d'échéances fiscales,22.00,291089.00,53,Bretagne,A,"Agriculture, sylviculture et pêche",2020-10-08
Reports d'échéances fiscales,306.00,22349095.00,53,Bretagne,C,Industrie manufacturière,2020-10-08
Reports d'échéances fiscales,4.00,70951.00,53,Bretagne,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-10-08
Reports d'échéances fiscales,353.00,13611975.00,53,Bretagne,F,Construction,2020-10-08
Reports d'échéances fiscales,750.00,29355872.00,53,Bretagne,G,Commerce,2020-10-08
Reports d'échéances fiscales,83.00,4743907.00,53,Bretagne,H,Transports et entreposage,2020-10-08
Reports d'échéances fiscales,589.00,8730852.00,53,Bretagne,I,Hébergement et restauration,2020-10-08
Reports d'échéances fiscales,58.00,3353845.00,53,Bretagne,J,Information et communication,2020-10-08
Reports d'échéances fiscales,187.00,7131733.00,53,Bretagne,K,Activités financières et d'assurance,2020-10-08
Reports d'échéances fiscales,265.00,3731390.00,53,Bretagne,L,Activités immobilières,2020-10-08
Reports d'échéances fiscales,300.00,5829685.00,53,Bretagne,M,"Activités spécialisées, scientifiques et techniques",2020-10-08
Reports d'échéances fiscales,108.00,2746894.00,53,Bretagne,N,Activités de services administratifs et de soutien,2020-10-08
Reports d'échéances fiscales,41.00,496193.00,53,Bretagne,P,Enseignement,2020-10-08
Reports d'échéances fiscales,109.00,6163315.00,53,Bretagne,Q,Santé humaine et action sociale,2020-10-08
Reports d'échéances fiscales,57.00,1013864.00,53,Bretagne,R,"Arts, spectacles et activités récréatives",2020-10-08
Reports d'échéances fiscales,78.00,225649.00,53,Bretagne,S,Autres activités de services,2020-10-08
Reports d'échéances fiscales,21.00,450497.00,53,Bretagne,Z,Non connu,2020-10-08
Reports d'échéances fiscales,15.00,529155.00,24,Centre-Val de Loire,A,"Agriculture, sylviculture et pêche",2020-10-08
Reports d'échéances fiscales,230.00,10748137.00,24,Centre-Val de Loire,C,Industrie manufacturière,2020-10-08
Reports d'échéances fiscales,3.00,19533.00,24,Centre-Val de Loire,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-10-08
Reports d'échéances fiscales,199.00,3695463.00,24,Centre-Val de Loire,F,Construction,2020-10-08
Reports d'échéances fiscales,473.00,13270270.00,24,Centre-Val de Loire,G,Commerce,2020-10-08
Reports d'échéances fiscales,83.00,1811611.00,24,Centre-Val de Loire,H,Transports et entreposage,2020-10-08
Reports d'échéances fiscales,264.00,1825559.00,24,Centre-Val de Loire,I,Hébergement et restauration,2020-10-08
Reports d'échéances fiscales,39.00,921976.00,24,Centre-Val de Loire,J,Information et communication,2020-10-08
Reports d'échéances fiscales,103.00,1766156.00,24,Centre-Val de Loire,K,Activités financières et d'assurance,2020-10-08
Reports d'échéances fiscales,178.00,1331644.00,24,Centre-Val de Loire,L,Activités immobilières,2020-10-08
Reports d'échéances fiscales,162.00,2939286.00,24,Centre-Val de Loire,M,"Activités spécialisées, scientifiques et techniques",2020-10-08
Reports d'échéances fiscales,60.00,1041224.00,24,Centre-Val de Loire,N,Activités de services administratifs et de soutien,2020-10-08
Reports d'échéances fiscales,20.00,156121.00,24,Centre-Val de Loire,P,Enseignement,2020-10-08
Reports d'échéances fiscales,69.00,5152165.00,24,Centre-Val de Loire,Q,Santé humaine et action sociale,2020-10-08
Reports d'échéances fiscales,23.00,1219905.00,24,Centre-Val de Loire,R,"Arts, spectacles et activités récréatives",2020-10-08
Reports d'échéances fiscales,56.00,225901.00,24,Centre-Val de Loire,S,Autres activités de services,2020-10-08
Reports d'échéances fiscales,33.00,238811.00,24,Centre-Val de Loire,Z,Non connu,2020-10-08
Reports d'échéances fiscales,7.00,43204.00,94,Corse,A,"Agriculture, sylviculture et pêche",2020-10-08
Reports d'échéances fiscales,29.00,1005979.00,94,Corse,C,Industrie manufacturière,2020-10-08
Reports d'échéances fiscales,8.00,837421.00,94,Corse,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2020-10-08
Reports d'échéances fiscales,74.00,2431011.00,94,Corse,F,Construction,2020-10-08
Reports d'échéances fiscales,166.00,2432984.00,94,Corse,G,Commerce,2020-10-08
Reports d'échéances fiscales,18.00,751760.00,94,Corse,H,Transports et entreposage,2020-10-08
Reports d'échéances fiscales,116.00,1439560.00,94,Corse,I,Hébergement et restauration,2020-10-08
Reports d'échéances fiscales,8.00,272199.00,94,Corse,J,Information et communication,2020-10-08
Reports d'échéances fiscales,21.00,372975.00,94,Corse,K,Activités financières et d'assurance,2020-10-08
Reports d'échéances fiscales,56.00,654905.00,94,Corse,L,Activités immobilières,2020-10-08
Reports d'échéances fiscales,50.00,361312.00,94,Corse,M,"Activités spécialisées, scientifiques et techniques",2020-10-08
Reports d'échéances fiscales,22.00,351131.00,94,Corse,N,Activités de services administratifs et de soutien,2020-10-08
Reports d'échéances fiscales,5.00,9534.00,94,Corse,P,Enseignement,2020-10-08
Reports d'échéances fiscales,23.00,321697.00,94,Corse,Q,Santé humaine et action sociale,2020-10-08
Reports d'échéances fiscales,10.00,989674.00,94,Corse,R,"Arts, spectacles et activités récréatives",2020-10-08
Reports d'échéances fiscales,9.00,36387.00,94,Corse,S,Autres activités de services,2020-10-08
Reports d'échéances fiscales,9.00,208925.00,94,Corse,Z,Non connu,2020-10-08
Reports d'échéances fiscales,79.00,1896573.00,44,Grand Est,A,"Agriculture, sylviculture et pêche",2020-10-08
Reports d'échéances fiscales,476.00,46898654.00,44,Grand Est,C,Industrie manufacturière,2020-10-08
Reports d'échéances fiscales,3.00,5229.00,44,Grand Est,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2020-10-08
Reports d'échéances fiscales,18.00,813989.00,44,Grand Est,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-10-08
Reports d'échéances fiscales,535.00,10144277.00,44,Grand Est,F,Construction,2020-10-08
Reports d'échéances fiscales,1126.00,44635042.00,44,Grand Est,G,Commerce,2020-10-08
Reports d'échéances fiscales,128.00,5024335.00,44,Grand Est,H,Transports et entreposage,2020-10-08
Reports d'échéances fiscales,580.00,6971107.00,44,Grand Est,I,Hébergement et restauration,2020-10-08
Reports d'échéances fiscales,77.00,1238871.00,44,Grand Est,J,Information et communication,2020-10-08
Reports d'échéances fiscales,223.00,6871368.00,44,Grand Est,K,Activités financières et d'assurance,2020-10-08
Reports d'échéances fiscales,452.00,5755081.00,44,Grand Est,L,Activités immobilières,2020-10-08
Reports d'échéances fiscales,396.00,6811828.00,44,Grand Est,M,"Activités spécialisées, scientifiques et techniques",2020-10-08
Reports d'échéances fiscales,179.00,3414331.00,44,Grand Est,N,Activités de services administratifs et de soutien,2020-10-08
Reports d'échéances fiscales,59.00,955386.00,44,Grand Est,P,Enseignement,2020-10-08
Reports d'échéances fiscales,224.00,6532302.00,44,Grand Est,Q,Santé humaine et action sociale,2020-10-08
Reports d'échéances fiscales,68.00,3923961.00,44,Grand Est,R,"Arts, spectacles et activités récréatives",2020-10-08
Reports d'échéances fiscales,127.00,673156.00,44,Grand Est,S,Autres activités de services,2020-10-08
Reports d'échéances fiscales,46.00,835006.00,44,Grand Est,Z,Non connu,2020-10-08
Reports d'échéances fiscales,10.00,157808.00,01,Guadeloupe,C,Industrie manufacturière,2020-10-08
Reports d'échéances fiscales,4.00,195560.00,01,Guadeloupe,F,Construction,2020-10-08
Reports d'échéances fiscales,27.00,1787239.00,01,Guadeloupe,G,Commerce,2020-10-08
Reports d'échéances fiscales,4.00,25152.00,01,Guadeloupe,I,Hébergement et restauration,2020-10-08
Reports d'échéances fiscales,5.00,80641.00,01,Guadeloupe,J,Information et communication,2020-10-08
Reports d'échéances fiscales,5.00,10056.00,01,Guadeloupe,K,Activités financières et d'assurance,2020-10-08
Reports d'échéances fiscales,6.00,601277.00,01,Guadeloupe,L,Activités immobilières,2020-10-08
Reports d'échéances fiscales,5.00,73288.00,01,Guadeloupe,M,"Activités spécialisées, scientifiques et techniques",2020-10-08
Reports d'échéances fiscales,7.00,116244.00,01,Guadeloupe,N,Activités de services administratifs et de soutien,2020-10-08
Reports d'échéances fiscales,7.00,227632.00,01,Guadeloupe,Q,Santé humaine et action sociale,2020-10-08
Reports d'échéances fiscales,10.00,2779587.00,01,Guadeloupe,Z,Non connu,2020-10-08
Reports d'échéances fiscales,5.00,93383.00,03,Guyane,C,Industrie manufacturière,2020-10-08
Reports d'échéances fiscales,61.00,1681146.00,03,Guyane,G,Commerce,2020-10-08
Reports d'échéances fiscales,6.00,184487.00,03,Guyane,H,Transports et entreposage,2020-10-08
Reports d'échéances fiscales,7.00,59818.00,03,Guyane,I,Hébergement et restauration,2020-10-08
Reports d'échéances fiscales,3.00,68618.00,03,Guyane,K,Activités financières et d'assurance,2020-10-08
Reports d'échéances fiscales,7.00,34490.00,03,Guyane,L,Activités immobilières,2020-10-08
Reports d'échéances fiscales,5.00,221821.00,03,Guyane,M,"Activités spécialisées, scientifiques et techniques",2020-10-08
Reports d'échéances fiscales,7.00,109989.00,03,Guyane,N,Activités de services administratifs et de soutien,2020-10-08
Reports d'échéances fiscales,7.00,1092961.00,03,Guyane,Q,Santé humaine et action sociale,2020-10-08
Reports d'échéances fiscales,14.00,185850.00,03,Guyane,Z,Non connu,2020-10-08
Reports d'échéances fiscales,10.00,344330.00,32,Hauts-de-France,A,"Agriculture, sylviculture et pêche",2020-10-08
Reports d'échéances fiscales,444.00,68014183.00,32,Hauts-de-France,C,Industrie manufacturière,2020-10-08
Reports d'échéances fiscales,32.00,615548.00,32,Hauts-de-France,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2020-10-08
Reports d'échéances fiscales,18.00,1797298.00,32,Hauts-de-France,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-10-08
Reports d'échéances fiscales,467.00,38482018.00,32,Hauts-de-France,F,Construction,2020-10-08
Reports d'échéances fiscales,1145.00,122896219.00,32,Hauts-de-France,G,Commerce,2020-10-08
Reports d'échéances fiscales,167.00,7065126.00,32,Hauts-de-France,H,Transports et entreposage,2020-10-08
Reports d'échéances fiscales,615.00,5925106.00,32,Hauts-de-France,I,Hébergement et restauration,2020-10-08
Reports d'échéances fiscales,121.00,6383425.00,32,Hauts-de-France,J,Information et communication,2020-10-08
Reports d'échéances fiscales,215.00,4295409.00,32,Hauts-de-France,K,Activités financières et d'assurance,2020-10-08
Reports d'échéances fiscales,347.00,5003174.00,32,Hauts-de-France,L,Activités immobilières,2020-10-08
Reports d'échéances fiscales,450.00,11154128.00,32,Hauts-de-France,M,"Activités spécialisées, scientifiques et techniques",2020-10-08
Reports d'échéances fiscales,192.00,9548956.00,32,Hauts-de-France,N,Activités de services administratifs et de soutien,2020-10-08
Reports d'échéances fiscales,79.00,598920.00,32,Hauts-de-France,P,Enseignement,2020-10-08
Reports d'échéances fiscales,175.00,5106101.00,32,Hauts-de-France,Q,Santé humaine et action sociale,2020-10-08
Reports d'échéances fiscales,62.00,2994670.00,32,Hauts-de-France,R,"Arts, spectacles et activités récréatives",2020-10-08
Reports d'échéances fiscales,199.00,1225149.00,32,Hauts-de-France,S,Autres activités de services,2020-10-08
Reports d'échéances fiscales,34.00,474769.00,32,Hauts-de-France,Z,Non connu,2020-10-08
Reports d'échéances fiscales,518.00,114773632.00,11,Île-de-France,C,Industrie manufacturière,2020-10-08
Reports d'échéances fiscales,58.00,5312748.00,11,Île-de-France,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2020-10-08
Reports d'échéances fiscales,13.00,396986.00,11,Île-de-France,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-10-08
Reports d'échéances fiscales,848.00,34795229.00,11,Île-de-France,F,Construction,2020-10-08
Reports d'échéances fiscales,1978.00,244877099.00,11,Île-de-France,G,Commerce,2020-10-08
Reports d'échéances fiscales,344.00,56140908.00,11,Île-de-France,H,Transports et entreposage,2020-10-08
Reports d'échéances fiscales,1139.00,29209535.00,11,Île-de-France,I,Hébergement et restauration,2020-10-08
Reports d'échéances fiscales,738.00,164798458.00,11,Île-de-France,J,Information et communication,2020-10-08
Reports d'échéances fiscales,600.00,66259073.00,11,Île-de-France,K,Activités financières et d'assurance,2020-10-08
Reports d'échéances fiscales,790.00,60654589.00,11,Île-de-France,L,Activités immobilières,2020-10-08
Reports d'échéances fiscales,1975.00,119119823.00,11,Île-de-France,M,"Activités spécialisées, scientifiques et techniques",2020-10-08
Reports d'échéances fiscales,587.00,44794522.00,11,Île-de-France,N,Activités de services administratifs et de soutien,2020-10-08
Reports d'échéances fiscales,193.00,13061253.00,11,Île-de-France,P,Enseignement,2020-10-08
Reports d'échéances fiscales,532.00,14817512.00,11,Île-de-France,Q,Santé humaine et action sociale,2020-10-08
Reports d'échéances fiscales,187.00,8499029.00,11,Île-de-France,R,"Arts, spectacles et activités récréatives",2020-10-08
Reports d'échéances fiscales,304.00,6321280.00,11,Île-de-France,S,Autres activités de services,2020-10-08
Reports d'échéances fiscales,101.00,7238132.00,11,Île-de-France,Z,Non connu,2020-10-08
Reports d'échéances fiscales,67.00,2866755.00,04,La Réunion,C,Industrie manufacturière,2020-10-08
Reports d'échéances fiscales,56.00,1213218.00,04,La Réunion,F,Construction,2020-10-08
Reports d'échéances fiscales,208.00,7455898.00,04,La Réunion,G,Commerce,2020-10-08
Reports d'échéances fiscales,26.00,394736.00,04,La Réunion,H,Transports et entreposage,2020-10-08
Reports d'échéances fiscales,48.00,677068.00,04,La Réunion,I,Hébergement et restauration,2020-10-08
Reports d'échéances fiscales,23.00,162962.00,04,La Réunion,J,Information et communication,2020-10-08
Reports d'échéances fiscales,31.00,2272199.00,04,La Réunion,K,Activités financières et d'assurance,2020-10-08
Reports d'échéances fiscales,69.00,1236619.00,04,La Réunion,L,Activités immobilières,2020-10-08
Reports d'échéances fiscales,57.00,1786626.00,04,La Réunion,M,"Activités spécialisées, scientifiques et techniques",2020-10-08
Reports d'échéances fiscales,30.00,405174.00,04,La Réunion,N,Activités de services administratifs et de soutien,2020-10-08
Reports d'échéances fiscales,16.00,93797.00,04,La Réunion,P,Enseignement,2020-10-08
Reports d'échéances fiscales,27.00,1123089.00,04,La Réunion,Q,Santé humaine et action sociale,2020-10-08
Reports d'échéances fiscales,6.00,1748568.00,04,La Réunion,R,"Arts, spectacles et activités récréatives",2020-10-08
Reports d'échéances fiscales,11.00,24127.00,04,La Réunion,S,Autres activités de services,2020-10-08
Reports d'échéances fiscales,3.00,532509.00,04,La Réunion,Z,Non connu,2020-10-08
Reports d'échéances fiscales,11.00,543053.00,02,Martinique,C,Industrie manufacturière,2020-10-08
Reports d'échéances fiscales,13.00,207255.00,02,Martinique,F,Construction,2020-10-08
Reports d'échéances fiscales,51.00,3251122.00,02,Martinique,G,Commerce,2020-10-08
Reports d'échéances fiscales,9.00,2018537.00,02,Martinique,H,Transports et entreposage,2020-10-08
Reports d'échéances fiscales,9.00,51882.00,02,Martinique,I,Hébergement et restauration,2020-10-08
Reports d'échéances fiscales,9.00,528072.00,02,Martinique,K,Activités financières et d'assurance,2020-10-08
Reports d'échéances fiscales,16.00,481944.00,02,Martinique,L,Activités immobilières,2020-10-08
Reports d'échéances fiscales,12.00,104984.00,02,Martinique,M,"Activités spécialisées, scientifiques et techniques",2020-10-08
Reports d'échéances fiscales,6.00,310517.00,02,Martinique,N,Activités de services administratifs et de soutien,2020-10-08
Reports d'échéances fiscales,7.00,358224.00,02,Martinique,Q,Santé humaine et action sociale,2020-10-08
Reports d'échéances fiscales,4.00,242076.00,02,Martinique,R,"Arts, spectacles et activités récréatives",2020-10-08
Reports d'échéances fiscales,14.00,135169.00,02,Martinique,S,Autres activités de services,2020-10-08
Reports d'échéances fiscales,7.00,397050.00,02,Martinique,Z,Non connu,2020-10-08
Reports d'échéances fiscales,10.00,129707.00,06,Mayotte,G,Commerce,2020-10-08
Reports d'échéances fiscales,3.00,16009.00,06,Mayotte,L,Activités immobilières,2020-10-08
Reports d'échéances fiscales,3.00,32875.00,06,Mayotte,M,"Activités spécialisées, scientifiques et techniques",2020-10-08
Reports d'échéances fiscales,6.00,56640.00,06,Mayotte,Z,Non connu,2020-10-08
Reports d'échéances fiscales,16.00,268308.00,28,Normandie,A,"Agriculture, sylviculture et pêche",2020-10-08
Reports d'échéances fiscales,261.00,16475959.00,28,Normandie,C,Industrie manufacturière,2020-10-08
Reports d'échéances fiscales,298.00,7009013.00,28,Normandie,F,Construction,2020-10-08
Reports d'échéances fiscales,674.00,16996447.00,28,Normandie,G,Commerce,2020-10-08
Reports d'échéances fiscales,116.00,4318191.00,28,Normandie,H,Transports et entreposage,2020-10-08
Reports d'échéances fiscales,386.00,3958521.00,28,Normandie,I,Hébergement et restauration,2020-10-08
Reports d'échéances fiscales,34.00,419479.00,28,Normandie,J,Information et communication,2020-10-08
Reports d'échéances fiscales,111.00,2449453.00,28,Normandie,K,Activités financières et d'assurance,2020-10-08
Reports d'échéances fiscales,226.00,2610202.00,28,Normandie,L,Activités immobilières,2020-10-08
Reports d'échéances fiscales,272.00,4488138.00,28,Normandie,M,"Activités spécialisées, scientifiques et techniques",2020-10-08
Reports d'échéances fiscales,89.00,5324565.00,28,Normandie,N,Activités de services administratifs et de soutien,2020-10-08
Reports d'échéances fiscales,36.00,424290.00,28,Normandie,P,Enseignement,2020-10-08
Reports d'échéances fiscales,120.00,2144425.00,28,Normandie,Q,Santé humaine et action sociale,2020-10-08
Reports d'échéances fiscales,63.00,1744602.00,28,Normandie,R,"Arts, spectacles et activités récréatives",2020-10-08
Reports d'échéances fiscales,70.00,227016.00,28,Normandie,S,Autres activités de services,2020-10-08
Reports d'échéances fiscales,26.00,624912.00,28,Normandie,Z,Non connu,2020-10-08
Reports d'échéances fiscales,122.00,5963925.00,75,Nouvelle-Aquitaine,A,"Agriculture, sylviculture et pêche",2020-10-08
Reports d'échéances fiscales,10.00,4277719.00,75,Nouvelle-Aquitaine,B,Industries extractives,2020-10-08
Reports d'échéances fiscales,622.00,41973926.00,75,Nouvelle-Aquitaine,C,Industrie manufacturière,2020-10-08
Reports d'échéances fiscales,9.00,67858.00,75,Nouvelle-Aquitaine,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2020-10-08
Reports d'échéances fiscales,13.00,288821.00,75,Nouvelle-Aquitaine,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-10-08
Reports d'échéances fiscales,659.00,20290259.00,75,Nouvelle-Aquitaine,F,Construction,2020-10-08
Reports d'échéances fiscales,1557.00,42468167.00,75,Nouvelle-Aquitaine,G,Commerce,2020-10-08
Reports d'échéances fiscales,177.00,6674368.00,75,Nouvelle-Aquitaine,H,Transports et entreposage,2020-10-08
Reports d'échéances fiscales,964.00,9202256.00,75,Nouvelle-Aquitaine,I,Hébergement et restauration,2020-10-08
Reports d'échéances fiscales,93.00,7150946.00,75,Nouvelle-Aquitaine,J,Information et communication,2020-10-08
Reports d'échéances fiscales,293.00,7406269.00,75,Nouvelle-Aquitaine,K,Activités financières et d'assurance,2020-10-08
Reports d'échéances fiscales,581.00,6863705.00,75,Nouvelle-Aquitaine,L,Activités immobilières,2020-10-08
Reports d'échéances fiscales,557.00,8955837.00,75,Nouvelle-Aquitaine,M,"Activités spécialisées, scientifiques et techniques",2020-10-08
Reports d'échéances fiscales,282.00,5854928.00,75,Nouvelle-Aquitaine,N,Activités de services administratifs et de soutien,2020-10-08
Reports d'échéances fiscales,87.00,857787.00,75,Nouvelle-Aquitaine,P,Enseignement,2020-10-08
Reports d'échéances fiscales,225.00,12133464.00,75,Nouvelle-Aquitaine,Q,Santé humaine et action sociale,2020-10-08
Reports d'échéances fiscales,98.00,1820924.00,75,Nouvelle-Aquitaine,R,"Arts, spectacles et activités récréatives",2020-10-08
Reports d'échéances fiscales,206.00,841880.00,75,Nouvelle-Aquitaine,S,Autres activités de services,2020-10-08
Reports d'échéances fiscales,55.00,3572945.00,75,Nouvelle-Aquitaine,Z,Non connu,2020-10-08
Reports d'échéances fiscales,60.00,1072128.00,76,Occitanie,A,"Agriculture, sylviculture et pêche",2020-10-08
Reports d'échéances fiscales,4.00,553419.00,76,Occitanie,B,Industries extractives,2020-10-08
Reports d'échéances fiscales,404.00,24678089.00,76,Occitanie,C,Industrie manufacturière,2020-10-08
Reports d'échéances fiscales,14.00,796304.00,76,Occitanie,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2020-10-08
Reports d'échéances fiscales,7.00,256117.00,76,Occitanie,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-10-08
Reports d'échéances fiscales,553.00,21879329.00,76,Occitanie,F,Construction,2020-10-08
Reports d'échéances fiscales,1305.00,37645822.00,76,Occitanie,G,Commerce,2020-10-08
Reports d'échéances fiscales,175.00,7484641.00,76,Occitanie,H,Transports et entreposage,2020-10-08
Reports d'échéances fiscales,841.00,8824500.00,76,Occitanie,I,Hébergement et restauration,2020-10-08
Reports d'échéances fiscales,112.00,2855338.00,76,Occitanie,J,Information et communication,2020-10-08
Reports d'échéances fiscales,217.00,14902277.00,76,Occitanie,K,Activités financières et d'assurance,2020-10-08
Reports d'échéances fiscales,502.00,9740401.00,76,Occitanie,L,Activités immobilières,2020-10-08
Reports d'échéances fiscales,445.00,10520091.00,76,Occitanie,M,"Activités spécialisées, scientifiques et techniques",2020-10-08
Reports d'échéances fiscales,231.00,7092564.00,76,Occitanie,N,Activités de services administratifs et de soutien,2020-10-08
Reports d'échéances fiscales,58.00,316448.00,76,Occitanie,P,Enseignement,2020-10-08
Reports d'échéances fiscales,181.00,6378974.00,76,Occitanie,Q,Santé humaine et action sociale,2020-10-08
Reports d'échéances fiscales,81.00,3584897.00,76,Occitanie,R,"Arts, spectacles et activités récréatives",2020-10-08
Reports d'échéances fiscales,237.00,1380191.00,76,Occitanie,S,Autres activités de services,2020-10-08
Reports d'échéances fiscales,102.00,918006.00,76,Occitanie,Z,Non connu,2020-10-08
Reports d'échéances fiscales,26.00,594579.00,52,Pays de la Loire,A,"Agriculture, sylviculture et pêche",2020-10-08
Reports d'échéances fiscales,4.00,179921.00,52,Pays de la Loire,B,Industries extractives,2020-10-08
Reports d'échéances fiscales,472.00,36762417.00,52,Pays de la Loire,C,Industrie manufacturière,2020-10-08
Reports d'échéances fiscales,3.00,39918.00,52,Pays de la Loire,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2020-10-08
Reports d'échéances fiscales,3.00,68970.00,52,Pays de la Loire,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-10-08
Reports d'échéances fiscales,433.00,8280914.00,52,Pays de la Loire,F,Construction,2020-10-08
Reports d'échéances fiscales,899.00,31593312.00,52,Pays de la Loire,G,Commerce,2020-10-08
Reports d'échéances fiscales,129.00,3355452.00,52,Pays de la Loire,H,Transports et entreposage,2020-10-08
Reports d'échéances fiscales,555.00,5416342.00,52,Pays de la Loire,I,Hébergement et restauration,2020-10-08
Reports d'échéances fiscales,85.00,4140565.00,52,Pays de la Loire,J,Information et communication,2020-10-08
Reports d'échéances fiscales,225.00,7185307.00,52,Pays de la Loire,K,Activités financières et d'assurance,2020-10-08
