dispositif,nombre_reports,montant_total,reg,libelle_region,code_section,libelle_section,date_maj
Reports d'échéances fiscales,4.00,139761.00,24,Centre-Val de Loire,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-05-27
Reports d'échéances fiscales,230.00,3779801.00,24,Centre-Val de Loire,F,Construction,2021-05-27
Reports d'échéances fiscales,602.00,14645898.00,24,Centre-Val de Loire,G,Commerce,2021-05-27
Reports d'échéances fiscales,106.00,2321125.00,24,Centre-Val de Loire,H,Transports et entreposage,2021-05-27
Reports d'échéances fiscales,411.00,2593625.00,24,Centre-Val de Loire,I,Hébergement et restauration,2021-05-27
Reports d'échéances fiscales,47.00,938068.00,24,Centre-Val de Loire,J,Information et communication,2021-05-27
Reports d'échéances fiscales,109.00,1790446.00,24,Centre-Val de Loire,K,Activités financières et d'assurance,2021-05-27
Reports d'échéances fiscales,208.00,1567051.00,24,Centre-Val de Loire,L,Activités immobilières,2021-05-27
Reports d'échéances fiscales,186.00,3008276.00,24,Centre-Val de Loire,M,"Activités spécialisées, scientifiques et techniques",2021-05-27
Reports d'échéances fiscales,78.00,3561950.00,24,Centre-Val de Loire,N,Activités de services administratifs et de soutien,2021-05-27
Reports d'échéances fiscales,32.00,241031.00,24,Centre-Val de Loire,P,Enseignement,2021-05-27
Reports d'échéances fiscales,77.00,5168800.00,24,Centre-Val de Loire,Q,Santé humaine et action sociale,2021-05-27
Reports d'échéances fiscales,55.00,1573028.00,24,Centre-Val de Loire,R,"Arts, spectacles et activités récréatives",2021-05-27
Reports d'échéances fiscales,83.00,309325.00,24,Centre-Val de Loire,S,Autres activités de services,2021-05-27
Reports d'échéances fiscales,33.00,341236.00,24,Centre-Val de Loire,Z,Non connu,2021-05-27
Reports d'échéances fiscales,7.00,43204.00,94,Corse,A,"Agriculture, sylviculture et pêche",2021-05-27
Reports d'échéances fiscales,34.00,1012604.00,94,Corse,C,Industrie manufacturière,2021-05-27
Reports d'échéances fiscales,8.00,837421.00,94,Corse,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-05-27
Reports d'échéances fiscales,76.00,2551164.00,94,Corse,F,Construction,2021-05-27
Reports d'échéances fiscales,184.00,2871705.00,94,Corse,G,Commerce,2021-05-27
Reports d'échéances fiscales,19.00,780614.00,94,Corse,H,Transports et entreposage,2021-05-27
Reports d'échéances fiscales,171.00,2114719.00,94,Corse,I,Hébergement et restauration,2021-05-27
Reports d'échéances fiscales,8.00,272199.00,94,Corse,J,Information et communication,2021-05-27
Reports d'échéances fiscales,22.00,373574.00,94,Corse,K,Activités financières et d'assurance,2021-05-27
Reports d'échéances fiscales,63.00,2004155.00,94,Corse,L,Activités immobilières,2021-05-27
Reports d'échéances fiscales,55.00,371061.00,94,Corse,M,"Activités spécialisées, scientifiques et techniques",2021-05-27
Reports d'échéances fiscales,29.00,466256.00,94,Corse,N,Activités de services administratifs et de soutien,2021-05-27
Reports d'échéances fiscales,8.00,10915.00,94,Corse,P,Enseignement,2021-05-27
Reports d'échéances fiscales,23.00,321697.00,94,Corse,Q,Santé humaine et action sociale,2021-05-27
Reports d'échéances fiscales,11.00,992662.00,94,Corse,R,"Arts, spectacles et activités récréatives",2021-05-27
Reports d'échéances fiscales,20.00,57062.00,94,Corse,S,Autres activités de services,2021-05-27
Reports d'échéances fiscales,10.00,211220.00,94,Corse,Z,Non connu,2021-05-27
Reports d'échéances fiscales,84.00,2008059.00,44,Grand Est,A,"Agriculture, sylviculture et pêche",2021-05-27
Reports d'échéances fiscales,614.00,56608884.00,44,Grand Est,C,Industrie manufacturière,2021-05-27
Reports d'échéances fiscales,7.00,57630.00,44,Grand Est,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-05-27
Reports d'échéances fiscales,17.00,794367.00,44,Grand Est,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-05-27
Reports d'échéances fiscales,651.00,10792538.00,44,Grand Est,F,Construction,2021-05-27
Reports d'échéances fiscales,1521.00,47519163.00,44,Grand Est,G,Commerce,2021-05-27
Reports d'échéances fiscales,163.00,6020529.00,44,Grand Est,H,Transports et entreposage,2021-05-27
Reports d'échéances fiscales,999.00,10333536.00,44,Grand Est,I,Hébergement et restauration,2021-05-27
Reports d'échéances fiscales,95.00,1396881.00,44,Grand Est,J,Information et communication,2021-05-27
Reports d'échéances fiscales,248.00,7083048.00,44,Grand Est,K,Activités financières et d'assurance,2021-05-27
Reports d'échéances fiscales,520.00,6969293.00,44,Grand Est,L,Activités immobilières,2021-05-27
Reports d'échéances fiscales,473.00,7095254.00,44,Grand Est,M,"Activités spécialisées, scientifiques et techniques",2021-05-27
Reports d'échéances fiscales,226.00,3963822.00,44,Grand Est,N,Activités de services administratifs et de soutien,2021-05-27
Reports d'échéances fiscales,93.00,1028041.00,44,Grand Est,P,Enseignement,2021-05-27
Reports d'échéances fiscales,236.00,6565981.00,44,Grand Est,Q,Santé humaine et action sociale,2021-05-27
Reports d'échéances fiscales,134.00,4667720.00,44,Grand Est,R,"Arts, spectacles et activités récréatives",2021-05-27
Reports d'échéances fiscales,243.00,908657.00,44,Grand Est,S,Autres activités de services,2021-05-27
Reports d'échéances fiscales,44.00,800732.00,44,Grand Est,Z,Non connu,2021-05-27
Reports d'échéances fiscales,13.00,163294.00,01,Guadeloupe,C,Industrie manufacturière,2021-05-27
Reports d'échéances fiscales,10.00,202450.00,01,Guadeloupe,F,Construction,2021-05-27
Reports d'échéances fiscales,40.00,1842907.00,01,Guadeloupe,G,Commerce,2021-05-27
Reports d'échéances fiscales,15.00,183371.00,01,Guadeloupe,I,Hébergement et restauration,2021-05-27
Reports d'échéances fiscales,6.00,1567427.00,01,Guadeloupe,J,Information et communication,2021-05-27
Reports d'échéances fiscales,5.00,10056.00,01,Guadeloupe,K,Activités financières et d'assurance,2021-05-27
Reports d'échéances fiscales,7.00,603209.00,01,Guadeloupe,L,Activités immobilières,2021-05-27
Reports d'échéances fiscales,8.00,78210.00,01,Guadeloupe,M,"Activités spécialisées, scientifiques et techniques",2021-05-27
Reports d'échéances fiscales,14.00,149922.00,01,Guadeloupe,N,Activités de services administratifs et de soutien,2021-05-27
Reports d'échéances fiscales,3.00,50544.00,01,Guadeloupe,P,Enseignement,2021-05-27
Reports d'échéances fiscales,8.00,486352.00,01,Guadeloupe,Q,Santé humaine et action sociale,2021-05-27
Reports d'échéances fiscales,10.00,2735539.00,01,Guadeloupe,Z,Non connu,2021-05-27
Reports d'échéances fiscales,3.00,282011.00,03,Guyane,B,Industries extractives,2021-05-27
Reports d'échéances fiscales,6.00,95573.00,03,Guyane,C,Industrie manufacturière,2021-05-27
Reports d'échéances fiscales,68.00,1931160.00,03,Guyane,G,Commerce,2021-05-27
Reports d'échéances fiscales,7.00,185240.00,03,Guyane,H,Transports et entreposage,2021-05-27
Reports d'échéances fiscales,8.00,116805.00,03,Guyane,I,Hébergement et restauration,2021-05-27
Reports d'échéances fiscales,3.00,68618.00,03,Guyane,K,Activités financières et d'assurance,2021-05-27
Reports d'échéances fiscales,7.00,34490.00,03,Guyane,L,Activités immobilières,2021-05-27
Reports d'échéances fiscales,6.00,293981.00,03,Guyane,M,"Activités spécialisées, scientifiques et techniques",2021-05-27
Reports d'échéances fiscales,11.00,198006.00,03,Guyane,N,Activités de services administratifs et de soutien,2021-05-27
Reports d'échéances fiscales,8.00,1098749.00,03,Guyane,Q,Santé humaine et action sociale,2021-05-27
Reports d'échéances fiscales,15.00,151985.00,03,Guyane,Z,Non connu,2021-05-27
Reports d'échéances fiscales,20.00,538719.00,32,Hauts-de-France,A,"Agriculture, sylviculture et pêche",2021-05-27
Reports d'échéances fiscales,561.00,77272846.00,32,Hauts-de-France,C,Industrie manufacturière,2021-05-27
Reports d'échéances fiscales,23.00,412647.00,32,Hauts-de-France,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-05-27
Reports d'échéances fiscales,25.00,2251452.00,32,Hauts-de-France,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-05-27
Reports d'échéances fiscales,544.00,44373588.00,32,Hauts-de-France,F,Construction,2021-05-27
Reports d'échéances fiscales,1498.00,150453227.00,32,Hauts-de-France,G,Commerce,2021-05-27
Reports d'échéances fiscales,213.00,9955162.00,32,Hauts-de-France,H,Transports et entreposage,2021-05-27
Reports d'échéances fiscales,999.00,8210306.00,32,Hauts-de-France,I,Hébergement et restauration,2021-05-27
Reports d'échéances fiscales,128.00,6642220.00,32,Hauts-de-France,J,Information et communication,2021-05-27
Reports d'échéances fiscales,242.00,4538727.00,32,Hauts-de-France,K,Activités financières et d'assurance,2021-05-27
Reports d'échéances fiscales,387.00,5524606.00,32,Hauts-de-France,L,Activités immobilières,2021-05-27
Reports d'échéances fiscales,517.00,12308379.00,32,Hauts-de-France,M,"Activités spécialisées, scientifiques et techniques",2021-05-27
Reports d'échéances fiscales,230.00,12413831.00,32,Hauts-de-France,N,Activités de services administratifs et de soutien,2021-05-27
Reports d'échéances fiscales,106.00,941724.00,32,Hauts-de-France,P,Enseignement,2021-05-27
Reports d'échéances fiscales,186.00,5218853.00,32,Hauts-de-France,Q,Santé humaine et action sociale,2021-05-27
Reports d'échéances fiscales,111.00,4479684.00,32,Hauts-de-France,R,"Arts, spectacles et activités récréatives",2021-05-27
Reports d'échéances fiscales,357.00,1732750.00,32,Hauts-de-France,S,Autres activités de services,2021-05-27
Reports d'échéances fiscales,40.00,561510.00,32,Hauts-de-France,Z,Non connu,2021-05-27
Reports d'échéances fiscales,5.00,5502.00,11,Île-de-France,A,"Agriculture, sylviculture et pêche",2021-05-27
Reports d'échéances fiscales,783.00,133408092.00,11,Île-de-France,C,Industrie manufacturière,2021-05-27
Reports d'échéances fiscales,59.00,5315571.00,11,Île-de-France,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-05-27
Reports d'échéances fiscales,14.00,199121.00,11,Île-de-France,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-05-27
Reports d'échéances fiscales,1250.00,44433812.00,11,Île-de-France,F,Construction,2021-05-27
Reports d'échéances fiscales,3169.00,273704443.00,11,Île-de-France,G,Commerce,2021-05-27
Reports d'échéances fiscales,841.00,64923958.00,11,Île-de-France,H,Transports et entreposage,2021-05-27
Reports d'échéances fiscales,2444.00,57934584.00,11,Île-de-France,I,Hébergement et restauration,2021-05-27
Reports d'échéances fiscales,945.00,178901620.00,11,Île-de-France,J,Information et communication,2021-05-27
Reports d'échéances fiscales,713.00,73956608.00,11,Île-de-France,K,Activités financières et d'assurance,2021-05-27
Reports d'échéances fiscales,978.00,66286066.00,11,Île-de-France,L,Activités immobilières,2021-05-27
Reports d'échéances fiscales,2483.00,135490588.00,11,Île-de-France,M,"Activités spécialisées, scientifiques et techniques",2021-05-27
Reports d'échéances fiscales,886.00,67328631.00,11,Île-de-France,N,Activités de services administratifs et de soutien,2021-05-27
Reports d'échéances fiscales,280.00,14517958.00,11,Île-de-France,P,Enseignement,2021-05-27
Reports d'échéances fiscales,571.00,15411342.00,11,Île-de-France,Q,Santé humaine et action sociale,2021-05-27
Reports d'échéances fiscales,398.00,12992851.00,11,Île-de-France,R,"Arts, spectacles et activités récréatives",2021-05-27
Reports d'échéances fiscales,702.00,8375653.00,11,Île-de-France,S,Autres activités de services,2021-05-27
Reports d'échéances fiscales,4.00,9243.00,11,Île-de-France,X,,2021-05-27
Reports d'échéances fiscales,45.00,4834871.00,11,Île-de-France,Z,Non connu,2021-05-27
Reports d'échéances fiscales,84.00,3045629.00,04,La Réunion,C,Industrie manufacturière,2021-05-27
Reports d'échéances fiscales,88.00,1318607.00,04,La Réunion,F,Construction,2021-05-27
Reports d'échéances fiscales,277.00,7741075.00,04,La Réunion,G,Commerce,2021-05-27
Reports d'échéances fiscales,33.00,499175.00,04,La Réunion,H,Transports et entreposage,2021-05-27
Reports d'échéances fiscales,77.00,933804.00,04,La Réunion,I,Hébergement et restauration,2021-05-27
Reports d'échéances fiscales,29.00,166871.00,04,La Réunion,J,Information et communication,2021-05-27
Reports d'échéances fiscales,36.00,2304003.00,04,La Réunion,K,Activités financières et d'assurance,2021-05-27
Reports d'échéances fiscales,84.00,1666168.00,04,La Réunion,L,Activités immobilières,2021-05-27
Reports d'échéances fiscales,74.00,1897160.00,04,La Réunion,M,"Activités spécialisées, scientifiques et techniques",2021-05-27
Reports d'échéances fiscales,41.00,763650.00,04,La Réunion,N,Activités de services administratifs et de soutien,2021-05-27
Reports d'échéances fiscales,18.00,102475.00,04,La Réunion,P,Enseignement,2021-05-27
Reports d'échéances fiscales,31.00,1163275.00,04,La Réunion,Q,Santé humaine et action sociale,2021-05-27
Reports d'échéances fiscales,9.00,1757698.00,04,La Réunion,R,"Arts, spectacles et activités récréatives",2021-05-27
Reports d'échéances fiscales,22.00,39176.00,04,La Réunion,S,Autres activités de services,2021-05-27
Reports d'échéances fiscales,4.00,592509.00,04,La Réunion,Z,Non connu,2021-05-27
Reports d'échéances fiscales,28.00,697982.00,02,Martinique,C,Industrie manufacturière,2021-05-27
Reports d'échéances fiscales,3.00,351750.00,02,Martinique,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-05-27
Reports d'échéances fiscales,22.00,261126.00,02,Martinique,F,Construction,2021-05-27
Reports d'échéances fiscales,83.00,3374954.00,02,Martinique,G,Commerce,2021-05-27
Reports d'échéances fiscales,16.00,2537587.00,02,Martinique,H,Transports et entreposage,2021-05-27
Reports d'échéances fiscales,29.00,280034.00,02,Martinique,I,Hébergement et restauration,2021-05-27
Reports d'échéances fiscales,11.00,43778.00,02,Martinique,J,Information et communication,2021-05-27
Reports d'échéances fiscales,12.00,588693.00,02,Martinique,K,Activités financières et d'assurance,2021-05-27
Reports d'échéances fiscales,22.00,523655.00,02,Martinique,L,Activités immobilières,2021-05-27
Reports d'échéances fiscales,28.00,160955.00,02,Martinique,M,"Activités spécialisées, scientifiques et techniques",2021-05-27
Reports d'échéances fiscales,28.00,459705.00,02,Martinique,N,Activités de services administratifs et de soutien,2021-05-27
Reports d'échéances fiscales,9.00,363149.00,02,Martinique,Q,Santé humaine et action sociale,2021-05-27
Reports d'échéances fiscales,11.00,194280.00,02,Martinique,R,"Arts, spectacles et activités récréatives",2021-05-27
Reports d'échéances fiscales,24.00,158310.00,02,Martinique,S,Autres activités de services,2021-05-27
Reports d'échéances fiscales,6.00,53187.00,02,Martinique,Z,Non connu,2021-05-27
Reports d'échéances fiscales,10.00,193107.00,06,Mayotte,G,Commerce,2021-05-27
Reports d'échéances fiscales,3.00,16009.00,06,Mayotte,L,Activités immobilières,2021-05-27
Reports d'échéances fiscales,3.00,32875.00,06,Mayotte,M,"Activités spécialisées, scientifiques et techniques",2021-05-27
Reports d'échéances fiscales,6.00,56640.00,06,Mayotte,Z,Non connu,2021-05-27
Reports d'échéances fiscales,17.00,273214.00,28,Normandie,A,"Agriculture, sylviculture et pêche",2021-05-27
Reports d'échéances fiscales,296.00,17965393.00,28,Normandie,C,Industrie manufacturière,2021-05-27
Reports d'échéances fiscales,4.00,82206.00,28,Normandie,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-05-27
Reports d'échéances fiscales,320.00,7128133.00,28,Normandie,F,Construction,2021-05-27
Reports d'échéances fiscales,801.00,17805263.00,28,Normandie,G,Commerce,2021-05-27
Reports d'échéances fiscales,123.00,4289938.00,28,Normandie,H,Transports et entreposage,2021-05-27
Reports d'échéances fiscales,529.00,5116151.00,28,Normandie,I,Hébergement et restauration,2021-05-27
Reports d'échéances fiscales,44.00,409520.00,28,Normandie,J,Information et communication,2021-05-27
Reports d'échéances fiscales,121.00,2575025.00,28,Normandie,K,Activités financières et d'assurance,2021-05-27
Reports d'échéances fiscales,243.00,2640445.00,28,Normandie,L,Activités immobilières,2021-05-27
Reports d'échéances fiscales,298.00,4663939.00,28,Normandie,M,"Activités spécialisées, scientifiques et techniques",2021-05-27
Reports d'échéances fiscales,112.00,6123502.00,28,Normandie,N,Activités de services administratifs et de soutien,2021-05-27
Reports d'échéances fiscales,45.00,620538.00,28,Normandie,P,Enseignement,2021-05-27
Reports d'échéances fiscales,123.00,3182006.00,28,Normandie,Q,Santé humaine et action sociale,2021-05-27
Reports d'échéances fiscales,103.00,2164061.00,28,Normandie,R,"Arts, spectacles et activités récréatives",2021-05-27
Reports d'échéances fiscales,100.00,953667.00,28,Normandie,S,Autres activités de services,2021-05-27
Reports d'échéances fiscales,25.00,602687.00,28,Normandie,Z,Non connu,2021-05-27
Reports d'échéances fiscales,129.00,6066488.00,75,Nouvelle-Aquitaine,A,"Agriculture, sylviculture et pêche",2021-05-27
Reports d'échéances fiscales,13.00,4485374.00,75,Nouvelle-Aquitaine,B,Industries extractives,2021-05-27
Reports d'échéances fiscales,782.00,56830949.00,75,Nouvelle-Aquitaine,C,Industrie manufacturière,2021-05-27
Reports d'échéances fiscales,6.00,19032.00,75,Nouvelle-Aquitaine,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-05-27
Reports d'échéances fiscales,25.00,1539887.00,75,Nouvelle-Aquitaine,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-05-27
Reports d'échéances fiscales,774.00,20869297.00,75,Nouvelle-Aquitaine,F,Construction,2021-05-27
Reports d'échéances fiscales,1996.00,46332057.00,75,Nouvelle-Aquitaine,G,Commerce,2021-05-27
Reports d'échéances fiscales,212.00,7504915.00,75,Nouvelle-Aquitaine,H,Transports et entreposage,2021-05-27
Reports d'échéances fiscales,1526.00,13448645.00,75,Nouvelle-Aquitaine,I,Hébergement et restauration,2021-05-27
Reports d'échéances fiscales,125.00,8599673.00,75,Nouvelle-Aquitaine,J,Information et communication,2021-05-27
Reports d'échéances fiscales,352.00,8022129.00,75,Nouvelle-Aquitaine,K,Activités financières et d'assurance,2021-05-27
Reports d'échéances fiscales,676.00,7822415.00,75,Nouvelle-Aquitaine,L,Activités immobilières,2021-05-27
Reports d'échéances fiscales,680.00,9300820.00,75,Nouvelle-Aquitaine,M,"Activités spécialisées, scientifiques et techniques",2021-05-27
Reports d'échéances fiscales,357.00,6108045.00,75,Nouvelle-Aquitaine,N,Activités de services administratifs et de soutien,2021-05-27
Reports d'échéances fiscales,112.00,918898.00,75,Nouvelle-Aquitaine,P,Enseignement,2021-05-27
Reports d'échéances fiscales,234.00,12195844.00,75,Nouvelle-Aquitaine,Q,Santé humaine et action sociale,2021-05-27
Reports d'échéances fiscales,175.00,2473421.00,75,Nouvelle-Aquitaine,R,"Arts, spectacles et activités récréatives",2021-05-27
Reports d'échéances fiscales,318.00,1336207.00,75,Nouvelle-Aquitaine,S,Autres activités de services,2021-05-27
Reports d'échéances fiscales,54.00,2544558.00,75,Nouvelle-Aquitaine,Z,Non connu,2021-05-27
Reports d'échéances fiscales,69.00,1147077.00,76,Occitanie,A,"Agriculture, sylviculture et pêche",2021-05-27
Reports d'échéances fiscales,4.00,553419.00,76,Occitanie,B,Industries extractives,2021-05-27
Reports d'échéances fiscales,537.00,37024544.00,76,Occitanie,C,Industrie manufacturière,2021-05-27
Reports d'échéances fiscales,15.00,800078.00,76,Occitanie,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-05-27
Reports d'échéances fiscales,20.00,457381.00,76,Occitanie,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-05-27
Reports d'échéances fiscales,736.00,23585005.00,76,Occitanie,F,Construction,2021-05-27
Reports d'échéances fiscales,1836.00,48480186.00,76,Occitanie,G,Commerce,2021-05-27
Reports d'échéances fiscales,229.00,8498606.00,76,Occitanie,H,Transports et entreposage,2021-05-27
Reports d'échéances fiscales,1304.00,12710495.00,76,Occitanie,I,Hébergement et restauration,2021-05-27
Reports d'échéances fiscales,158.00,3135933.00,76,Occitanie,J,Information et communication,2021-05-27
Reports d'échéances fiscales,246.00,15846834.00,76,Occitanie,K,Activités financières et d'assurance,2021-05-27
Reports d'échéances fiscales,600.00,10599262.00,76,Occitanie,L,Activités immobilières,2021-05-27
Reports d'échéances fiscales,580.00,12641206.00,76,Occitanie,M,"Activités spécialisées, scientifiques et techniques",2021-05-27
Reports d'échéances fiscales,309.00,9499476.00,76,Occitanie,N,Activités de services administratifs et de soutien,2021-05-27
Reports d'échéances fiscales,102.00,1493410.00,76,Occitanie,P,Enseignement,2021-05-27
Reports d'échéances fiscales,195.00,6513703.00,76,Occitanie,Q,Santé humaine et action sociale,2021-05-27
Reports d'échéances fiscales,177.00,4221219.00,76,Occitanie,R,"Arts, spectacles et activités récréatives",2021-05-27
Reports d'échéances fiscales,348.00,2062180.00,76,Occitanie,S,Autres activités de services,2021-05-27
Reports d'échéances fiscales,61.00,657106.00,76,Occitanie,Z,Non connu,2021-05-27
Reports d'échéances fiscales,26.00,594579.00,52,Pays de la Loire,A,"Agriculture, sylviculture et pêche",2021-05-27
Reports d'échéances fiscales,4.00,179921.00,52,Pays de la Loire,B,Industries extractives,2021-05-27
Reports d'échéances fiscales,527.00,38772571.00,52,Pays de la Loire,C,Industrie manufacturière,2021-05-27
Reports d'échéances fiscales,3.00,39918.00,52,Pays de la Loire,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-05-27
Reports d'échéances fiscales,7.00,108955.00,52,Pays de la Loire,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-05-27
