dispositif,nombre_reports,montant_total,reg,libelle_region,code_section,libelle_section,date_maj
Reports d'échéances fiscales,210.00,2810461.00,27,Bourgogne-Franche-Comté,F,Construction,2021-06-10
Reports d'échéances fiscales,694.00,18486993.00,27,Bourgogne-Franche-Comté,G,Commerce,2021-06-10
Reports d'échéances fiscales,89.00,2418182.00,27,Bourgogne-Franche-Comté,H,Transports et entreposage,2021-06-10
Reports d'échéances fiscales,551.00,2853698.00,27,Bourgogne-Franche-Comté,I,Hébergement et restauration,2021-06-10
Reports d'échéances fiscales,27.00,752200.00,27,Bourgogne-Franche-Comté,J,Information et communication,2021-06-10
Reports d'échéances fiscales,71.00,2841802.00,27,Bourgogne-Franche-Comté,K,Activités financières et d'assurance,2021-06-10
Reports d'échéances fiscales,227.00,3301775.00,27,Bourgogne-Franche-Comté,L,Activités immobilières,2021-06-10
Reports d'échéances fiscales,218.00,3186992.00,27,Bourgogne-Franche-Comté,M,"Activités spécialisées, scientifiques et techniques",2021-06-10
Reports d'échéances fiscales,81.00,2121768.00,27,Bourgogne-Franche-Comté,N,Activités de services administratifs et de soutien,2021-06-10
Reports d'échéances fiscales,25.00,63158.00,27,Bourgogne-Franche-Comté,P,Enseignement,2021-06-10
Reports d'échéances fiscales,96.00,3020920.00,27,Bourgogne-Franche-Comté,Q,Santé humaine et action sociale,2021-06-10
Reports d'échéances fiscales,81.00,5160406.00,27,Bourgogne-Franche-Comté,R,"Arts, spectacles et activités récréatives",2021-06-10
Reports d'échéances fiscales,93.00,297880.00,27,Bourgogne-Franche-Comté,S,Autres activités de services,2021-06-10
Reports d'échéances fiscales,31.00,264420.00,27,Bourgogne-Franche-Comté,Z,Non connu,2021-06-10
Reports d'échéances fiscales,28.00,337826.00,53,Bretagne,A,"Agriculture, sylviculture et pêche",2021-06-10
Reports d'échéances fiscales,353.00,23783916.00,53,Bretagne,C,Industrie manufacturière,2021-06-10
Reports d'échéances fiscales,4.00,76610.00,53,Bretagne,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-06-10
Reports d'échéances fiscales,369.00,13941327.00,53,Bretagne,F,Construction,2021-06-10
Reports d'échéances fiscales,863.00,30212271.00,53,Bretagne,G,Commerce,2021-06-10
Reports d'échéances fiscales,98.00,4954837.00,53,Bretagne,H,Transports et entreposage,2021-06-10
Reports d'échéances fiscales,789.00,9774457.00,53,Bretagne,I,Hébergement et restauration,2021-06-10
Reports d'échéances fiscales,73.00,3440336.00,53,Bretagne,J,Information et communication,2021-06-10
Reports d'échéances fiscales,200.00,7269447.00,53,Bretagne,K,Activités financières et d'assurance,2021-06-10
Reports d'échéances fiscales,295.00,3868812.00,53,Bretagne,L,Activités immobilières,2021-06-10
Reports d'échéances fiscales,330.00,5962882.00,53,Bretagne,M,"Activités spécialisées, scientifiques et techniques",2021-06-10
Reports d'échéances fiscales,136.00,3073742.00,53,Bretagne,N,Activités de services administratifs et de soutien,2021-06-10
Reports d'échéances fiscales,44.00,501744.00,53,Bretagne,P,Enseignement,2021-06-10
Reports d'échéances fiscales,114.00,6244387.00,53,Bretagne,Q,Santé humaine et action sociale,2021-06-10
Reports d'échéances fiscales,69.00,1097131.00,53,Bretagne,R,"Arts, spectacles et activités récréatives",2021-06-10
Reports d'échéances fiscales,103.00,273999.00,53,Bretagne,S,Autres activités de services,2021-06-10
Reports d'échéances fiscales,20.00,612373.00,53,Bretagne,Z,Non connu,2021-06-10
Reports d'échéances fiscales,17.00,1032036.00,24,Centre-Val de Loire,A,"Agriculture, sylviculture et pêche",2021-06-10
Reports d'échéances fiscales,286.00,13597663.00,24,Centre-Val de Loire,C,Industrie manufacturière,2021-06-10
Reports d'échéances fiscales,4.00,139761.00,24,Centre-Val de Loire,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-06-10
Reports d'échéances fiscales,230.00,3779801.00,24,Centre-Val de Loire,F,Construction,2021-06-10
Reports d'échéances fiscales,602.00,14645898.00,24,Centre-Val de Loire,G,Commerce,2021-06-10
Reports d'échéances fiscales,107.00,2327111.00,24,Centre-Val de Loire,H,Transports et entreposage,2021-06-10
Reports d'échéances fiscales,411.00,2593625.00,24,Centre-Val de Loire,I,Hébergement et restauration,2021-06-10
Reports d'échéances fiscales,47.00,938068.00,24,Centre-Val de Loire,J,Information et communication,2021-06-10
Reports d'échéances fiscales,109.00,1790446.00,24,Centre-Val de Loire,K,Activités financières et d'assurance,2021-06-10
Reports d'échéances fiscales,208.00,1567051.00,24,Centre-Val de Loire,L,Activités immobilières,2021-06-10
Reports d'échéances fiscales,186.00,3011555.00,24,Centre-Val de Loire,M,"Activités spécialisées, scientifiques et techniques",2021-06-10
Reports d'échéances fiscales,78.00,3561950.00,24,Centre-Val de Loire,N,Activités de services administratifs et de soutien,2021-06-10
Reports d'échéances fiscales,32.00,241031.00,24,Centre-Val de Loire,P,Enseignement,2021-06-10
Reports d'échéances fiscales,77.00,5168800.00,24,Centre-Val de Loire,Q,Santé humaine et action sociale,2021-06-10
Reports d'échéances fiscales,55.00,1573028.00,24,Centre-Val de Loire,R,"Arts, spectacles et activités récréatives",2021-06-10
Reports d'échéances fiscales,83.00,309325.00,24,Centre-Val de Loire,S,Autres activités de services,2021-06-10
Reports d'échéances fiscales,33.00,341236.00,24,Centre-Val de Loire,Z,Non connu,2021-06-10
Reports d'échéances fiscales,7.00,43204.00,94,Corse,A,"Agriculture, sylviculture et pêche",2021-06-10
Reports d'échéances fiscales,34.00,1012604.00,94,Corse,C,Industrie manufacturière,2021-06-10
Reports d'échéances fiscales,8.00,837421.00,94,Corse,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-06-10
Reports d'échéances fiscales,76.00,2551164.00,94,Corse,F,Construction,2021-06-10
Reports d'échéances fiscales,184.00,2871705.00,94,Corse,G,Commerce,2021-06-10
Reports d'échéances fiscales,19.00,780614.00,94,Corse,H,Transports et entreposage,2021-06-10
Reports d'échéances fiscales,171.00,2114719.00,94,Corse,I,Hébergement et restauration,2021-06-10
Reports d'échéances fiscales,8.00,272199.00,94,Corse,J,Information et communication,2021-06-10
Reports d'échéances fiscales,22.00,373574.00,94,Corse,K,Activités financières et d'assurance,2021-06-10
Reports d'échéances fiscales,63.00,2004155.00,94,Corse,L,Activités immobilières,2021-06-10
Reports d'échéances fiscales,55.00,371061.00,94,Corse,M,"Activités spécialisées, scientifiques et techniques",2021-06-10
Reports d'échéances fiscales,29.00,496256.00,94,Corse,N,Activités de services administratifs et de soutien,2021-06-10
Reports d'échéances fiscales,8.00,10915.00,94,Corse,P,Enseignement,2021-06-10
Reports d'échéances fiscales,23.00,321697.00,94,Corse,Q,Santé humaine et action sociale,2021-06-10
Reports d'échéances fiscales,11.00,992662.00,94,Corse,R,"Arts, spectacles et activités récréatives",2021-06-10
Reports d'échéances fiscales,20.00,57062.00,94,Corse,S,Autres activités de services,2021-06-10
Reports d'échéances fiscales,10.00,211220.00,94,Corse,Z,Non connu,2021-06-10
Reports d'échéances fiscales,84.00,2008059.00,44,Grand Est,A,"Agriculture, sylviculture et pêche",2021-06-10
Reports d'échéances fiscales,614.00,56637906.00,44,Grand Est,C,Industrie manufacturière,2021-06-10
Reports d'échéances fiscales,7.00,57630.00,44,Grand Est,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-06-10
Reports d'échéances fiscales,17.00,794367.00,44,Grand Est,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-06-10
Reports d'échéances fiscales,651.00,10792538.00,44,Grand Est,F,Construction,2021-06-10
Reports d'échéances fiscales,1526.00,47800978.00,44,Grand Est,G,Commerce,2021-06-10
Reports d'échéances fiscales,163.00,6020529.00,44,Grand Est,H,Transports et entreposage,2021-06-10
Reports d'échéances fiscales,1000.00,10362637.00,44,Grand Est,I,Hébergement et restauration,2021-06-10
Reports d'échéances fiscales,96.00,1429602.00,44,Grand Est,J,Information et communication,2021-06-10
Reports d'échéances fiscales,248.00,7083048.00,44,Grand Est,K,Activités financières et d'assurance,2021-06-10
Reports d'échéances fiscales,520.00,6969293.00,44,Grand Est,L,Activités immobilières,2021-06-10
Reports d'échéances fiscales,475.00,7099488.00,44,Grand Est,M,"Activités spécialisées, scientifiques et techniques",2021-06-10
Reports d'échéances fiscales,226.00,3963822.00,44,Grand Est,N,Activités de services administratifs et de soutien,2021-06-10
Reports d'échéances fiscales,93.00,1028041.00,44,Grand Est,P,Enseignement,2021-06-10
Reports d'échéances fiscales,236.00,6565981.00,44,Grand Est,Q,Santé humaine et action sociale,2021-06-10
Reports d'échéances fiscales,134.00,4667720.00,44,Grand Est,R,"Arts, spectacles et activités récréatives",2021-06-10
Reports d'échéances fiscales,243.00,908657.00,44,Grand Est,S,Autres activités de services,2021-06-10
Reports d'échéances fiscales,44.00,800732.00,44,Grand Est,Z,Non connu,2021-06-10
Reports d'échéances fiscales,13.00,163294.00,01,Guadeloupe,C,Industrie manufacturière,2021-06-10
Reports d'échéances fiscales,10.00,202450.00,01,Guadeloupe,F,Construction,2021-06-10
Reports d'échéances fiscales,40.00,1842907.00,01,Guadeloupe,G,Commerce,2021-06-10
Reports d'échéances fiscales,15.00,183371.00,01,Guadeloupe,I,Hébergement et restauration,2021-06-10
Reports d'échéances fiscales,6.00,1567427.00,01,Guadeloupe,J,Information et communication,2021-06-10
Reports d'échéances fiscales,5.00,10056.00,01,Guadeloupe,K,Activités financières et d'assurance,2021-06-10
Reports d'échéances fiscales,7.00,603209.00,01,Guadeloupe,L,Activités immobilières,2021-06-10
Reports d'échéances fiscales,8.00,78210.00,01,Guadeloupe,M,"Activités spécialisées, scientifiques et techniques",2021-06-10
Reports d'échéances fiscales,14.00,149922.00,01,Guadeloupe,N,Activités de services administratifs et de soutien,2021-06-10
Reports d'échéances fiscales,3.00,50544.00,01,Guadeloupe,P,Enseignement,2021-06-10
Reports d'échéances fiscales,8.00,486352.00,01,Guadeloupe,Q,Santé humaine et action sociale,2021-06-10
Reports d'échéances fiscales,10.00,2735539.00,01,Guadeloupe,Z,Non connu,2021-06-10
Reports d'échéances fiscales,3.00,282011.00,03,Guyane,B,Industries extractives,2021-06-10
Reports d'échéances fiscales,6.00,95573.00,03,Guyane,C,Industrie manufacturière,2021-06-10
Reports d'échéances fiscales,68.00,1931160.00,03,Guyane,G,Commerce,2021-06-10
Reports d'échéances fiscales,7.00,185240.00,03,Guyane,H,Transports et entreposage,2021-06-10
Reports d'échéances fiscales,8.00,116805.00,03,Guyane,I,Hébergement et restauration,2021-06-10
Reports d'échéances fiscales,3.00,68618.00,03,Guyane,K,Activités financières et d'assurance,2021-06-10
Reports d'échéances fiscales,8.00,66112.00,03,Guyane,L,Activités immobilières,2021-06-10
Reports d'échéances fiscales,6.00,293981.00,03,Guyane,M,"Activités spécialisées, scientifiques et techniques",2021-06-10
Reports d'échéances fiscales,11.00,198006.00,03,Guyane,N,Activités de services administratifs et de soutien,2021-06-10
Reports d'échéances fiscales,8.00,1098749.00,03,Guyane,Q,Santé humaine et action sociale,2021-06-10
Reports d'échéances fiscales,16.00,153833.00,03,Guyane,Z,Non connu,2021-06-10
Reports d'échéances fiscales,20.00,538719.00,32,Hauts-de-France,A,"Agriculture, sylviculture et pêche",2021-06-10
Reports d'échéances fiscales,563.00,77407161.00,32,Hauts-de-France,C,Industrie manufacturière,2021-06-10
Reports d'échéances fiscales,23.00,412647.00,32,Hauts-de-France,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-06-10
Reports d'échéances fiscales,25.00,2251452.00,32,Hauts-de-France,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-06-10
Reports d'échéances fiscales,547.00,44379627.00,32,Hauts-de-France,F,Construction,2021-06-10
Reports d'échéances fiscales,1509.00,150568490.00,32,Hauts-de-France,G,Commerce,2021-06-10
Reports d'échéances fiscales,214.00,9975162.00,32,Hauts-de-France,H,Transports et entreposage,2021-06-10
Reports d'échéances fiscales,1002.00,8236486.00,32,Hauts-de-France,I,Hébergement et restauration,2021-06-10
Reports d'échéances fiscales,128.00,6642220.00,32,Hauts-de-France,J,Information et communication,2021-06-10
Reports d'échéances fiscales,242.00,4538727.00,32,Hauts-de-France,K,Activités financières et d'assurance,2021-06-10
Reports d'échéances fiscales,387.00,5524606.00,32,Hauts-de-France,L,Activités immobilières,2021-06-10
Reports d'échéances fiscales,518.00,12311379.00,32,Hauts-de-France,M,"Activités spécialisées, scientifiques et techniques",2021-06-10
Reports d'échéances fiscales,231.00,12419684.00,32,Hauts-de-France,N,Activités de services administratifs et de soutien,2021-06-10
Reports d'échéances fiscales,106.00,941724.00,32,Hauts-de-France,P,Enseignement,2021-06-10
Reports d'échéances fiscales,186.00,5218853.00,32,Hauts-de-France,Q,Santé humaine et action sociale,2021-06-10
Reports d'échéances fiscales,111.00,4479684.00,32,Hauts-de-France,R,"Arts, spectacles et activités récréatives",2021-06-10
Reports d'échéances fiscales,357.00,1732750.00,32,Hauts-de-France,S,Autres activités de services,2021-06-10
Reports d'échéances fiscales,40.00,561510.00,32,Hauts-de-France,Z,Non connu,2021-06-10
Reports d'échéances fiscales,784.00,133973341.00,11,Île-de-France,C,Industrie manufacturière,2021-06-10
Reports d'échéances fiscales,59.00,5315571.00,11,Île-de-France,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-06-10
Reports d'échéances fiscales,24.00,1578679.00,11,Île-de-France,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-06-10
Reports d'échéances fiscales,1254.00,45935549.00,11,Île-de-France,F,Construction,2021-06-10
Reports d'échéances fiscales,3191.00,274320574.00,11,Île-de-France,G,Commerce,2021-06-10
Reports d'échéances fiscales,843.00,64932301.00,11,Île-de-France,H,Transports et entreposage,2021-06-10
Reports d'échéances fiscales,2451.00,58472985.00,11,Île-de-France,I,Hébergement et restauration,2021-06-10
Reports d'échéances fiscales,949.00,179701143.00,11,Île-de-France,J,Information et communication,2021-06-10
Reports d'échéances fiscales,716.00,74257847.00,11,Île-de-France,K,Activités financières et d'assurance,2021-06-10
Reports d'échéances fiscales,979.00,66297864.00,11,Île-de-France,L,Activités immobilières,2021-06-10
Reports d'échéances fiscales,2492.00,137650938.00,11,Île-de-France,M,"Activités spécialisées, scientifiques et techniques",2021-06-10
Reports d'échéances fiscales,889.00,67417685.00,11,Île-de-France,N,Activités de services administratifs et de soutien,2021-06-10
Reports d'échéances fiscales,280.00,14517958.00,11,Île-de-France,P,Enseignement,2021-06-10
Reports d'échéances fiscales,571.00,15411342.00,11,Île-de-France,Q,Santé humaine et action sociale,2021-06-10
Reports d'échéances fiscales,399.00,13169298.00,11,Île-de-France,R,"Arts, spectacles et activités récréatives",2021-06-10
Reports d'échéances fiscales,703.00,8378118.00,11,Île-de-France,S,Autres activités de services,2021-06-10
Reports d'échéances fiscales,4.00,9243.00,11,Île-de-France,X,,2021-06-10
Reports d'échéances fiscales,44.00,4777718.00,11,Île-de-France,Z,Non connu,2021-06-10
Reports d'échéances fiscales,84.00,3045629.00,04,La Réunion,C,Industrie manufacturière,2021-06-10
Reports d'échéances fiscales,88.00,1318607.00,04,La Réunion,F,Construction,2021-06-10
Reports d'échéances fiscales,277.00,7741075.00,04,La Réunion,G,Commerce,2021-06-10
Reports d'échéances fiscales,33.00,499175.00,04,La Réunion,H,Transports et entreposage,2021-06-10
Reports d'échéances fiscales,77.00,933804.00,04,La Réunion,I,Hébergement et restauration,2021-06-10
Reports d'échéances fiscales,29.00,166871.00,04,La Réunion,J,Information et communication,2021-06-10
Reports d'échéances fiscales,36.00,2304003.00,04,La Réunion,K,Activités financières et d'assurance,2021-06-10
Reports d'échéances fiscales,84.00,1666168.00,04,La Réunion,L,Activités immobilières,2021-06-10
Reports d'échéances fiscales,74.00,1897160.00,04,La Réunion,M,"Activités spécialisées, scientifiques et techniques",2021-06-10
Reports d'échéances fiscales,41.00,763650.00,04,La Réunion,N,Activités de services administratifs et de soutien,2021-06-10
Reports d'échéances fiscales,18.00,102475.00,04,La Réunion,P,Enseignement,2021-06-10
Reports d'échéances fiscales,31.00,1163275.00,04,La Réunion,Q,Santé humaine et action sociale,2021-06-10
Reports d'échéances fiscales,9.00,1757698.00,04,La Réunion,R,"Arts, spectacles et activités récréatives",2021-06-10
Reports d'échéances fiscales,22.00,39176.00,04,La Réunion,S,Autres activités de services,2021-06-10
Reports d'échéances fiscales,4.00,592509.00,04,La Réunion,Z,Non connu,2021-06-10
Reports d'échéances fiscales,28.00,697982.00,02,Martinique,C,Industrie manufacturière,2021-06-10
Reports d'échéances fiscales,3.00,351750.00,02,Martinique,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-06-10
Reports d'échéances fiscales,24.00,300876.00,02,Martinique,F,Construction,2021-06-10
Reports d'échéances fiscales,84.00,3376908.00,02,Martinique,G,Commerce,2021-06-10
Reports d'échéances fiscales,16.00,2537587.00,02,Martinique,H,Transports et entreposage,2021-06-10
Reports d'échéances fiscales,31.00,282954.00,02,Martinique,I,Hébergement et restauration,2021-06-10
Reports d'échéances fiscales,11.00,43778.00,02,Martinique,J,Information et communication,2021-06-10
Reports d'échéances fiscales,12.00,588693.00,02,Martinique,K,Activités financières et d'assurance,2021-06-10
Reports d'échéances fiscales,23.00,529415.00,02,Martinique,L,Activités immobilières,2021-06-10
Reports d'échéances fiscales,28.00,160955.00,02,Martinique,M,"Activités spécialisées, scientifiques et techniques",2021-06-10
Reports d'échéances fiscales,28.00,459705.00,02,Martinique,N,Activités de services administratifs et de soutien,2021-06-10
Reports d'échéances fiscales,10.00,366539.00,02,Martinique,Q,Santé humaine et action sociale,2021-06-10
Reports d'échéances fiscales,13.00,197039.00,02,Martinique,R,"Arts, spectacles et activités récréatives",2021-06-10
Reports d'échéances fiscales,25.00,164327.00,02,Martinique,S,Autres activités de services,2021-06-10
Reports d'échéances fiscales,6.00,53187.00,02,Martinique,Z,Non connu,2021-06-10
Reports d'échéances fiscales,10.00,193107.00,06,Mayotte,G,Commerce,2021-06-10
Reports d'échéances fiscales,3.00,16009.00,06,Mayotte,L,Activités immobilières,2021-06-10
Reports d'échéances fiscales,3.00,32875.00,06,Mayotte,M,"Activités spécialisées, scientifiques et techniques",2021-06-10
Reports d'échéances fiscales,6.00,56640.00,06,Mayotte,Z,Non connu,2021-06-10
Reports d'échéances fiscales,17.00,273214.00,28,Normandie,A,"Agriculture, sylviculture et pêche",2021-06-10
Reports d'échéances fiscales,296.00,17965393.00,28,Normandie,C,Industrie manufacturière,2021-06-10
Reports d'échéances fiscales,4.00,82206.00,28,Normandie,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-06-10
Reports d'échéances fiscales,320.00,7128133.00,28,Normandie,F,Construction,2021-06-10
Reports d'échéances fiscales,802.00,17906464.00,28,Normandie,G,Commerce,2021-06-10
Reports d'échéances fiscales,123.00,4289938.00,28,Normandie,H,Transports et entreposage,2021-06-10
Reports d'échéances fiscales,529.00,5116151.00,28,Normandie,I,Hébergement et restauration,2021-06-10
Reports d'échéances fiscales,44.00,409520.00,28,Normandie,J,Information et communication,2021-06-10
Reports d'échéances fiscales,121.00,2575025.00,28,Normandie,K,Activités financières et d'assurance,2021-06-10
Reports d'échéances fiscales,243.00,2640445.00,28,Normandie,L,Activités immobilières,2021-06-10
Reports d'échéances fiscales,298.00,4663939.00,28,Normandie,M,"Activités spécialisées, scientifiques et techniques",2021-06-10
Reports d'échéances fiscales,112.00,6123502.00,28,Normandie,N,Activités de services administratifs et de soutien,2021-06-10
Reports d'échéances fiscales,45.00,620538.00,28,Normandie,P,Enseignement,2021-06-10
Reports d'échéances fiscales,124.00,3230880.00,28,Normandie,Q,Santé humaine et action sociale,2021-06-10
Reports d'échéances fiscales,103.00,2164061.00,28,Normandie,R,"Arts, spectacles et activités récréatives",2021-06-10
Reports d'échéances fiscales,100.00,953667.00,28,Normandie,S,Autres activités de services,2021-06-10
Reports d'échéances fiscales,25.00,602687.00,28,Normandie,Z,Non connu,2021-06-10
Reports d'échéances fiscales,129.00,6066488.00,75,Nouvelle-Aquitaine,A,"Agriculture, sylviculture et pêche",2021-06-10
Reports d'échéances fiscales,13.00,4485374.00,75,Nouvelle-Aquitaine,B,Industries extractives,2021-06-10
Reports d'échéances fiscales,783.00,56831273.00,75,Nouvelle-Aquitaine,C,Industrie manufacturière,2021-06-10
Reports d'échéances fiscales,9.00,67858.00,75,Nouvelle-Aquitaine,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-06-10
Reports d'échéances fiscales,25.00,1539887.00,75,Nouvelle-Aquitaine,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-06-10
Reports d'échéances fiscales,776.00,21117020.00,75,Nouvelle-Aquitaine,F,Construction,2021-06-10
Reports d'échéances fiscales,2000.00,46466978.00,75,Nouvelle-Aquitaine,G,Commerce,2021-06-10
Reports d'échéances fiscales,212.00,7504915.00,75,Nouvelle-Aquitaine,H,Transports et entreposage,2021-06-10
Reports d'échéances fiscales,1528.00,13454066.00,75,Nouvelle-Aquitaine,I,Hébergement et restauration,2021-06-10
Reports d'échéances fiscales,125.00,8599673.00,75,Nouvelle-Aquitaine,J,Information et communication,2021-06-10
Reports d'échéances fiscales,354.00,8054746.00,75,Nouvelle-Aquitaine,K,Activités financières et d'assurance,2021-06-10
Reports d'échéances fiscales,676.00,7822415.00,75,Nouvelle-Aquitaine,L,Activités immobilières,2021-06-10
Reports d'échéances fiscales,681.00,9306306.00,75,Nouvelle-Aquitaine,M,"Activités spécialisées, scientifiques et techniques",2021-06-10
Reports d'échéances fiscales,357.00,6108045.00,75,Nouvelle-Aquitaine,N,Activités de services administratifs et de soutien,2021-06-10
Reports d'échéances fiscales,112.00,918898.00,75,Nouvelle-Aquitaine,P,Enseignement,2021-06-10
Reports d'échéances fiscales,234.00,12195844.00,75,Nouvelle-Aquitaine,Q,Santé humaine et action sociale,2021-06-10
Reports d'échéances fiscales,175.00,2473421.00,75,Nouvelle-Aquitaine,R,"Arts, spectacles et activités récréatives",2021-06-10
Reports d'échéances fiscales,319.00,1338407.00,75,Nouvelle-Aquitaine,S,Autres activités de services,2021-06-10
Reports d'échéances fiscales,52.00,2567598.00,75,Nouvelle-Aquitaine,Z,Non connu,2021-06-10
Reports d'échéances fiscales,69.00,1147077.00,76,Occitanie,A,"Agriculture, sylviculture et pêche",2021-06-10
Reports d'échéances fiscales,4.00,553419.00,76,Occitanie,B,Industries extractives,2021-06-10
Reports d'échéances fiscales,539.00,37233580.00,76,Occitanie,C,Industrie manufacturière,2021-06-10
Reports d'échéances fiscales,15.00,800078.00,76,Occitanie,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-06-10
Reports d'échéances fiscales,20.00,457381.00,76,Occitanie,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-06-10
Reports d'échéances fiscales,737.00,23586019.00,76,Occitanie,F,Construction,2021-06-10
Reports d'échéances fiscales,1843.00,48762309.00,76,Occitanie,G,Commerce,2021-06-10
Reports d'échéances fiscales,229.00,8499760.00,76,Occitanie,H,Transports et entreposage,2021-06-10
Reports d'échéances fiscales,1306.00,12734975.00,76,Occitanie,I,Hébergement et restauration,2021-06-10
Reports d'échéances fiscales,159.00,3142209.00,76,Occitanie,J,Information et communication,2021-06-10
Reports d'échéances fiscales,246.00,15846834.00,76,Occitanie,K,Activités financières et d'assurance,2021-06-10
Reports d'échéances fiscales,602.00,10621537.00,76,Occitanie,L,Activités immobilières,2021-06-10
Reports d'échéances fiscales,585.00,12839418.00,76,Occitanie,M,"Activités spécialisées, scientifiques et techniques",2021-06-10
Reports d'échéances fiscales,309.00,9504175.00,76,Occitanie,N,Activités de services administratifs et de soutien,2021-06-10
Reports d'échéances fiscales,102.00,1493410.00,76,Occitanie,P,Enseignement,2021-06-10
Reports d'échéances fiscales,196.00,6514947.00,76,Occitanie,Q,Santé humaine et action sociale,2021-06-10
Reports d'échéances fiscales,179.00,4234311.00,76,Occitanie,R,"Arts, spectacles et activités récréatives",2021-06-10
Reports d'échéances fiscales,348.00,2062180.00,76,Occitanie,S,Autres activités de services,2021-06-10
Reports d'échéances fiscales,61.00,657106.00,76,Occitanie,Z,Non connu,2021-06-10
Reports d'échéances fiscales,26.00,594579.00,52,Pays de la Loire,A,"Agriculture, sylviculture et pêche",2021-06-10
Reports d'échéances fiscales,4.00,179921.00,52,Pays de la Loire,B,Industries extractives,2021-06-10
Reports d'échéances fiscales,527.00,38772571.00,52,Pays de la Loire,C,Industrie manufacturière,2021-06-10
Reports d'échéances fiscales,3.00,39918.00,52,Pays de la Loire,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-06-10
Reports d'échéances fiscales,7.00,108955.00,52,Pays de la Loire,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-06-10
Reports d'échéances fiscales,466.00,8925722.00,52,Pays de la Loire,F,Construction,2021-06-10
