dispositif,mois,nombre_demandes_deposees,nombre_salaries_concernes,nombre_heures_demandees,reg,libelle_region,code_section_nace17,libelle_section_nace17,date_maj
Activite Partielle,2020-04,3315.00,17960.00,1572305.00,84,Auvergne-Rhône-Alpes,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-11-24
Activite Partielle,2020-04,1225.00,33075.00,2438800.00,84,Auvergne-Rhône-Alpes,C3,Fabr. d'équipements ; fabrication de machines,2020-11-24
Activite Partielle,2020-04,285.00,18865.00,1659075.00,84,Auvergne-Rhône-Alpes,C4,Fabrication de matériels de transport,2020-11-24
Activite Partielle,2020-04,8285.00,115415.00,9960205.00,84,Auvergne-Rhône-Alpes,C5,Fabrication d'autres produits indus.,2020-11-24
Activite Partielle,2020-04,985.00,9630.00,759760.00,84,Auvergne-Rhône-Alpes,DE,Industries extractives,2020-11-24
Activite Partielle,2020-04,19895.00,126130.00,12230130.00,84,Auvergne-Rhône-Alpes,FZ,Construction,2020-11-24
Activite Partielle,2020-04,34075.00,188755.00,20059845.00,84,Auvergne-Rhône-Alpes,GZ,Commerce,2020-11-24
Activite Partielle,2020-04,4460.00,68635.00,5635390.00,84,Auvergne-Rhône-Alpes,HZ,Transports et entreposage,2020-11-24
Activite Partielle,2020-04,19265.00,112385.00,12999875.00,84,Auvergne-Rhône-Alpes,IZ,Hébergement et restauration,2020-11-24
Activite Partielle,2020-04,2485.00,19625.00,1660435.00,84,Auvergne-Rhône-Alpes,JZ,Information et communication,2020-11-24
Activite Partielle,2020-04,3845.00,13670.00,1296225.00,84,Auvergne-Rhône-Alpes,KZ,Act. financières et d'assurance,2020-11-24
Activite Partielle,2020-04,2960.00,12145.00,1221165.00,84,Auvergne-Rhône-Alpes,LZ,Activités immobilières,2020-11-24
Activite Partielle,2020-04,20225.00,157255.00,12747095.00,84,Auvergne-Rhône-Alpes,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-11-24
Activite Partielle,2020-04,10735.00,68595.00,5214945.00,84,Auvergne-Rhône-Alpes,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-11-24
Activite Partielle,2020-04,15240.00,64755.00,6116850.00,84,Auvergne-Rhône-Alpes,RU,Autres activités de services,2020-11-24
Activite Partielle,2020-05,670.00,1460.00,81355.00,84,Auvergne-Rhône-Alpes,AZ,"Agriculture, sylviculture et pêche",2020-11-24
Activite Partielle,2020-05,3260.00,17090.00,1029050.00,84,Auvergne-Rhône-Alpes,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-11-24
Activite Partielle,2020-05,1225.00,26335.00,1236630.00,84,Auvergne-Rhône-Alpes,C3,Fabr. d'équipements ; fabrication de machines,2020-11-24
Activite Partielle,2020-05,265.00,15840.00,914855.00,84,Auvergne-Rhône-Alpes,C4,Fabrication de matériels de transport,2020-11-24
Activite Partielle,2020-05,7705.00,90685.00,4835120.00,84,Auvergne-Rhône-Alpes,C5,Fabrication d'autres produits indus.,2020-11-24
Activite Partielle,2020-05,800.00,6480.00,322765.00,84,Auvergne-Rhône-Alpes,DE,Industries extractives,2020-11-24
Activite Partielle,2020-05,13840.00,59415.00,3263550.00,84,Auvergne-Rhône-Alpes,FZ,Construction,2020-11-24
Activite Partielle,2020-05,30540.00,149070.00,7876360.00,84,Auvergne-Rhône-Alpes,GZ,Commerce,2020-11-24
Activite Partielle,2020-05,4035.00,50160.00,2560350.00,84,Auvergne-Rhône-Alpes,HZ,Transports et entreposage,2020-11-24
Activite Partielle,2020-05,17340.00,89645.00,8234535.00,84,Auvergne-Rhône-Alpes,IZ,Hébergement et restauration,2020-11-24
Activite Partielle,2020-05,2455.00,18930.00,1187050.00,84,Auvergne-Rhône-Alpes,JZ,Information et communication,2020-11-24
Activite Partielle,2020-05,3510.00,12600.00,734715.00,84,Auvergne-Rhône-Alpes,KZ,Act. financières et d'assurance,2020-11-24
Activite Partielle,2020-05,2705.00,10405.00,503310.00,84,Auvergne-Rhône-Alpes,LZ,Activités immobilières,2020-11-24
Activite Partielle,2020-05,18120.00,122730.00,6625775.00,84,Auvergne-Rhône-Alpes,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-11-24
Activite Partielle,2020-05,10310.00,60955.00,2620525.00,84,Auvergne-Rhône-Alpes,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-11-24
Activite Partielle,2020-05,14565.00,59065.00,3237255.00,84,Auvergne-Rhône-Alpes,RU,Autres activités de services,2020-11-24
Activite Partielle,2020-06,250.00,435.00,27410.00,84,Auvergne-Rhône-Alpes,AZ,"Agriculture, sylviculture et pêche",2020-11-24
Activite Partielle,2020-06,1500.00,6735.00,409550.00,84,Auvergne-Rhône-Alpes,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-11-24
Activite Partielle,2020-06,785.00,14480.00,629515.00,84,Auvergne-Rhône-Alpes,C3,Fabr. d'équipements ; fabrication de machines,2020-11-24
Activite Partielle,2020-06,160.00,10125.00,531480.00,84,Auvergne-Rhône-Alpes,C4,Fabrication de matériels de transport,2020-11-24
Activite Partielle,2020-06,4500.00,53485.00,2490050.00,84,Auvergne-Rhône-Alpes,C5,Fabrication d'autres produits indus.,2020-11-24
Activite Partielle,2020-06,340.00,1465.00,75585.00,84,Auvergne-Rhône-Alpes,DE,Industries extractives,2020-11-24
Activite Partielle,2020-06,4075.00,11480.00,748715.00,84,Auvergne-Rhône-Alpes,FZ,Construction,2020-11-24
Activite Partielle,2020-06,11630.00,44125.00,2334645.00,84,Auvergne-Rhône-Alpes,GZ,Commerce,2020-11-24
Activite Partielle,2020-06,2155.00,20800.00,1035455.00,84,Auvergne-Rhône-Alpes,HZ,Transports et entreposage,2020-11-24
Activite Partielle,2020-06,11010.00,51205.00,3304150.00,84,Auvergne-Rhône-Alpes,IZ,Hébergement et restauration,2020-11-24
Activite Partielle,2020-06,1545.00,11395.00,702320.00,84,Auvergne-Rhône-Alpes,JZ,Information et communication,2020-11-24
Activite Partielle,2020-06,1375.00,5190.00,331975.00,84,Auvergne-Rhône-Alpes,KZ,Act. financières et d'assurance,2020-11-24
Activite Partielle,2020-06,785.00,1965.00,125425.00,84,Auvergne-Rhône-Alpes,LZ,Activités immobilières,2020-11-24
Activite Partielle,2020-06,9310.00,52630.00,3067525.00,84,Auvergne-Rhône-Alpes,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-11-24
Activite Partielle,2020-06,4345.00,21425.00,888320.00,84,Auvergne-Rhône-Alpes,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-11-24
Activite Partielle,2020-06,7035.00,29625.00,1518465.00,84,Auvergne-Rhône-Alpes,RU,Autres activités de services,2020-11-24
Activite Partielle,2020-07,105.00,225.00,10085.00,84,Auvergne-Rhône-Alpes,AZ,"Agriculture, sylviculture et pêche",2020-11-24
Activite Partielle,2020-07,750.00,3420.00,185970.00,84,Auvergne-Rhône-Alpes,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-11-24
Activite Partielle,2020-07,530.00,9980.00,382530.00,84,Auvergne-Rhône-Alpes,C3,Fabr. d'équipements ; fabrication de machines,2020-11-24
Activite Partielle,2020-07,110.00,6820.00,269760.00,84,Auvergne-Rhône-Alpes,C4,Fabrication de matériels de transport,2020-11-24
Activite Partielle,2020-07,2960.00,35085.00,1478870.00,84,Auvergne-Rhône-Alpes,C5,Fabrication d'autres produits indus.,2020-11-24
Activite Partielle,2020-07,140.00,510.00,33315.00,84,Auvergne-Rhône-Alpes,DE,Industries extractives,2020-11-24
Activite Partielle,2020-07,1670.00,3895.00,260635.00,84,Auvergne-Rhône-Alpes,FZ,Construction,2020-11-24
Activite Partielle,2020-07,5425.00,18945.00,972095.00,84,Auvergne-Rhône-Alpes,GZ,Commerce,2020-11-24
Activite Partielle,2020-07,1300.00,10430.00,519145.00,84,Auvergne-Rhône-Alpes,HZ,Transports et entreposage,2020-11-24
Activite Partielle,2020-07,7410.00,30100.00,1826480.00,84,Auvergne-Rhône-Alpes,IZ,Hébergement et restauration,2020-11-24
Activite Partielle,2020-07,1010.00,6580.00,407035.00,84,Auvergne-Rhône-Alpes,JZ,Information et communication,2020-11-24
Activite Partielle,2020-07,655.00,2780.00,152420.00,84,Auvergne-Rhône-Alpes,KZ,Act. financières et d'assurance,2020-11-24
Activite Partielle,2020-07,345.00,745.00,49255.00,84,Auvergne-Rhône-Alpes,LZ,Activités immobilières,2020-11-24
Activite Partielle,2020-07,5520.00,29425.00,1690555.00,84,Auvergne-Rhône-Alpes,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-11-24
Activite Partielle,2020-07,2065.00,7055.00,312095.00,84,Auvergne-Rhône-Alpes,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-11-24
Activite Partielle,2020-07,3765.00,14170.00,679270.00,84,Auvergne-Rhône-Alpes,RU,Autres activités de services,2020-11-24
Activite Partielle,2020-08,50.00,115.00,6935.00,84,Auvergne-Rhône-Alpes,AZ,"Agriculture, sylviculture et pêche",2020-11-24
Activite Partielle,2020-08,385.00,1755.00,87995.00,84,Auvergne-Rhône-Alpes,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-11-24
Activite Partielle,2020-08,305.00,4600.00,118910.00,84,Auvergne-Rhône-Alpes,C3,Fabr. d'équipements ; fabrication de machines,2020-11-24
Activite Partielle,2020-08,75.00,2735.00,87680.00,84,Auvergne-Rhône-Alpes,C4,Fabrication de matériels de transport,2020-11-24
Activite Partielle,2020-08,1530.00,14390.00,444800.00,84,Auvergne-Rhône-Alpes,C5,Fabrication d'autres produits indus.,2020-11-24
Activite Partielle,2020-08,80.00,285.00,16285.00,84,Auvergne-Rhône-Alpes,DE,Industries extractives,2020-11-24
Activite Partielle,2020-08,650.00,1600.00,115865.00,84,Auvergne-Rhône-Alpes,FZ,Construction,2020-11-24
Activite Partielle,2020-08,2640.00,9020.00,416145.00,84,Auvergne-Rhône-Alpes,GZ,Commerce,2020-11-24
Activite Partielle,2020-08,805.00,6110.00,294015.00,84,Auvergne-Rhône-Alpes,HZ,Transports et entreposage,2020-11-24
Activite Partielle,2020-08,4805.00,17900.00,968660.00,84,Auvergne-Rhône-Alpes,IZ,Hébergement et restauration,2020-11-24
Activite Partielle,2020-08,655.00,4245.00,216470.00,84,Auvergne-Rhône-Alpes,JZ,Information et communication,2020-11-24
Activite Partielle,2020-08,335.00,1765.00,82435.00,84,Auvergne-Rhône-Alpes,KZ,Act. financières et d'assurance,2020-11-24
Activite Partielle,2020-08,160.00,420.00,28065.00,84,Auvergne-Rhône-Alpes,LZ,Activités immobilières,2020-11-24
Activite Partielle,2020-08,3395.00,16330.00,796005.00,84,Auvergne-Rhône-Alpes,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-11-24
Activite Partielle,2020-08,920.00,2770.00,118630.00,84,Auvergne-Rhône-Alpes,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-11-24
Activite Partielle,2020-08,2040.00,6870.00,305160.00,84,Auvergne-Rhône-Alpes,RU,Autres activités de services,2020-11-24
Activite Partielle,2020-09,40.00,95.00,4290.00,84,Auvergne-Rhône-Alpes,AZ,"Agriculture, sylviculture et pêche",2020-11-24
Activite Partielle,2020-09,285.00,1190.00,61510.00,84,Auvergne-Rhône-Alpes,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-11-24
Activite Partielle,2020-09,310.00,5515.00,188060.00,84,Auvergne-Rhône-Alpes,C3,Fabr. d'équipements ; fabrication de machines,2020-11-24
Activite Partielle,2020-09,50.00,1365.00,46580.00,84,Auvergne-Rhône-Alpes,C4,Fabrication de matériels de transport,2020-11-24
Activite Partielle,2020-09,1705.00,18900.00,792460.00,84,Auvergne-Rhône-Alpes,C5,Fabrication d'autres produits indus.,2020-11-24
Activite Partielle,2020-09,60.00,340.00,23560.00,84,Auvergne-Rhône-Alpes,DE,Industries extractives,2020-11-24
Activite Partielle,2020-09,550.00,1640.00,118325.00,84,Auvergne-Rhône-Alpes,FZ,Construction,2020-11-24
Activite Partielle,2020-09,2230.00,7375.00,407130.00,84,Auvergne-Rhône-Alpes,GZ,Commerce,2020-11-24
Activite Partielle,2020-09,630.00,4880.00,232765.00,84,Auvergne-Rhône-Alpes,HZ,Transports et entreposage,2020-11-24
Activite Partielle,2020-09,4925.00,18450.00,987385.00,84,Auvergne-Rhône-Alpes,IZ,Hébergement et restauration,2020-11-24
Activite Partielle,2020-09,570.00,3470.00,212985.00,84,Auvergne-Rhône-Alpes,JZ,Information et communication,2020-11-24
Activite Partielle,2020-09,285.00,1225.00,69585.00,84,Auvergne-Rhône-Alpes,KZ,Act. financières et d'assurance,2020-11-24
Activite Partielle,2020-09,145.00,315.00,19150.00,84,Auvergne-Rhône-Alpes,LZ,Activités immobilières,2020-11-24
Activite Partielle,2020-09,3055.00,16370.00,991050.00,84,Auvergne-Rhône-Alpes,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-11-24
Activite Partielle,2020-09,650.00,1790.00,75690.00,84,Auvergne-Rhône-Alpes,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-11-24
Activite Partielle,2020-09,1880.00,6575.00,292770.00,84,Auvergne-Rhône-Alpes,RU,Autres activités de services,2020-11-24
Activite Partielle,2020-10,30.00,105.00,4150.00,84,Auvergne-Rhône-Alpes,AZ,"Agriculture, sylviculture et pêche",2020-11-24
Activite Partielle,2020-10,170.00,745.00,37365.00,84,Auvergne-Rhône-Alpes,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-11-24
Activite Partielle,2020-10,175.00,1800.00,67005.00,84,Auvergne-Rhône-Alpes,C3,Fabr. d'équipements ; fabrication de machines,2020-11-24
Activite Partielle,2020-10,15.00,350.00,13070.00,84,Auvergne-Rhône-Alpes,C4,Fabrication de matériels de transport,2020-11-24
Activite Partielle,2020-10,1105.00,9375.00,387690.00,84,Auvergne-Rhône-Alpes,C5,Fabrication d'autres produits indus.,2020-11-24
Activite Partielle,2020-10,30.00,230.00,18190.00,84,Auvergne-Rhône-Alpes,DE,Industries extractives,2020-11-24
Activite Partielle,2020-10,300.00,945.00,71520.00,84,Auvergne-Rhône-Alpes,FZ,Construction,2020-11-24
Activite Partielle,2020-10,2010.00,6365.00,267845.00,84,Auvergne-Rhône-Alpes,GZ,Commerce,2020-11-24
Activite Partielle,2020-10,390.00,3055.00,159430.00,84,Auvergne-Rhône-Alpes,HZ,Transports et entreposage,2020-11-24
Activite Partielle,2020-10,5255.00,22630.00,1129375.00,84,Auvergne-Rhône-Alpes,IZ,Hébergement et restauration,2020-11-24
Activite Partielle,2020-10,335.00,1705.00,90775.00,84,Auvergne-Rhône-Alpes,JZ,Information et communication,2020-11-24
Activite Partielle,2020-10,205.00,720.00,52405.00,84,Auvergne-Rhône-Alpes,KZ,Act. financières et d'assurance,2020-11-24
Activite Partielle,2020-10,110.00,270.00,12915.00,84,Auvergne-Rhône-Alpes,LZ,Activités immobilières,2020-11-24
Activite Partielle,2020-10,1885.00,9985.00,627515.00,84,Auvergne-Rhône-Alpes,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-11-24
Activite Partielle,2020-10,415.00,1315.00,51260.00,84,Auvergne-Rhône-Alpes,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-11-24
Activite Partielle,2020-10,2510.00,9435.00,396920.00,84,Auvergne-Rhône-Alpes,RU,Autres activités de services,2020-11-24
Activite Partielle,2020-03,340.00,925.00,40205.00,27,Bourgogne-Franche-Comté,AZ,"Agriculture, sylviculture et pêche",2020-11-24
Activite Partielle,2020-03,860.00,3820.00,153890.00,27,Bourgogne-Franche-Comté,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-11-24
Activite Partielle,2020-03,0.00,5.00,150.00,27,Bourgogne-Franche-Comté,C2,Cokéfaction et raffinage,2020-11-24
Activite Partielle,2020-03,285.00,6900.00,287385.00,27,Bourgogne-Franche-Comté,C3,Fabr. d'équipements ; fabrication de machines,2020-11-24
Activite Partielle,2020-03,100.00,10950.00,503455.00,27,Bourgogne-Franche-Comté,C4,Fabrication de matériels de transport,2020-11-24
Activite Partielle,2020-03,2285.00,36375.00,1599960.00,27,Bourgogne-Franche-Comté,C5,Fabrication d'autres produits indus.,2020-11-24
Activite Partielle,2020-03,270.00,1805.00,75015.00,27,Bourgogne-Franche-Comté,DE,Industries extractives,2020-11-24
Activite Partielle,2020-03,5185.00,29435.00,1402970.00,27,Bourgogne-Franche-Comté,FZ,Construction,2020-11-24
Activite Partielle,2020-03,9390.00,45690.00,2272425.00,27,Bourgogne-Franche-Comté,GZ,Commerce,2020-11-24
Activite Partielle,2020-03,1145.00,12965.00,521220.00,27,Bourgogne-Franche-Comté,HZ,Transports et entreposage,2020-11-24
Activite Partielle,2020-03,4895.00,24275.00,1324695.00,27,Bourgogne-Franche-Comté,IZ,Hébergement et restauration,2020-11-24
Activite Partielle,2020-03,305.00,1245.00,59660.00,27,Bourgogne-Franche-Comté,JZ,Information et communication,2020-11-24
Activite Partielle,2020-03,775.00,2220.00,91245.00,27,Bourgogne-Franche-Comté,KZ,Act. financières et d'assurance,2020-11-24
Activite Partielle,2020-03,560.00,2050.00,93765.00,27,Bourgogne-Franche-Comté,LZ,Activités immobilières,2020-11-24
Activite Partielle,2020-03,4165.00,38450.00,1428380.00,27,Bourgogne-Franche-Comté,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-11-24
Activite Partielle,2020-03,2780.00,16605.00,575230.00,27,Bourgogne-Franche-Comté,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-11-24
Activite Partielle,2020-03,3960.00,15205.00,702100.00,27,Bourgogne-Franche-Comté,RU,Autres activités de services,2020-11-24
Activite Partielle,2020-04,455.00,1310.00,110725.00,27,Bourgogne-Franche-Comté,AZ,"Agriculture, sylviculture et pêche",2020-11-24
Activite Partielle,2020-04,1160.00,6195.00,516585.00,27,Bourgogne-Franche-Comté,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-11-24
Activite Partielle,2020-04,5.00,25.00,2370.00,27,Bourgogne-Franche-Comté,C2,Cokéfaction et raffinage,2020-11-24
Activite Partielle,2020-04,325.00,9995.00,786010.00,27,Bourgogne-Franche-Comté,C3,Fabr. d'équipements ; fabrication de machines,2020-11-24
Activite Partielle,2020-04,115.00,16610.00,1694015.00,27,Bourgogne-Franche-Comté,C4,Fabrication de matériels de transport,2020-11-24
Activite Partielle,2020-04,2590.00,45335.00,3944515.00,27,Bourgogne-Franche-Comté,C5,Fabrication d'autres produits indus.,2020-11-24
Activite Partielle,2020-04,330.00,3035.00,229580.00,27,Bourgogne-Franche-Comté,DE,Industries extractives,2020-11-24
Activite Partielle,2020-04,5465.00,33620.00,3265555.00,27,Bourgogne-Franche-Comté,FZ,Construction,2020-11-24
Activite Partielle,2020-04,10610.00,56515.00,5998990.00,27,Bourgogne-Franche-Comté,GZ,Commerce,2020-11-24
Activite Partielle,2020-04,1310.00,19070.00,1457705.00,27,Bourgogne-Franche-Comté,HZ,Transports et entreposage,2020-11-24
Activite Partielle,2020-04,5195.00,26255.00,3241015.00,27,Bourgogne-Franche-Comté,IZ,Hébergement et restauration,2020-11-24
Activite Partielle,2020-04,415.00,1790.00,175195.00,27,Bourgogne-Franche-Comté,JZ,Information et communication,2020-11-24
Activite Partielle,2020-04,1060.00,3390.00,303730.00,27,Bourgogne-Franche-Comté,KZ,Act. financières et d'assurance,2020-11-24
Activite Partielle,2020-04,645.00,2575.00,274270.00,27,Bourgogne-Franche-Comté,LZ,Activités immobilières,2020-11-24
Activite Partielle,2020-04,4920.00,39765.00,3104810.00,27,Bourgogne-Franche-Comté,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-11-24
Activite Partielle,2020-04,3235.00,20040.00,1391295.00,27,Bourgogne-Franche-Comté,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-11-24
Activite Partielle,2020-04,4615.00,18110.00,1813210.00,27,Bourgogne-Franche-Comté,RU,Autres activités de services,2020-11-24
Activite Partielle,2020-05,430.00,1020.00,63065.00,27,Bourgogne-Franche-Comté,AZ,"Agriculture, sylviculture et pêche",2020-11-24
Activite Partielle,2020-05,1145.00,6155.00,361870.00,27,Bourgogne-Franche-Comté,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-11-24
Activite Partielle,2020-05,0.00,15.00,385.00,27,Bourgogne-Franche-Comté,C2,Cokéfaction et raffinage,2020-11-24
Activite Partielle,2020-05,325.00,7700.00,392455.00,27,Bourgogne-Franche-Comté,C3,Fabr. d'équipements ; fabrication de machines,2020-11-24
Activite Partielle,2020-05,105.00,16030.00,1037260.00,27,Bourgogne-Franche-Comté,C4,Fabrication de matériels de transport,2020-11-24
Activite Partielle,2020-05,2390.00,35980.00,2033565.00,27,Bourgogne-Franche-Comté,C5,Fabrication d'autres produits indus.,2020-11-24
Activite Partielle,2020-05,280.00,2060.00,105090.00,27,Bourgogne-Franche-Comté,DE,Industries extractives,2020-11-24
Activite Partielle,2020-05,3780.00,16050.00,859845.00,27,Bourgogne-Franche-Comté,FZ,Construction,2020-11-24
Activite Partielle,2020-05,9745.00,44285.00,2266820.00,27,Bourgogne-Franche-Comté,GZ,Commerce,2020-11-24
Activite Partielle,2020-05,1185.00,15885.00,848410.00,27,Bourgogne-Franche-Comté,HZ,Transports et entreposage,2020-11-24
Activite Partielle,2020-05,4995.00,25060.00,2381365.00,27,Bourgogne-Franche-Comté,IZ,Hébergement et restauration,2020-11-24
Activite Partielle,2020-05,405.00,1595.00,108735.00,27,Bourgogne-Franche-Comté,JZ,Information et communication,2020-11-24
Activite Partielle,2020-05,985.00,3010.00,158365.00,27,Bourgogne-Franche-Comté,KZ,Act. financières et d'assurance,2020-11-24
Activite Partielle,2020-05,585.00,2280.00,103235.00,27,Bourgogne-Franche-Comté,LZ,Activités immobilières,2020-11-24
Activite Partielle,2020-05,4405.00,30190.00,1592125.00,27,Bourgogne-Franche-Comté,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-11-24
Activite Partielle,2020-05,3160.00,17315.00,706450.00,27,Bourgogne-Franche-Comté,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-11-24
Activite Partielle,2020-05,4450.00,17035.00,937110.00,27,Bourgogne-Franche-Comté,RU,Autres activités de services,2020-11-24
Activite Partielle,2020-06,175.00,355.00,25425.00,27,Bourgogne-Franche-Comté,AZ,"Agriculture, sylviculture et pêche",2020-11-24
Activite Partielle,2020-06,545.00,2750.00,144820.00,27,Bourgogne-Franche-Comté,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-11-24
Activite Partielle,2020-06,235.00,4750.00,210945.00,27,Bourgogne-Franche-Comté,C3,Fabr. d'équipements ; fabrication de machines,2020-11-24
Activite Partielle,2020-06,80.00,9220.00,433330.00,27,Bourgogne-Franche-Comté,C4,Fabrication de matériels de transport,2020-11-24
Activite Partielle,2020-06,1395.00,20680.00,1013565.00,27,Bourgogne-Franche-Comté,C5,Fabrication d'autres produits indus.,2020-11-24
Activite Partielle,2020-06,120.00,605.00,31475.00,27,Bourgogne-Franche-Comté,DE,Industries extractives,2020-11-24
Activite Partielle,2020-06,970.00,2525.00,153250.00,27,Bourgogne-Franche-Comté,FZ,Construction,2020-11-24
Activite Partielle,2020-06,3385.00,11300.00,580310.00,27,Bourgogne-Franche-Comté,GZ,Commerce,2020-11-24
Activite Partielle,2020-06,685.00,6425.00,261015.00,27,Bourgogne-Franche-Comté,HZ,Transports et entreposage,2020-11-24
Activite Partielle,2020-06,3355.00,16025.00,935090.00,27,Bourgogne-Franche-Comté,IZ,Hébergement et restauration,2020-11-24
Activite Partielle,2020-06,230.00,800.00,52530.00,27,Bourgogne-Franche-Comté,JZ,Information et communication,2020-11-24
Activite Partielle,2020-06,335.00,975.00,53035.00,27,Bourgogne-Franche-Comté,KZ,Act. financières et d'assurance,2020-11-24
Activite Partielle,2020-06,140.00,315.00,22800.00,27,Bourgogne-Franche-Comté,LZ,Activités immobilières,2020-11-24
Activite Partielle,2020-06,2120.00,11925.00,721100.00,27,Bourgogne-Franche-Comté,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-11-24
Activite Partielle,2020-06,1205.00,5025.00,207145.00,27,Bourgogne-Franche-Comté,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-11-24
Activite Partielle,2020-06,2000.00,8105.00,439935.00,27,Bourgogne-Franche-Comté,RU,Autres activités de services,2020-11-24
Activite Partielle,2020-07,60.00,130.00,7565.00,27,Bourgogne-Franche-Comté,AZ,"Agriculture, sylviculture et pêche",2020-11-24
Activite Partielle,2020-07,270.00,1085.00,59125.00,27,Bourgogne-Franche-Comté,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-11-24
